Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,31,680,TOT,Total After Trade,Brad Davis,"December 17, 1955",24.0,NBA,PG,18.0,,14.9,1.9,3.5,0.56,0.0,0.1,0.0,1.9,3.4,0.56,0.56,0.7,0.9,0.81,0.2,0.7,0.9,2.8,0.7,0.1,0.8,1.6,4.6
1980,12,680,IND,Indiana Pacers,Brad Davis,"December 17, 1955",24.0,NBA,PG,5.0,,8.6,0.4,1.4,0.29,0.0,0.0,,0.4,1.4,0.29,0.29,0.6,0.8,0.75,0.0,0.4,0.4,1.0,0.6,0.0,0.6,1.4,1.4
1980,29,680,UTA,Utah Jazz,Brad Davis,"December 17, 1955",24.0,NBA,PG,13.0,,17.3,2.5,4.3,0.59,0.0,0.1,0.0,2.5,4.2,0.6,0.59,0.8,0.9,0.83,0.3,0.8,1.2,3.5,0.8,0.1,0.8,1.6,5.8
1981,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",25.0,NBA,PG,56.0,,30.1,4.1,7.3,0.56,0.1,0.3,0.18,4.1,7.0,0.58,0.56,2.9,3.6,0.8,0.5,2.2,2.7,6.9,0.9,0.2,2.2,2.8,11.2
1982,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",26.0,NBA,PG,82.0,82.0,31.9,4.8,9.4,0.52,0.2,0.6,0.29,4.7,8.8,0.53,0.52,2.3,2.8,0.8,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1
1983,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",27.0,NBA,PG,79.0,78.0,29.4,4.5,7.9,0.57,0.1,0.5,0.26,4.4,7.4,0.6,0.58,2.4,2.8,0.84,0.4,2.1,2.5,7.2,1.0,0.1,1.8,2.2,11.6
1984,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",28.0,NBA,PG,81.0,81.0,32.9,4.3,8.0,0.53,0.1,0.5,0.18,4.2,7.6,0.55,0.54,2.5,2.9,0.84,0.5,1.8,2.3,6.9,1.2,0.2,2.0,2.7,11.1
1985,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",29.0,NBA,PG,82.0,82.0,31.0,3.8,7.5,0.5,0.6,1.4,0.41,3.2,6.1,0.53,0.54,1.9,2.2,0.89,0.5,1.9,2.4,7.1,1.1,0.1,1.5,2.7,10.1
1986,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",30.0,NBA,PG,82.0,43.0,24.0,3.3,6.1,0.53,0.4,1.1,0.36,2.9,5.0,0.57,0.56,2.4,2.8,0.87,0.3,1.5,1.8,5.7,0.7,0.2,1.3,2.1,9.3
1987,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",31.0,NBA,PG,82.0,6.0,19.3,2.4,5.3,0.46,0.4,1.3,0.3,2.0,4.0,0.51,0.49,1.8,2.1,0.86,0.3,1.1,1.4,4.5,0.8,0.1,1.4,1.9,7.0
1988,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",32.0,NBA,PG,75.0,12.0,19.7,2.8,5.5,0.5,0.4,1.0,0.4,2.4,4.5,0.52,0.54,1.2,1.4,0.84,0.2,1.1,1.4,4.0,0.7,0.2,1.2,2.0,7.2
1989,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",33.0,NBA,PG,78.0,4.0,17.9,2.3,4.9,0.48,0.4,1.3,0.31,1.9,3.6,0.55,0.52,1.3,1.6,0.8,0.2,1.2,1.4,3.1,0.6,0.2,1.2,1.9,6.4
1990,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",34.0,NBA,PG,73.0,2.0,17.7,2.5,5.0,0.49,0.5,1.4,0.34,2.0,3.6,0.55,0.54,1.1,1.4,0.77,0.2,1.1,1.3,3.3,0.6,0.1,1.2,2.1,6.4
1991,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",35.0,NBA,PG,80.0,6.0,17.8,2.0,4.7,0.43,0.3,1.1,0.26,1.7,3.6,0.48,0.46,1.1,1.5,0.77,0.2,1.3,1.5,2.9,0.6,0.2,1.0,2.7,5.4
1992,7,680,DAL,Dallas Mavericks,Brad Davis,"December 17, 1955",36.0,NBA,PG,33.0,0.0,13.0,1.2,2.6,0.44,0.2,0.5,0.28,1.0,2.1,0.48,0.47,0.3,0.5,0.73,0.1,0.9,1.0,2.0,0.3,0.1,0.8,1.7,2.8
