Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,,2069,CHH,None,Alonzo Mourning,"February 8, 1970",22.0,NBA,C,78.0,78.0,2644.0,10.4,20.3,0.51,0.0,0.1,0.0,10.4,20.2,0.51,9.0,11.5,0.78,4.8,9.8,14.6,1.4,0.5,4.9,4.3,5.2,29.7,,112.0,106.0
1994,,2069,CHH,None,Alonzo Mourning,"February 8, 1970",23.0,NBA,C,60.0,59.0,2018.0,10.4,20.6,0.5,0.0,0.0,0.0,10.4,20.6,0.51,10.6,13.9,0.76,4.3,10.6,14.9,2.1,0.7,4.6,4.9,5.0,31.4,,109.0,105.0
1995,,2069,CHH,None,Alonzo Mourning,"February 8, 1970",24.0,NBA,C,77.0,77.0,2941.0,10.2,19.7,0.52,0.2,0.6,0.32,10.0,19.1,0.52,8.8,11.5,0.76,3.6,10.0,13.6,2.0,0.9,4.0,4.3,4.9,29.4,,110.0,102.0
1996,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",25.0,NBA,C,70.0,70.0,2671.0,11.1,21.2,0.52,0.2,0.6,0.3,10.9,20.6,0.53,9.6,14.0,0.68,4.3,10.0,14.3,3.1,1.4,3.7,5.2,4.8,32.0,,109.0,99.0
1997,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",26.0,NBA,C,66.0,65.0,2320.0,11.1,20.7,0.53,0.0,0.2,0.11,11.1,20.5,0.54,8.5,13.2,0.64,4.4,10.9,15.4,2.4,1.3,4.4,5.3,6.4,30.7,,106.0,95.0
1998,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",27.0,NBA,C,58.0,56.0,1939.0,11.3,20.6,0.55,0.0,0.0,,11.3,20.6,0.55,8.7,13.1,0.66,5.4,10.3,15.7,1.5,1.1,3.7,5.0,5.9,31.4,,109.0,99.0
1999,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",28.0,NBA,C,46.0,46.0,1753.0,10.5,20.5,0.51,0.0,0.1,0.0,10.5,20.4,0.51,8.9,13.7,0.65,5.4,11.0,16.4,2.4,1.1,5.8,4.5,5.2,29.8,,107.0,93.0
2001,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",30.0,NBA,C,13.0,3.0,306.0,13.2,25.4,0.52,0.0,0.2,0.0,13.2,25.2,0.52,5.6,9.9,0.56,6.3,11.9,18.2,2.2,0.7,5.6,5.0,4.3,31.9,,99.0,93.0
2002,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",31.0,NBA,C,75.0,74.0,2455.0,10.0,19.4,0.52,0.0,0.1,0.33,10.0,19.3,0.52,6.3,9.6,0.66,4.1,10.1,14.1,1.9,0.6,4.2,4.1,5.8,26.3,,104.0,97.0
2004,3.0,2069,NJN,New Jersey Nets,Alonzo Mourning,"February 8, 1970",33.0,NBA,C,12.0,0.0,215.0,8.2,17.7,0.46,0.0,0.0,,8.2,17.7,0.46,7.5,8.5,0.88,2.0,4.7,6.7,2.0,0.5,1.5,2.5,8.0,24.0,,109.0,102.0
2005,31.0,2069,TOT,Total After Trade,Alonzo Mourning,"February 8, 1970",34.0,NBA,"C,PF",37.0,17.0,702.0,7.6,16.2,0.47,0.0,0.0,,7.6,16.2,0.47,6.3,10.7,0.58,4.0,11.1,15.1,1.4,0.6,5.6,4.3,6.3,21.5,,95.0,98.0
2005,3.0,2069,NJN,New Jersey Nets,Alonzo Mourning,"February 8, 1970",34.0,NBA,PF,18.0,14.0,457.0,8.0,17.7,0.45,0.0,0.0,,8.0,17.7,0.45,6.0,10.1,0.59,3.7,11.3,15.0,1.7,0.6,4.8,5.3,5.9,22.0,,88.0,98.0
2005,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",34.0,NBA,C,19.0,3.0,245.0,6.9,13.4,0.52,0.0,0.0,,6.9,13.4,0.52,6.7,11.9,0.56,4.7,10.6,15.3,0.9,0.6,7.1,2.6,6.9,20.5,,110.0,96.0
2006,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",35.0,NBA,C,65.0,20.0,1302.0,7.6,12.7,0.6,0.0,0.0,0.0,7.6,12.6,0.6,5.4,9.0,0.59,5.0,9.4,14.5,0.4,0.5,7.0,3.2,7.1,20.5,,113.0,98.0
2007,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",36.0,NBA,C,77.0,43.0,1572.0,8.1,14.4,0.56,0.0,0.0,,8.1,14.4,0.56,6.3,10.5,0.6,4.3,7.6,11.9,0.6,0.4,6.0,4.4,7.4,22.4,,103.0,102.0
2008,16.0,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",37.0,NBA,C,25.0,0.0,389.0,7.1,13.0,0.55,0.0,0.0,,7.1,13.0,0.55,6.2,10.4,0.59,4.6,8.1,12.7,1.0,0.5,5.7,3.4,7.7,20.4,,106.0,106.0
