Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2000,11,957,HOU,Houston Rockets,Steve Francis,1977-02-21,22.0,NBA,PG,77.0,77.0,2776.0,497.0,1117.0,0.44,107.0,310.0,0.34,390.0,807.0,0.48,0.49,287.0,365.0,0.79,152.0,257.0,409.0,507.0,118.0,29.0,306.0,231.0,1388.0,1.0
2001,11,957,HOU,Houston Rockets,Steve Francis,1977-02-21,23.0,NBA,PG,80.0,79.0,3194.0,550.0,1219.0,0.45,133.0,336.0,0.4,417.0,883.0,0.47,0.51,358.0,438.0,0.82,190.0,363.0,553.0,517.0,141.0,31.0,265.0,274.0,1591.0,2.0
2002,11,957,HOU,Houston Rockets,Steve Francis,1977-02-21,24.0,NBA,PG,57.0,56.0,2343.0,420.0,1007.0,0.42,68.0,210.0,0.32,352.0,797.0,0.44,0.45,326.0,422.0,0.77,102.0,299.0,401.0,362.0,71.0,25.0,221.0,172.0,1234.0,2.0
2003,11,957,HOU,Houston Rockets,Steve Francis,1977-02-21,25.0,NBA,PG,81.0,81.0,3318.0,571.0,1312.0,0.44,85.0,240.0,0.35,486.0,1072.0,0.45,0.47,476.0,595.0,0.8,159.0,340.0,499.0,502.0,141.0,41.0,299.0,251.0,1703.0,1.0
2004,11,957,HOU,Houston Rockets,Steve Francis,1977-02-21,26.0,NBA,PG,79.0,79.0,3194.0,450.0,1117.0,0.4,73.0,250.0,0.29,377.0,867.0,0.44,0.44,337.0,435.0,0.78,116.0,317.0,433.0,493.0,139.0,35.0,294.0,257.0,1310.0,0.0
2005,22,957,ORL,Orlando Magic,Steve Francis,1977-02-21,27.0,NBA,PG,78.0,78.0,2978.0,563.0,1330.0,0.42,38.0,127.0,0.3,525.0,1203.0,0.44,0.44,499.0,606.0,0.82,126.0,324.0,450.0,547.0,112.0,28.0,317.0,273.0,1663.0,0.0
2006,31,957,TOT,Total After Trade,Steve Francis,1977-02-21,28.0,NBA,"PG,SG",70.0,60.0,2393.0,333.0,765.0,0.44,25.0,83.0,0.3,308.0,682.0,0.45,0.45,314.0,399.0,0.79,74.0,216.0,290.0,345.0,74.0,17.0,214.0,204.0,1005.0,1.0
2006,22,957,ORL,Orlando Magic,Steve Francis,1977-02-21,28.0,NBA,PG,46.0,45.0,1734.0,249.0,575.0,0.43,18.0,70.0,0.26,231.0,505.0,0.46,0.45,231.0,290.0,0.8,60.0,159.0,219.0,262.0,51.0,11.0,156.0,142.0,747.0,1.0
2006,20,957,NYK,New York Knicks,Steve Francis,1977-02-21,28.0,NBA,SG,24.0,15.0,659.0,84.0,190.0,0.44,7.0,13.0,0.54,77.0,177.0,0.44,0.46,83.0,109.0,0.76,14.0,57.0,71.0,83.0,23.0,6.0,58.0,62.0,258.0,0.0
2007,20,957,NYK,New York Knicks,Steve Francis,1977-02-21,29.0,NBA,SG,44.0,30.0,1237.0,140.0,343.0,0.41,42.0,111.0,0.38,98.0,232.0,0.42,0.47,175.0,211.0,0.83,33.0,124.0,157.0,170.0,41.0,12.0,100.0,126.0,497.0,0.0
2008,11,957,HOU,Houston Rockets,Steve Francis,1977-02-21,30.0,NBA,PG,10.0,3.0,199.0,19.0,57.0,0.33,4.0,17.0,0.24,15.0,40.0,0.38,0.37,13.0,23.0,0.56,8.0,15.0,23.0,30.0,9.0,5.0,14.0,25.0,55.0,0.0
