Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,31,377,TOT,Total After Trade,Devin Brown,"December 30, 1978",24.0,NBA,SG,10.0,93.0,6.9,0.39,0.03,0.23,10.0,12.8,11.2,13.5,2.3,0.9,18.9,23.0,-0.2,0.1,-0.1,-0.04,-6.6,0.1,-6.5,-0.1
2003,27,377,SAS,San Antonio Spurs,Devin Brown,"December 30, 1978",24.0,NBA,SG,7.0,22.0,13.8,0.55,0.0,0.2,22.1,15.1,18.4,18.0,0.0,0.0,31.5,33.5,0.0,0.0,0.0,-0.02,-3.2,-3.0,-6.2,0.0
2003,8,377,DEN,Denver Nuggets,Devin Brown,"December 30, 1978",24.0,NBA,SG,3.0,71.0,4.8,0.33,0.04,0.24,6.3,12.1,9.0,12.1,3.0,1.1,12.6,19.8,-0.2,0.1,-0.1,-0.05,-7.7,1.1,-6.6,-0.1
2004,27,377,SAS,San Antonio Spurs,Devin Brown,"December 30, 1978",25.0,NBA,SG,58.0,627.0,13.1,0.51,0.07,0.38,6.9,16.2,11.6,9.0,1.3,0.5,14.3,19.7,0.5,1.2,1.7,0.13,-1.9,0.6,-1.4,0.1
2005,27,377,SAS,San Antonio Spurs,Devin Brown,"December 30, 1978",26.0,NBA,SG,67.0,1238.0,14.6,0.53,0.3,0.32,3.5,13.2,8.3,12.4,1.7,0.7,10.2,19.5,1.6,2.1,3.7,0.14,0.2,1.1,1.3,1.0
2006,29,377,UTA,Utah Jazz,Devin Brown,"December 30, 1978",27.0,NBA,SG,81.0,1711.0,10.3,0.49,0.22,0.4,5.1,9.6,7.3,10.7,1.4,0.7,13.8,19.5,0.4,1.1,1.4,0.04,-2.1,-1.3,-3.3,-0.6
2007,19,377,NOK,New Orleans/Oklahoma City Hornets,Devin Brown,"December 30, 1978",28.0,NBA,SG,58.0,1662.0,14.3,0.54,0.41,0.28,3.7,13.9,8.7,14.8,1.4,0.4,12.7,19.6,2.1,1.5,3.5,0.1,0.2,-0.1,0.1,0.9
2008,6,377,CLE,Cleveland Cavaliers,Devin Brown,"December 30, 1978",29.0,NBA,SG,78.0,1762.0,11.3,0.49,0.28,0.27,4.1,13.2,8.5,16.1,1.6,0.3,14.3,17.8,0.6,1.7,2.4,0.06,-2.1,-0.1,-2.1,-0.1
2009,19,377,NOH,New Orleans Hornets,Devin Brown,"December 30, 1978",30.0,NBA,SG,63.0,869.0,9.7,0.46,0.31,0.32,4.3,12.2,8.3,10.2,2.0,0.5,13.1,22.8,-0.8,1.0,0.1,0.01,-3.5,-0.7,-4.3,-0.5
2010,31,377,TOT,Total After Trade,Devin Brown,"December 30, 1978",31.0,NBA,SG,50.0,1060.0,10.0,0.5,0.45,0.24,3.2,10.6,6.8,9.1,1.6,0.4,13.5,19.8,-0.2,0.6,0.4,0.02,-1.9,-0.8,-2.7,-0.2
2010,19,377,NOH,New Orleans Hornets,Devin Brown,"December 30, 1978",31.0,NBA,SG,39.0,967.0,10.9,0.52,0.45,0.26,3.2,10.1,6.6,9.0,1.6,0.4,13.6,19.8,0.1,0.5,0.6,0.03,-1.4,-0.8,-2.2,0.0
2010,5,377,CHI,Chicago Bulls,Devin Brown,"December 30, 1978",31.0,NBA,SG,11.0,93.0,0.4,0.28,0.47,0.0,2.4,15.3,9.0,10.9,1.7,0.8,12.2,19.8,-0.4,0.1,-0.3,-0.13,-8.0,-0.3,-8.3,-0.1
