Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,1,2455,ATL,Atlanta Hawks,Doc Rivers,"October 13, 1961",22.0,NBA,PG,5.0,,130.0,16.0,32.0,0.5,0.0,3.0,0.0,16.0,29.0,0.55,0.5,36.0,41.0,0.88,7.0,3.0,10.0,16.0,12.0,4.0,9.0,16.0,68.0
1986,1,2455,ATL,Atlanta Hawks,Doc Rivers,"October 13, 1961",24.0,NBA,PG,9.0,9.0,262.0,40.0,92.0,0.44,3.0,6.0,0.5,37.0,86.0,0.43,0.45,31.0,42.0,0.74,10.0,32.0,42.0,78.0,18.0,0.0,26.0,38.0,114.0
1987,1,2455,ATL,Atlanta Hawks,Doc Rivers,"October 13, 1961",25.0,NBA,PG,8.0,8.0,245.0,18.0,47.0,0.38,0.0,0.0,,18.0,47.0,0.38,0.38,26.0,52.0,0.5,6.0,21.0,27.0,90.0,9.0,3.0,25.0,32.0,62.0
1988,1,2455,ATL,Atlanta Hawks,Doc Rivers,"October 13, 1961",26.0,NBA,PG,12.0,12.0,409.0,71.0,139.0,0.51,7.0,22.0,0.32,64.0,117.0,0.55,0.54,39.0,43.0,0.91,8.0,51.0,59.0,115.0,25.0,2.0,25.0,40.0,188.0
1989,1,2455,ATL,Atlanta Hawks,Doc Rivers,"October 13, 1961",27.0,NBA,PG,5.0,5.0,191.0,22.0,57.0,0.39,6.0,19.0,0.32,16.0,38.0,0.42,0.44,17.0,24.0,0.71,4.0,20.0,24.0,34.0,7.0,2.0,12.0,22.0,67.0
1991,1,2455,ATL,Atlanta Hawks,Doc Rivers,"October 13, 1961",29.0,NBA,PG,5.0,5.0,173.0,30.0,64.0,0.47,1.0,11.0,0.09,29.0,53.0,0.55,0.48,17.0,19.0,0.9,6.0,14.0,20.0,15.0,5.0,2.0,4.0,14.0,78.0
1992,13,2455,LAC,Los Angeles Clippers,Doc Rivers,"October 13, 1961",30.0,NBA,PG,5.0,4.0,187.0,25.0,56.0,0.45,4.0,8.0,0.5,21.0,48.0,0.44,0.48,22.0,27.0,0.82,4.0,15.0,19.0,21.0,6.0,0.0,3.0,16.0,76.0
1993,20,2455,NYK,New York Knicks,Doc Rivers,"October 13, 1961",31.0,NBA,PG,15.0,15.0,458.0,48.0,106.0,0.45,11.0,31.0,0.36,37.0,75.0,0.49,0.5,46.0,60.0,0.77,6.0,33.0,39.0,86.0,29.0,1.0,30.0,44.0,153.0
1995,27,2455,SAS,San Antonio Spurs,Doc Rivers,"October 13, 1961",33.0,NBA,PG,15.0,0.0,318.0,37.0,95.0,0.39,17.0,46.0,0.37,20.0,49.0,0.41,0.48,26.0,31.0,0.84,3.0,26.0,29.0,24.0,14.0,9.0,18.0,40.0,117.0
1996,27,2455,SAS,San Antonio Spurs,Doc Rivers,"October 13, 1961",34.0,NBA,PG,2.0,0.0,20.0,1.0,3.0,0.33,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0
