Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",22.0,NBA,C,69.0,1.0,940.0,6.0,12.4,0.48,0.0,0.0,,6.0,12.4,0.48,5.6,8.4,0.66,5.3,6.3,11.7,1.6,1.7,1.1,3.7,9.0,17.6,,105.0,99.0
2009,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",23.0,NBA,C,76.0,16.0,1637.0,6.5,14.6,0.44,0.1,0.2,0.4,6.4,14.4,0.44,4.2,5.8,0.73,3.9,5.8,9.8,2.2,1.7,0.6,2.3,7.5,17.2,,106.0,103.0
2010,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",24.0,NBA,PF,54.0,1.0,933.0,6.8,15.7,0.44,0.0,0.2,0.0,6.8,15.4,0.44,5.4,7.7,0.7,5.7,5.8,11.5,2.0,1.2,0.8,3.0,7.4,19.1,,103.0,106.0
2011,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",25.0,NBA,C,78.0,13.0,2298.0,8.3,18.5,0.45,0.0,0.3,0.13,8.3,18.2,0.45,4.5,6.1,0.74,2.3,7.5,9.8,2.1,1.8,0.7,2.0,5.3,21.1,,101.0,100.0
2012,22,687,ORL,Orlando Magic,Glen Davis,"January 1, 1986",26.0,NBA,PF,61.0,13.0,1427.0,8.5,20.2,0.42,0.1,0.5,0.14,8.4,19.6,0.43,4.3,6.3,0.68,4.0,8.5,12.5,1.8,1.6,0.7,2.8,4.0,21.4,,96.0,103.0
2013,22,687,ORL,Orlando Magic,Glen Davis,"January 1, 1986",27.0,NBA,PF,34.0,33.0,1064.0,10.5,23.4,0.45,0.0,0.1,0.0,10.5,23.3,0.45,4.1,5.7,0.72,2.7,9.3,12.0,3.4,1.6,1.0,3.1,4.3,25.1,,97.0,107.0
2014,31,687,TOT,Total After Trade,Glen Davis,"January 1, 1986",28.0,NBA,PF,68.0,44.0,1662.0,8.3,18.2,0.46,0.1,0.3,0.36,8.2,17.9,0.46,2.9,4.2,0.69,3.3,7.5,10.8,2.4,1.8,0.9,2.3,4.9,19.7,,99.0,106.0
2014,22,687,ORL,Orlando Magic,Glen Davis,"January 1, 1986",28.0,NBA,PF,45.0,43.0,1354.0,8.8,19.4,0.45,0.2,0.4,0.4,8.6,19.0,0.45,2.9,4.3,0.68,3.3,7.4,10.7,2.7,1.7,0.8,2.2,4.2,20.6,,99.0,107.0
2014,13,687,LAC,Los Angeles Clippers,Glen Davis,"January 1, 1986",28.0,NBA,PF,23.0,1.0,308.0,6.3,13.2,0.48,0.0,0.2,0.0,6.3,13.0,0.49,2.9,3.7,0.78,3.4,7.8,11.2,1.1,1.9,1.1,2.8,7.8,15.6,,101.0,104.0
2015,13,687,LAC,Los Angeles Clippers,Glen Davis,"January 1, 1986",29.0,NBA,PF,74.0,0.0,904.0,6.6,14.3,0.46,0.0,0.2,0.0,6.6,14.1,0.47,3.4,5.3,0.63,2.4,7.1,9.5,2.2,2.3,1.2,2.2,7.4,16.5,,100.0,104.0
