Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,3,NJN,New Jersey Nets,8,Hassan Adams,SG,6-4,220,1984-06-20,US,R,Arizona
2007,3,NJN,New Jersey Nets,2,Josh Boone,PF,6-10,237,1984-11-21,US,R,UConn
2007,3,NJN,New Jersey Nets,15,Vince Carter,SG,6-6,220,1977-01-26,US,8,UNC
2007,3,NJN,New Jersey Nets,35,Jason Collins,PF,7-0,255,1978-12-02,US,5,Stanford
2007,3,NJN,New Jersey Nets,50,Eddie House,SG,6-1,180,1978-05-14,US,6,Arizona State
2007,3,NJN,New Jersey Nets,9,Mile Ilic,C,7-1,230,1984-06-02,BA,R,
2007,3,NJN,New Jersey Nets,24,Richard Jefferson,SF,6-7,233,1980-06-21,US,5,Arizona
2007,3,NJN,New Jersey Nets,5,Jason Kidd,PG,6-4,205,1973-03-23,US,12,California
2007,3,NJN,New Jersey Nets,12,Nenad Krstic,C,7-0,240,1983-07-25,RS,2,
2007,3,NJN,New Jersey Nets,33,Mikki Moore,C,6-11,225,1975-11-04,US,8,Nebraska
2007,3,NJN,New Jersey Nets,7,Bostjan Nachbar,SF,6-9,221,1980-07-03,SI,4,
2007,3,NJN,New Jersey Nets,22,Bernard Robinson,SF,6-6,210,1980-12-26,US,2,Michigan
2007,3,NJN,New Jersey Nets,30,Clifford Robinson,C,6-10,225,1966-12-16,US,17,UConn
2007,3,NJN,New Jersey Nets,1,Marcus Williams,PG,6-3,205,1985-12-03,US,R,UConn
2007,3,NJN,New Jersey Nets,21,Antoine Wright,SG,6-7,210,1984-02-06,US,1,Texas A&M
