Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,29,UTA,Utah Jazz,22,Lou Amundson,PF,6-9,220,1982-12-07,US,R,UNLV
2007,29,UTA,Utah Jazz,55,Rafael Araujo,C,6-11,280,1980-08-12,BR,2,BYU
2007,29,UTA,Utah Jazz,5,Carlos Boozer,PF,6-9,258,1981-11-20,DE,4,Duke
2007,29,UTA,Utah Jazz,9,Ronnie Brewer,SG,6-7,220,1985-03-20,US,R,Arkansas
2007,29,UTA,Utah Jazz,11,Dee Brown,PG,6-0,185,1984-08-17,US,R,Illinois
2007,29,UTA,Utah Jazz,31,Jarron Collins,C,6-11,255,1978-12-02,US,5,Stanford
2007,29,UTA,Utah Jazz,2,Derek Fisher,SG,6-1,200,1974-08-09,US,10,Little Rock
2007,29,UTA,Utah Jazz,10,Gordan Giricek,SG,6-6,210,1977-06-20,HR,4,
2007,29,UTA,Utah Jazz,15,Matt Harpring,SF,6-7,231,1976-05-31,US,8,Georgia Tech
2007,29,UTA,Utah Jazz,47,Andrei Kirilenko,SF,6-9,220,1981-02-18,RU,5,
2007,29,UTA,Utah Jazz,34,C.J. Miles,SG,6-6,220,1987-03-18,US,1,
2007,29,UTA,Utah Jazz,24,Paul Millsap,PF,6-7,257,1985-02-10,US,R,Louisiana Tech
2007,29,UTA,Utah Jazz,13,Mehmet Okur,C,6-11,249,1979-05-26,TR,4,
2007,29,UTA,Utah Jazz,43,Roger Powell,SF,6-6,235,1983-01-15,US,R,Illinois
2007,29,UTA,Utah Jazz,8,Deron Williams,PG,6-3,200,1984-06-26,US,1,Illinois
