Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,,1814,CHH,None,Jamaal Magloire,"May 21, 1978",22.0,NBA,C,74.0,0.0,1095.0,4.0,8.9,0.45,0.0,0.1,0.0,4.0,8.8,0.45,3.1,4.8,0.66,3.4,6.3,9.7,0.9,0.6,2.6,2.0,4.6,11.1
2002,,1814,CHH,None,Jamaal Magloire,"May 21, 1978",23.0,NBA,C,82.0,8.0,1549.0,5.3,9.6,0.55,0.0,0.0,0.0,5.3,9.6,0.55,5.6,7.7,0.73,3.6,7.2,10.7,0.7,0.6,2.0,2.7,4.7,16.2
2003,19.0,1814,NOH,New Orleans Hornets,Jamaal Magloire,"May 21, 1978",24.0,NBA,C,82.0,82.0,2443.0,4.5,9.4,0.48,0.0,0.0,0.0,4.5,9.3,0.48,3.4,4.7,0.72,3.8,6.8,10.7,1.3,0.7,1.6,2.3,4.1,12.4
2004,19.0,1814,NOH,New Orleans Hornets,Jamaal Magloire,"May 21, 1978",25.0,NBA,C,82.0,82.0,2777.0,5.0,10.5,0.47,0.0,0.0,0.0,5.0,10.5,0.47,4.6,6.1,0.75,3.5,7.5,11.0,1.1,0.6,1.3,2.6,3.6,14.5
2005,19.0,1814,NOH,New Orleans Hornets,Jamaal Magloire,"May 21, 1978",26.0,NBA,C,23.0,22.0,703.0,5.0,11.6,0.43,0.0,0.0,,5.0,11.6,0.43,3.8,6.3,0.6,4.0,6.5,10.5,1.5,0.4,1.2,3.0,3.8,13.8
2006,17.0,1814,MIL,Milwaukee Bucks,Jamaal Magloire,"May 21, 1978",27.0,NBA,C,82.0,82.0,2465.0,4.2,9.0,0.47,0.0,0.0,,4.2,9.0,0.47,2.6,4.9,0.54,3.2,8.1,11.4,0.8,0.4,1.2,2.4,4.0,11.0
2007,25.0,1814,POR,Portland Trail Blazers,Jamaal Magloire,"May 21, 1978",28.0,NBA,C,81.0,23.0,1703.0,4.2,8.3,0.5,0.0,0.0,,4.2,8.3,0.5,2.8,5.1,0.54,3.2,7.2,10.4,0.6,0.4,1.4,2.7,4.8,11.2
2008,31.0,1814,TOT,Total After Trade,Jamaal Magloire,"May 21, 1978",29.0,NBA,C,31.0,2.0,286.0,2.3,6.9,0.33,0.0,0.0,,2.3,6.9,0.33,2.5,5.5,0.46,2.4,8.8,11.2,0.9,0.1,1.3,3.8,6.3,7.0
2008,3.0,1814,NJN,New Jersey Nets,Jamaal Magloire,"May 21, 1978",29.0,NBA,C,24.0,2.0,259.0,2.1,6.8,0.31,0.0,0.0,,2.1,6.8,0.31,1.9,4.3,0.45,2.5,8.8,11.3,1.0,0.0,1.4,3.2,5.8,6.1
2008,7.0,1814,DAL,Dallas Mavericks,Jamaal Magloire,"May 21, 1978",29.0,NBA,C,7.0,0.0,27.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,8.0,17.3,0.46,1.3,9.3,10.7,0.0,1.3,0.0,9.3,10.7,16.0
2009,16.0,1814,MIA,Miami Heat,Jamaal Magloire,"May 21, 1978",30.0,NBA,C,55.0,12.0,709.0,3.3,6.7,0.5,0.0,0.0,,3.3,6.7,0.5,1.5,3.0,0.48,4.2,7.1,11.3,1.1,0.6,1.3,1.6,6.1,8.1
2010,16.0,1814,MIA,Miami Heat,Jamaal Magloire,"May 21, 1978",31.0,NBA,C,36.0,0.0,359.0,2.8,5.6,0.5,0.0,0.0,,2.8,5.6,0.5,2.1,5.9,0.36,4.1,8.0,12.1,0.1,0.9,1.1,1.7,5.9,7.7
2011,16.0,1814,MIA,Miami Heat,Jamaal Magloire,"May 21, 1978",32.0,NBA,C,18.0,0.0,158.0,3.0,5.0,0.59,0.0,0.0,,3.0,5.0,0.59,2.1,4.1,0.5,3.9,10.0,13.9,0.7,0.9,0.5,1.1,5.9,8.0
2012,28.0,1814,TOR,Toronto Raptors,Jamaal Magloire,"May 21, 1978",33.0,NBA,C,34.0,1.0,374.0,1.6,4.3,0.38,0.0,0.0,,1.6,4.3,0.38,0.7,2.6,0.26,2.4,8.5,10.9,0.6,0.4,1.0,2.1,6.4,3.9
