Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,22.0,NBA,PF,26.0,159.0,8.0,0.41,0.0,0.78,8.9,12.1,10.5,3.1,1.4,2.3,13.2,24.9,-0.4,0.2,-0.2,-0.05,-6.4,-2.8,-9.2,-0.3
2007,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,23.0,NBA,C,67.0,943.0,14.4,0.52,0.0,0.52,11.1,12.3,11.7,2.5,1.7,4.9,14.1,18.9,0.3,1.5,1.8,0.09,-2.6,0.5,-2.0,0.0
2008,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,24.0,NBA,C,82.0,1768.0,16.7,0.58,0.0,0.6,11.9,17.4,14.6,4.2,0.7,4.2,11.2,17.0,3.4,2.9,6.3,0.17,-0.3,0.2,-0.1,0.8
2009,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,25.0,NBA,C,78.0,1408.0,15.8,0.58,0.0,0.49,14.0,13.2,13.7,2.8,1.0,3.5,10.4,14.7,2.6,1.5,4.1,0.14,-0.5,-0.2,-0.6,0.5
2010,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,26.0,NBA,C,76.0,1550.0,14.0,0.53,0.0,0.37,11.8,20.0,15.7,4.1,1.3,2.1,12.3,16.4,1.5,1.1,2.6,0.08,-1.4,-1.3,-2.7,-0.3
2011,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,27.0,NBA,PF,57.0,930.0,9.4,0.51,0.0,0.52,8.3,14.7,11.4,2.7,1.4,1.8,15.9,13.9,0.0,0.4,0.5,0.02,-3.3,-1.1,-4.4,-0.6
2012,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,28.0,NBA,PF,65.0,1466.0,11.7,0.49,0.0,0.28,9.9,17.4,13.6,4.7,1.2,2.7,14.2,15.8,0.4,1.3,1.7,0.06,-2.6,-0.6,-3.2,-0.5
2013,9,1882,DET,Detroit Pistons,Jason Maxiell,1983-02-18,29.0,NBA,PF,72.0,1789.0,11.3,0.48,0.0,0.32,8.5,18.0,13.2,4.7,0.9,4.2,13.5,15.3,0.1,1.7,1.8,0.05,-3.3,-0.1,-3.4,-0.6
2014,22,1882,ORL,Orlando Magic,Jason Maxiell,1983-02-18,30.0,NBA,PF,34.0,488.0,8.1,0.46,0.0,0.3,6.5,13.5,10.0,2.8,0.8,3.2,10.6,12.4,-0.1,0.4,0.3,0.03,-4.2,0.0,-4.2,-0.3
2015,4,1882,CHO,Charlotte Hornets,Jason Maxiell,1983-02-18,31.0,NBA,PF,61.0,878.0,10.4,0.46,0.0,0.37,10.5,15.1,12.7,3.4,1.1,4.0,11.5,13.1,0.1,1.2,1.4,0.07,-3.8,0.6,-3.2,-0.3
