Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",19.0,NBA,PG,10.0,10.0,341.0,6.5,14.4,0.46,1.1,2.9,0.37,5.5,11.5,0.48,2.2,3.0,0.75,0.5,2.5,3.1,4.2,1.0,0.1,2.3,2.3,16.4
2003,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",20.0,NBA,PG,24.0,24.0,814.0,6.0,14.8,0.4,0.7,2.5,0.27,5.3,12.3,0.43,3.0,4.2,0.71,0.4,2.6,2.9,3.8,1.0,0.1,2.1,2.3,15.6
2004,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",21.0,NBA,PG,10.0,10.0,386.0,6.7,15.7,0.43,1.6,4.0,0.4,5.1,11.7,0.44,2.1,3.3,0.66,0.5,1.5,2.0,6.5,1.2,0.1,2.9,1.4,17.2
2005,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",22.0,NBA,PG,23.0,23.0,858.0,7.0,15.4,0.45,0.4,2.0,0.19,6.6,13.3,0.49,2.3,3.7,0.63,0.5,2.2,2.8,4.2,0.7,0.1,3.0,2.9,16.6
2006,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",23.0,NBA,PG,13.0,13.0,475.0,7.9,17.1,0.46,0.2,0.7,0.22,7.7,16.4,0.47,4.9,6.0,0.81,0.6,3.0,3.6,3.8,1.0,0.1,3.0,2.3,20.8
2007,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",24.0,NBA,PG,20.0,20.0,751.0,8.1,16.8,0.48,0.3,1.0,0.33,7.7,15.8,0.49,3.5,5.1,0.68,0.7,2.5,3.2,5.5,1.1,0.0,3.2,1.6,19.9
2008,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",25.0,NBA,PG,17.0,17.0,654.0,8.4,16.8,0.5,0.4,1.1,0.35,8.0,15.7,0.51,3.9,5.1,0.75,0.6,2.9,3.5,5.7,0.9,0.1,2.8,2.0,21.0
2009,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",26.0,NBA,PG,5.0,5.0,181.0,11.7,21.5,0.55,0.6,2.8,0.21,11.1,18.7,0.6,4.4,6.2,0.71,0.2,4.0,4.2,6.8,1.2,0.2,4.2,2.6,28.4
2010,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",27.0,NBA,PG,10.0,2.0,335.0,7.8,16.5,0.47,0.2,0.3,0.67,7.6,16.2,0.47,2.7,4.5,0.6,1.0,3.1,4.1,5.8,0.6,0.0,2.4,2.1,18.6
2011,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",28.0,NBA,PG,6.0,6.0,221.0,7.0,15.1,0.46,0.2,1.3,0.12,6.8,13.8,0.49,5.0,6.7,0.76,0.2,2.4,2.6,5.0,1.3,0.3,3.3,1.6,19.2
2012,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",29.0,NBA,PG,14.0,14.0,506.0,7.3,16.0,0.45,0.5,1.5,0.33,6.8,14.5,0.47,5.1,6.3,0.81,0.6,3.0,3.6,6.8,0.9,0.0,3.1,1.6,20.1
2013,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",30.0,NBA,PG,21.0,21.0,765.0,7.9,17.2,0.46,0.5,1.5,0.36,7.3,15.7,0.47,4.1,5.3,0.78,0.7,2.5,3.2,6.9,1.1,0.1,2.5,1.2,20.3
2014,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",31.0,NBA,PG,23.0,23.0,719.0,8.4,17.3,0.49,0.7,1.8,0.37,7.8,15.6,0.5,2.6,3.5,0.73,0.3,2.0,2.3,5.6,0.8,0.1,3.1,1.9,20.0
2015,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",32.0,NBA,PG,7.0,7.0,210.0,5.7,15.6,0.36,0.0,1.5,0.0,5.7,14.1,0.4,1.7,2.9,0.59,0.7,3.3,3.9,4.3,0.3,0.0,1.9,2.4,13.0
2016,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",33.0,NBA,PG,10.0,10.0,264.0,6.0,13.4,0.45,0.5,2.2,0.25,5.5,11.2,0.49,1.6,1.9,0.86,0.1,2.9,3.0,7.2,0.8,0.3,2.5,2.0,14.2
2017,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",34.0,NBA,PG,8.0,8.0,211.0,8.7,16.5,0.53,1.9,3.2,0.58,6.8,13.3,0.51,2.4,2.4,1.0,0.3,3.1,3.4,4.3,0.7,0.0,2.0,1.7,21.7
2018,27,2251,SAS,San Antonio Spurs,Tony Parker,"May 17, 1982",35.0,NBA,PG,5.0,0.0,67.0,7.5,19.9,0.38,0.0,2.7,0.0,7.5,17.2,0.44,2.7,3.8,0.71,0.0,2.1,2.1,3.2,1.1,0.0,2.1,1.1,17.7
