Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,22.0,NBA,PG,80.0,2486.0,12.8,0.53,0.0,0.37,6.2,7.5,6.9,14.0,1.8,0.2,15.5,20.1,1.3,2.0,3.3,0.06,-1.1,-0.5,-1.6,0.3
1986,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,23.0,NBA,PG,80.0,2870.0,15.3,0.56,0.01,0.41,3.9,10.7,7.3,24.5,2.2,0.1,17.0,17.5,3.6,3.2,6.9,0.12,0.3,0.9,1.1,2.3
1987,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,24.0,NBA,PG,82.0,2549.0,15.8,0.57,0.01,0.42,4.6,9.8,7.2,25.7,2.1,0.4,16.3,16.8,4.0,2.9,7.0,0.13,0.9,1.0,1.9,2.5
1988,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,25.0,NBA,PG,80.0,2733.0,17.5,0.57,0.02,0.34,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,5.6,2.8,8.4,0.15,1.9,0.9,2.8,3.3
1989,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,26.0,NBA,PG,76.0,2552.0,15.8,0.57,0.03,0.37,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,0.11,1.5,-0.5,1.0,1.9
1990,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,27.0,NBA,PG,82.0,2876.0,16.3,0.56,0.04,0.32,5.0,7.9,6.5,30.8,1.6,0.2,16.4,18.9,5.6,1.2,6.7,0.11,1.9,-1.1,0.8,2.0
1991,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,28.0,NBA,PG,69.0,1929.0,17.2,0.57,0.03,0.33,5.1,7.5,6.4,27.9,1.9,0.4,15.1,19.7,3.8,0.6,4.4,0.11,2.6,-1.0,1.6,1.8
1992,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,29.0,NBA,PG,82.0,1737.0,12.7,0.53,0.04,0.29,4.7,8.5,6.7,21.7,1.6,0.2,16.9,20.0,1.1,0.9,2.0,0.06,-0.5,-1.3,-1.8,0.1
1993,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,30.0,NBA,PG,75.0,1503.0,15.7,0.55,0.06,0.36,4.6,7.6,6.2,22.3,2.1,0.4,15.9,21.5,1.9,0.9,2.9,0.09,0.8,-0.5,0.3,0.9
1994,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,31.0,NBA,PG,55.0,1053.0,11.8,0.5,0.01,0.27,3.1,10.2,6.8,24.8,2.0,0.4,19.6,18.5,0.3,1.1,1.4,0.06,-1.6,0.4,-1.2,0.2
1995,12,924,IND,Indiana Pacers,Vern Fleming,1962-02-04,32.0,NBA,PG,55.0,686.0,14.6,0.55,0.04,0.48,3.6,11.7,7.8,25.7,2.1,0.1,15.9,18.1,1.0,0.9,1.9,0.13,-0.8,1.0,0.2,0.4
1996,3,924,NJN,New Jersey Nets,Vern Fleming,1962-02-04,33.0,NBA,PG,77.0,1747.0,11.3,0.49,0.05,0.34,3.0,7.8,5.4,24.6,1.2,0.2,16.9,18.1,0.5,1.1,1.6,0.04,-2.1,-0.9,-2.9,-0.4
