Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,4,697,CHO,Charlotte Hornets,Ricky Davis,"September 23, 1979",19.0,NBA,SG,46.0,1.0,557.0,7.8,19.2,0.4,0.2,1.2,0.17,7.6,18.1,0.42,4.3,5.7,0.76,3.8,4.2,8.1,5.6,2.9,0.7,5.2,4.4,20.1,,90.0,103.0
2000,4,697,CHO,Charlotte Hornets,Ricky Davis,"September 23, 1979",20.0,NBA,SG,48.0,4.0,570.0,8.4,16.8,0.5,0.0,0.4,0.0,8.4,16.4,0.51,3.5,4.6,0.76,2.6,4.8,7.4,5.6,2.7,0.7,4.1,3.5,20.4,,100.0,102.0
2001,16,697,MIA,Miami Heat,Ricky Davis,"September 23, 1979",21.0,NBA,SG,7.0,0.0,70.0,9.5,22.8,0.41,0.8,0.8,1.0,8.7,22.1,0.39,5.5,6.3,0.88,0.8,4.7,5.5,8.7,3.9,1.6,3.9,5.5,25.2,,100.0,95.0
2002,6,697,CLE,Cleveland Cavaliers,Ricky Davis,"September 23, 1979",22.0,NBA,SF,82.0,8.0,1954.0,10.2,21.3,0.48,0.3,1.0,0.31,9.9,20.3,0.49,5.3,6.7,0.79,1.7,4.9,6.6,4.8,1.9,0.6,4.0,3.9,26.1,,103.0,109.0
2003,6,697,CLE,Cleveland Cavaliers,Ricky Davis,"September 23, 1979",23.0,NBA,SG,79.0,76.0,3131.0,9.8,24.0,0.41,1.2,3.3,0.36,8.6,20.7,0.42,5.7,7.6,0.75,1.6,4.8,6.4,7.1,2.0,0.6,4.5,2.9,26.5,,98.0,108.0
2004,31,697,TOT,Total After Trade,Ricky Davis,"September 23, 1979",24.0,NBA,"SF,SG",79.0,27.0,2474.0,9.4,19.9,0.47,1.1,2.9,0.37,8.3,17.0,0.49,4.1,5.7,0.72,1.6,5.9,7.5,5.4,2.0,0.5,4.0,3.6,23.9,,101.0,105.0
2004,6,697,CLE,Cleveland Cavaliers,Ricky Davis,"September 23, 1979",24.0,NBA,SG,22.0,22.0,796.0,8.9,20.6,0.43,1.1,3.2,0.35,7.8,17.5,0.44,3.4,5.0,0.68,1.2,6.8,8.0,7.4,1.7,0.5,4.5,3.4,22.3,,95.0,105.0
2004,2,697,BOS,Boston Celtics,Ricky Davis,"September 23, 1979",24.0,NBA,SF,57.0,5.0,1678.0,9.6,19.6,0.49,1.1,2.8,0.38,8.5,16.8,0.51,4.5,6.1,0.73,1.8,5.5,7.3,4.5,2.2,0.4,3.7,3.7,24.7,,104.0,105.0
2005,2,697,BOS,Boston Celtics,Ricky Davis,"September 23, 1979",25.0,NBA,SG,82.0,11.0,2696.0,9.2,19.9,0.46,1.2,3.4,0.34,8.0,16.4,0.49,5.5,6.7,0.82,1.3,3.5,4.8,4.7,1.7,0.5,3.9,3.3,25.0,,104.0,110.0
2006,31,697,TOT,Total After Trade,Ricky Davis,"September 23, 1979",26.0,NBA,"SF,SG",78.0,78.0,3207.0,9.6,21.5,0.45,1.2,4.0,0.3,8.4,17.5,0.48,4.5,5.7,0.8,1.1,4.7,5.8,6.5,1.5,0.3,3.5,3.1,25.0,,103.0,108.0
2006,2,697,BOS,Boston Celtics,Ricky Davis,"September 23, 1979",26.0,NBA,SG,42.0,42.0,1747.0,9.8,21.1,0.46,1.2,3.7,0.32,8.6,17.4,0.5,3.8,4.9,0.79,1.2,4.4,5.6,6.6,1.5,0.3,3.4,2.7,24.7,,105.0,109.0
2006,18,697,MIN,Minnesota Timberwolves,Ricky Davis,"September 23, 1979",26.0,NBA,SF,36.0,36.0,1460.0,9.4,22.0,0.43,1.2,4.3,0.28,8.2,17.7,0.46,5.4,6.7,0.81,0.9,5.1,6.1,6.4,1.6,0.3,3.6,3.7,25.5,,101.0,107.0
2007,18,697,MIN,Minnesota Timberwolves,Ricky Davis,"September 23, 1979",27.0,NBA,SF,81.0,81.0,3021.0,8.8,19.0,0.46,2.1,5.4,0.4,6.7,13.6,0.49,4.2,5.0,0.84,0.9,4.6,5.5,6.7,1.4,0.4,3.7,3.3,24.0,,108.0,110.0
2008,16,697,MIA,Miami Heat,Ricky Davis,"September 23, 1979",28.0,NBA,SF,82.0,47.0,2963.0,7.5,17.4,0.43,2.4,6.0,0.4,5.1,11.5,0.45,2.8,3.5,0.79,1.0,5.3,6.3,5.0,1.6,0.3,3.4,3.4,20.3,,100.0,112.0
2009,13,697,LAC,Los Angeles Clippers,Ricky Davis,"September 23, 1979",29.0,NBA,SG,36.0,9.0,785.0,5.5,16.3,0.34,2.3,7.4,0.32,3.2,8.9,0.36,2.1,2.4,0.86,0.6,3.4,4.0,5.4,1.3,0.3,2.6,4.2,15.4,,92.0,115.0
2010,13,697,LAC,Los Angeles Clippers,Ricky Davis,"September 23, 1979",30.0,NBA,SF,36.0,2.0,499.0,6.4,14.9,0.43,1.7,4.4,0.38,4.8,10.5,0.46,1.9,3.2,0.58,1.0,4.9,5.9,4.1,1.1,0.3,3.0,4.1,16.4,,96.0,113.0
