Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,23,2685,PHI,Philadelphia 76Ers,Jason Smith,"March 2, 1986",21.0,NBA,PF,76.0,1.0,1107.0,4.6,10.1,0.46,0.1,0.5,0.29,4.5,9.6,0.46,1.8,2.7,0.66,2.5,5.0,7.5,0.7,0.7,1.6,1.6,4.6,11.1
2010,23,2685,PHI,Philadelphia 76Ers,Jason Smith,"March 2, 1986",23.0,NBA,PF,56.0,2.0,658.0,4.1,9.5,0.43,0.5,1.6,0.34,3.6,7.9,0.45,1.6,2.3,0.69,3.0,4.4,7.4,1.8,1.1,1.5,1.9,6.0,10.3
2011,19,2685,NOH,New Orleans Hornets,Jason Smith,"March 2, 1986",24.0,NBA,C,77.0,6.0,1102.0,4.4,10.0,0.44,0.0,0.1,0.0,4.4,10.0,0.45,1.9,2.3,0.84,2.9,5.0,7.9,1.2,0.8,1.0,1.7,4.9,10.8
2012,19,2685,NOH,New Orleans Hornets,Jason Smith,"March 2, 1986",25.0,NBA,PF,40.0,29.0,947.0,6.9,13.2,0.52,0.0,0.3,0.11,6.8,12.9,0.53,1.3,1.8,0.7,2.7,4.7,7.5,1.3,0.8,1.6,1.5,3.9,15.1
2013,19,2685,NOH,New Orleans Hornets,Jason Smith,"March 2, 1986",26.0,NBA,C,51.0,0.0,876.0,6.9,14.0,0.49,0.0,0.2,0.0,6.9,13.8,0.5,3.5,4.2,0.84,2.6,5.0,7.6,1.4,0.6,1.8,2.3,5.1,17.3
2014,19,2685,NOP,New Orleans Pelicans,Jason Smith,"March 2, 1986",27.0,NBA,PF,31.0,27.0,830.0,5.7,12.2,0.46,0.0,0.0,,5.7,12.2,0.46,1.7,2.2,0.78,2.2,5.6,7.9,1.3,0.5,1.3,1.2,4.3,13.1
2015,20,2685,NYK,New York Knicks,Jason Smith,"March 2, 1986",28.0,NBA,C,82.0,31.0,1785.0,5.2,11.9,0.43,0.3,0.8,0.36,4.9,11.1,0.44,2.6,3.1,0.83,2.0,4.6,6.5,2.8,0.6,0.9,2.1,4.1,13.2
2016,22,2685,ORL,Orlando Magic,Jason Smith,"March 2, 1986",29.0,NBA,C,76.0,2.0,1181.0,7.4,15.3,0.48,0.1,0.5,0.25,7.3,14.8,0.49,1.6,2.0,0.81,1.6,5.1,6.7,1.9,1.0,2.0,1.7,5.0,16.6
2017,30,2685,WAS,Washington Wizards,Jason Smith,"March 2, 1986",30.0,NBA,C,74.0,3.0,1068.0,5.9,11.1,0.53,1.2,2.6,0.47,4.6,8.5,0.55,1.2,1.7,0.69,2.2,6.5,8.7,1.2,0.7,1.8,2.0,5.7,14.2
2018,30,2685,WAS,Washington Wizards,Jason Smith,"March 2, 1986",31.0,NBA,C,33.0,2.0,285.0,5.7,14.5,0.39,0.5,4.0,0.12,5.2,10.5,0.49,2.4,2.7,0.9,2.3,4.4,6.7,1.8,0.4,1.6,2.0,5.6,14.3
2019,31,2685,TOT,Total After Trade,Jason Smith,"March 2, 1986",32.0,NBA,"C,PF",20.0,1.0,190.0,4.0,11.2,0.36,1.7,4.9,0.35,2.3,6.3,0.36,2.7,3.0,0.88,3.0,6.8,9.9,2.7,0.6,1.3,2.5,5.7,12.3
2019,30,2685,WAS,Washington Wizards,Jason Smith,"March 2, 1986",32.0,NBA,C,12.0,1.0,130.0,4.2,10.2,0.4,1.1,2.8,0.4,3.0,7.5,0.41,2.8,3.3,0.83,3.0,7.2,10.2,3.3,0.3,1.4,1.9,5.8,12.2
2019,17,2685,MIL,Milwaukee Bucks,Jason Smith,"March 2, 1986",32.0,NBA,PF,6.0,0.0,40.0,3.6,11.7,0.31,2.7,8.1,0.33,0.9,3.6,0.25,1.8,1.8,1.0,2.7,7.2,9.9,0.9,1.8,1.8,4.5,5.4,11.7
2019,19,2685,NOP,New Orleans Pelicans,Jason Smith,"March 2, 1986",32.0,NBA,C,2.0,0.0,20.0,3.6,16.2,0.22,3.6,12.6,0.29,0.0,3.6,0.0,3.6,3.6,1.0,3.6,3.6,7.2,1.8,0.0,0.0,1.8,5.4,14.4
