Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,23.0,3204,PHI,Philadelphia 76Ers,David Wingate,"December 15, 1963",23.0,NBA,SG,77.0,9.0,1612.0,7.9,18.4,0.43,0.4,1.6,0.25,7.5,16.8,0.45,4.6,6.2,0.74,2.1,2.6,4.8,4.7,2.8,0.6,3.9,5.2,20.8,,99.0,109.0
1988,23.0,3204,PHI,Philadelphia 76Ers,David Wingate,"December 15, 1963",24.0,NBA,SG,61.0,22.0,1419.0,7.7,19.2,0.4,0.4,1.4,0.25,7.3,17.8,0.41,3.5,4.6,0.75,1.5,2.0,3.6,4.2,1.7,0.8,3.7,4.4,19.2,,93.0,113.0
1989,23.0,3204,PHI,Philadelphia 76Ers,David Wingate,"December 15, 1963",25.0,NBA,SG,33.0,6.0,372.0,7.1,15.1,0.47,0.3,0.8,0.33,6.8,14.3,0.48,3.5,4.5,0.79,1.6,3.3,4.8,9.6,1.2,0.3,4.6,5.6,17.9,,103.0,115.0
1990,27.0,3204,SAS,San Antonio Spurs,David Wingate,"December 15, 1963",26.0,NBA,SG,78.0,2.0,1856.0,5.8,12.9,0.45,0.0,0.3,0.0,5.8,12.6,0.46,2.3,2.9,0.78,1.6,3.5,5.1,5.5,2.3,0.5,3.3,4.0,13.8,,97.0,106.0
1991,27.0,3204,SAS,San Antonio Spurs,David Wingate,"December 15, 1963",27.0,NBA,SG,25.0,0.0,563.0,4.6,11.9,0.38,0.1,0.8,0.11,4.5,11.2,0.4,2.5,3.5,0.71,2.1,4.4,6.5,4.0,1.6,0.4,3.6,5.7,11.8,,87.0,106.0
1992,30.0,3204,WSB,Washington Bullets,David Wingate,"December 15, 1963",28.0,NBA,SG,81.0,72.0,2127.0,6.1,13.2,0.46,0.0,0.4,0.06,6.1,12.8,0.48,2.4,3.4,0.72,1.8,4.4,6.2,5.7,2.8,0.5,2.9,3.7,14.7,,100.0,108.0
1993,,3204,CHH,None,David Wingate,"December 15, 1963",29.0,NBA,SF,72.0,55.0,1471.0,5.9,10.9,0.54,0.0,0.2,0.17,5.8,10.7,0.54,2.6,3.5,0.74,1.6,4.1,5.7,6.0,2.1,0.3,2.9,4.4,14.3,,110.0,111.0
1994,,3204,CHH,None,David Wingate,"December 15, 1963",30.0,NBA,SG,50.0,36.0,1005.0,6.7,13.9,0.48,0.2,0.6,0.33,6.5,13.3,0.49,1.7,2.5,0.67,1.5,5.1,6.6,5.1,2.1,0.3,2.6,4.2,15.2,,101.0,110.0
1995,,3204,CHH,None,David Wingate,"December 15, 1963",31.0,NBA,SG,52.0,9.0,515.0,5.1,12.5,0.41,0.4,2.2,0.18,4.7,10.2,0.46,1.8,2.5,0.75,1.1,5.0,6.1,5.7,1.9,0.6,2.8,6.1,12.5,,95.0,107.0
1996,21.0,3204,SEA,Seattle Supersonics,David Wingate,"December 15, 1963",32.0,NBA,SG,60.0,3.0,695.0,6.5,15.6,0.42,1.1,2.5,0.44,5.4,13.1,0.41,2.4,3.0,0.78,1.3,2.9,4.1,4.3,1.5,0.3,3.1,4.9,16.4,,97.0,107.0
1997,21.0,3204,SEA,Seattle Supersonics,David Wingate,"December 15, 1963",33.0,NBA,SG,65.0,2.0,929.0,5.1,12.2,0.42,1.4,4.1,0.35,3.7,8.2,0.45,1.9,2.3,0.82,1.3,2.9,4.2,4.6,2.5,0.3,2.1,6.2,13.5,,106.0,106.0
1998,21.0,3204,SEA,Seattle Supersonics,David Wingate,"December 15, 1963",34.0,NBA,SG,58.0,2.0,546.0,6.5,13.7,0.47,0.3,0.7,0.43,6.2,13.0,0.47,1.5,2.8,0.52,1.9,5.9,7.7,3.6,2.1,0.3,3.6,5.7,14.7,,91.0,105.0
1999,20.0,3204,NYK,New York Knicks,David Wingate,"December 15, 1963",35.0,NBA,SG,20.0,0.0,92.0,4.2,9.6,0.44,0.0,0.0,,4.2,9.6,0.44,0.0,0.0,,1.8,3.0,4.8,3.0,2.4,0.0,3.6,6.0,8.4,,77.0,100.0
2001,21.0,3204,SEA,Seattle Supersonics,David Wingate,"December 15, 1963",37.0,NBA,SG,1.0,0.0,9.0,17.5,17.5,1.0,0.0,0.0,,17.5,17.5,1.0,0.0,0.0,,0.0,0.0,0.0,11.6,0.0,0.0,0.0,5.8,34.9,,203.0,115.0
