Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2011,31,897,TOT,Total After Trade,Derrick Favors,1991-07-15,19.0,NBA,PF,78.0,27.0,1535.0,7.5,14.4,0.52,0.0,0.0,,7.5,14.4,0.52,3.6,6.0,0.6,5.9,8.4,14.3,1.4,1.0,2.4,2.7,8.5,18.5,108.0,108.0
2011,3,897,NJN,New Jersey Nets,Derrick Favors,1991-07-15,19.0,NBA,PF,56.0,23.0,1091.0,6.9,13.5,0.51,0.0,0.0,,6.9,13.5,0.51,3.5,5.7,0.61,6.2,8.4,14.5,1.0,0.9,2.0,2.7,9.0,17.3,107.0,108.0
2011,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,19.0,NBA,PF,22.0,4.0,444.0,8.8,16.6,0.53,0.0,0.0,,8.8,16.6,0.53,3.8,6.8,0.56,5.3,8.3,13.7,2.1,1.3,3.2,2.5,7.5,21.4,110.0,108.0
2012,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,20.0,NBA,PF,65.0,9.0,1376.0,8.5,17.0,0.5,0.0,0.0,,8.5,17.0,0.5,4.8,7.4,0.65,6.0,10.2,16.2,1.6,1.4,2.5,3.9,5.5,21.7,104.0,103.0
2013,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,21.0,NBA,PF,77.0,8.0,1787.0,8.1,16.8,0.48,0.0,0.1,0.0,8.1,16.6,0.49,5.3,7.7,0.69,5.4,10.7,16.1,2.2,2.0,3.8,3.8,7.3,21.5,104.0,101.0
2014,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,22.0,NBA,PF,73.0,73.0,2201.0,9.3,17.8,0.52,0.0,0.0,0.0,9.3,17.8,0.52,4.5,6.8,0.67,4.7,10.5,15.2,2.2,1.8,2.6,3.1,5.6,23.2,108.0,107.0
2015,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,23.0,NBA,PF,74.0,74.0,2280.0,11.2,21.4,0.52,0.0,0.1,0.17,11.2,21.2,0.53,5.2,7.7,0.67,4.6,9.6,14.1,2.6,1.4,2.9,2.8,4.9,27.6,113.0,102.0
2016,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,24.0,NBA,PF,62.0,59.0,1983.0,11.1,21.6,0.52,0.0,0.1,0.0,11.1,21.5,0.52,4.8,6.8,0.71,4.5,8.9,13.4,2.5,2.0,2.4,2.8,4.0,27.0,111.0,101.0
2017,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,25.0,NBA,PF,50.0,39.0,1186.0,9.0,18.4,0.49,0.1,0.4,0.3,8.8,18.0,0.49,3.0,4.8,0.62,4.1,9.4,13.5,2.5,2.0,1.8,2.7,4.6,21.0,104.0,102.0
2018,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,26.0,NBA,C,77.0,77.0,2153.0,9.2,16.4,0.56,0.3,1.5,0.22,8.9,14.9,0.6,3.3,5.0,0.65,4.6,8.2,12.9,2.4,1.3,1.9,2.0,3.8,22.0,119.0,104.0
2019,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,27.0,NBA,C,76.0,70.0,1766.0,9.8,16.8,0.59,0.5,2.1,0.22,9.4,14.7,0.64,4.2,6.2,0.68,5.6,9.6,15.2,2.4,1.5,2.9,2.3,4.4,24.3,124.0,103.0
2020,19,897,NOP,New Orleans Pelicans,Derrick Favors,1991-07-15,28.0,NBA,C,51.0,49.0,1243.0,7.8,12.6,0.62,0.0,0.3,0.14,7.7,12.4,0.63,1.5,2.6,0.56,6.1,12.6,18.7,3.0,1.1,1.7,2.0,4.0,17.1,126.0,109.0
2021,29,897,UTA,Utah Jazz,Derrick Favors,1991-07-15,29.0,NBA,C,40.0,0.0,636.0,7.3,11.2,0.65,0.0,0.1,0.0,7.3,11.1,0.66,3.4,4.6,0.75,6.1,10.1,16.2,2.6,1.8,2.7,1.8,7.0,18.1,141.0,105.0
