Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1999,1,3180,ATL,Atlanta Hawks,Shammond Williams,"April 5, 1975",23.0,NBA,PG,2.0,0.0,4.0,0.0,14.1,0.0,0.0,0.0,,0.0,14.1,0.0,42.2,56.2,0.75,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,42.2,137.0,107.0
2000,21,3180,SEA,Seattle Supersonics,Shammond Williams,"April 5, 1975",24.0,NBA,PG,43.0,5.0,517.0,8.4,22.4,0.37,2.4,8.1,0.3,6.0,14.3,0.42,3.3,5.1,0.65,1.2,4.0,5.2,7.8,1.8,0.0,4.0,3.9,22.4,94.0,107.0
2001,21,3180,SEA,Seattle Supersonics,Shammond Williams,"April 5, 1975",25.0,NBA,PG,69.0,6.0,1238.0,6.8,15.6,0.44,2.6,5.6,0.46,4.2,10.0,0.43,3.6,4.1,0.88,1.4,4.1,5.6,8.0,1.3,0.2,3.5,3.5,19.8,113.0,109.0
2002,21,3180,SEA,Seattle Supersonics,Shammond Williams,"April 5, 1975",26.0,NBA,SG,50.0,2.0,603.0,7.2,17.3,0.42,2.5,6.7,0.37,4.7,10.5,0.45,2.8,3.5,0.8,1.4,4.2,5.6,7.4,1.9,0.2,3.1,3.1,19.8,108.0,108.0
2003,31,3180,TOT,Total After Trade,Shammond Williams,"April 5, 1975",27.0,NBA,PG,78.0,11.0,1881.0,6.4,16.2,0.39,2.6,7.3,0.36,3.8,8.9,0.42,2.2,2.9,0.76,0.7,4.1,4.8,7.5,2.2,0.2,3.2,3.9,17.6,100.0,104.0
2003,2,3180,BOS,Boston Celtics,Shammond Williams,"April 5, 1975",27.0,NBA,PG,51.0,2.0,1169.0,6.1,15.3,0.4,2.5,7.2,0.35,3.5,8.1,0.44,2.2,2.6,0.84,0.5,4.4,5.0,5.8,2.8,0.1,2.8,3.8,16.8,101.0,102.0
2003,8,3180,DEN,Denver Nuggets,Shammond Williams,"April 5, 1975",27.0,NBA,PG,27.0,9.0,712.0,7.0,17.8,0.39,2.7,7.6,0.36,4.2,10.3,0.41,2.2,3.3,0.67,0.9,3.6,4.5,10.2,1.2,0.2,3.9,4.1,18.9,100.0,106.0
2004,31,3180,TOT,Total After Trade,Shammond Williams,"April 5, 1975",28.0,NBA,"PG,SG",53.0,4.0,763.0,6.1,16.2,0.38,2.1,7.0,0.3,4.0,9.2,0.43,3.6,4.0,0.88,0.6,3.6,4.2,8.1,2.6,0.1,3.3,4.3,17.8,103.0,109.0
2004,22,3180,ORL,Orlando Magic,Shammond Williams,"April 5, 1975",28.0,NBA,SG,37.0,2.0,525.0,5.9,15.2,0.39,2.5,7.4,0.34,3.4,7.7,0.44,4.0,4.5,0.89,0.9,3.4,4.3,6.4,2.3,0.1,2.6,4.0,18.4,110.0,112.0
2004,19,3180,NOH,New Orleans Hornets,Shammond Williams,"April 5, 1975",28.0,NBA,PG,16.0,2.0,238.0,6.3,18.3,0.35,1.1,5.9,0.19,5.2,12.4,0.42,2.5,2.9,0.85,0.0,3.8,3.8,11.8,3.2,0.2,4.8,5.0,16.3,90.0,102.0
2007,14,3180,LAL,Los Angeles Lakers,Shammond Williams,"April 5, 1975",31.0,NBA,PG,30.0,0.0,345.0,5.2,12.8,0.41,3.0,7.4,0.4,2.2,5.4,0.42,0.6,0.9,0.67,1.6,4.3,5.9,4.6,1.8,0.0,1.9,3.0,14.0,109.0,111.0
