Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,20,147,NYK,New York Knicks,31,Ron Baker,SG,6-4,220,1993-03-30,US,1,Wichita State
2018,20,203,NYK,New York Knicks,8,Michael Beasley,PF,6-9,235,1989-01-09,US,9,Kansas State
2018,20,422,NYK,New York Knicks,23,Trey Burke,PG,6-0,185,1992-11-12,US,4,Michigan
2018,20,767,NYK,New York Knicks,21,Damyean Dotson,SG,6-5,210,1994-05-06,US,R,"Oregon, Houston"
2018,20,1184,NYK,New York Knicks,3,Tim Hardaway Jr.,SG,6-5,205,1992-03-16,US,4,Michigan
2018,20,1270,NYK,New York Knicks,14,Willy Hernangomez,C,6-11,250,1994-05-27,ES,1,
2018,20,1279,NYK,New York Knicks,4,Isaiah Hicks,PF,6-9,230,1994-07-24,US,R,UNC
2018,20,1396,NYK,New York Knicks,55,Jarrett Jack,PG,6-3,200,1983-10-28,US,12,Georgia Tech
2018,20,1582,NYK,New York Knicks,0,Enes Kanter,C,6-10,250,1992-05-20,CH,6,
2018,20,1652,NYK,New York Knicks,2,Luke Kornet,PF,7-2,250,1995-07-15,US,R,Vanderbilt
2018,20,1672,NYK,New York Knicks,91,Mindaugas Kuzminskas,SF,6-9,215,1989-10-19,LT,1,
2018,20,1722,NYK,New York Knicks,5,Courtney Lee,SG,6-5,215,1985-10-03,US,9,Western Kentucky
2018,20,1926,NYK,New York Knicks,20,Doug McDermott,SF,6-7,225,1992-01-03,US,3,Creighton
2018,20,2076,NYK,New York Knicks,1,Emmanuel Mudiay,PG,6-3,200,1996-03-05,CD,2,
2018,20,2153,NYK,New York Knicks,13,Joakim Noah,C,6-11,230,1985-02-25,US,10,Florida
2018,20,2167,NYK,New York Knicks,11,Frank Ntilikina,PG,6-4,200,1998-07-28,BE,R,
2018,20,2184,NYK,New York Knicks,9,Kyle O'Quinn,C,6-9,250,1990-03-26,US,5,Norfolk State
2018,20,2350,NYK,New York Knicks,6,Kristaps Porzingis,PF,7-3,240,1995-08-02,LV,2,
2018,20,2605,NYK,New York Knicks,1,Ramon Sessions,PG,6-3,190,1986-04-11,US,10,Nevada
2018,20,2862,NYK,New York Knicks,42,Lance Thomas,PF,6-8,240,1988-04-24,US,6,Duke
2018,20,3192,NYK,New York Knicks,0,Troy Williams,SF,6-7,218,1994-12-30,US,1,Indiana
