Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,11,1272,HOU,Houston Rockets,Carl Herrera,1966-12-14,25.0,NBA,PF,43.0,7.0,566.0,5.3,10.2,0.52,0.0,0.1,0.0,5.3,10.2,0.52,1.6,2.8,0.57,2.1,4.2,6.3,1.7,1.0,1.6,2.4,3.8,12.1
1993,11,1272,HOU,Houston Rockets,Carl Herrera,1966-12-14,26.0,NBA,PF,81.0,12.0,1800.0,4.8,8.9,0.54,0.0,0.0,0.0,4.8,8.8,0.54,2.5,3.5,0.71,3.0,6.1,9.1,1.2,0.9,0.7,1.8,3.8,12.1
1994,11,1272,HOU,Houston Rockets,Carl Herrera,1966-12-14,27.0,NBA,PF,75.0,0.0,1292.0,4.0,8.6,0.46,0.0,0.0,,4.0,8.6,0.46,1.9,2.7,0.71,2.8,5.1,7.9,1.0,0.9,0.7,1.9,4.4,9.8
1995,11,1272,HOU,Houston Rockets,Carl Herrera,1966-12-14,28.0,NBA,PF,61.0,26.0,1331.0,4.6,8.8,0.52,0.0,0.1,0.0,4.6,8.8,0.53,2.0,3.2,0.62,2.7,4.9,7.5,1.2,1.1,1.0,1.9,3.7,11.2
1996,27,1272,SAS,San Antonio Spurs,Carl Herrera,1966-12-14,29.0,NBA,PF,44.0,6.0,393.0,3.7,8.9,0.41,0.0,0.1,0.0,3.7,8.8,0.42,0.5,1.6,0.29,2.7,4.7,7.4,1.5,0.8,0.7,2.7,5.6,7.8
1997,27,1272,SAS,San Antonio Spurs,Carl Herrera,1966-12-14,30.0,NBA,PF,75.0,58.0,1837.0,5.0,11.6,0.43,0.0,0.1,0.33,5.0,11.5,0.43,1.6,2.3,0.69,2.3,4.4,6.7,1.0,1.2,1.0,1.9,4.3,11.7
1998,27,1272,SAS,San Antonio Spurs,Carl Herrera,1966-12-14,31.0,NBA,PF,58.0,1.0,516.0,5.3,12.2,0.43,0.0,0.1,0.0,5.3,12.1,0.44,1.3,3.1,0.41,1.7,4.7,6.3,1.5,1.3,0.8,2.7,5.0,11.9
1999,31,1272,TOT,Total After Trade,Carl Herrera,1966-12-14,32.0,NBA,PF,28.0,0.0,307.0,3.5,8.9,0.4,0.0,0.1,0.0,3.5,8.8,0.4,0.6,1.3,0.46,2.9,4.3,7.3,0.5,1.4,0.8,1.9,4.8,7.6
1999,15,1272,VAN,Vancouver Grizzlies,Carl Herrera,1966-12-14,32.0,NBA,PF,4.0,0.0,42.0,2.6,11.1,0.23,0.0,0.0,,2.6,11.1,0.23,0.0,1.7,0.0,4.3,2.6,6.9,2.6,0.0,0.0,3.4,2.6,5.1
1999,8,1272,DEN,Denver Nuggets,Carl Herrera,1966-12-14,32.0,NBA,PF,24.0,0.0,265.0,3.7,8.6,0.43,0.0,0.1,0.0,3.7,8.4,0.44,0.7,1.2,0.56,2.7,4.6,7.3,0.1,1.6,1.0,1.6,5.2,8.0
