Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,8,188,DEN,Denver Nuggets,Tony Battie,"February 11, 1976",21.0,NBA,PF,65.0,49.0,1506.0,234.0,525.0,0.45,3.0,14.0,0.21,231.0,511.0,0.45,0.45,73.0,104.0,0.7,138.0,213.0,351.0,60.0,54.0,69.0,98.0,199.0,544.0
1999,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",22.0,NBA,C,50.0,15.0,1121.0,147.0,283.0,0.52,0.0,3.0,0.0,147.0,280.0,0.52,0.52,41.0,61.0,0.67,96.0,204.0,300.0,53.0,29.0,71.0,45.0,159.0,335.0
2000,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",23.0,NBA,C,82.0,4.0,1505.0,219.0,459.0,0.48,1.0,8.0,0.12,218.0,451.0,0.48,0.48,102.0,151.0,0.68,152.0,258.0,410.0,63.0,47.0,70.0,67.0,249.0,541.0
2001,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",24.0,NBA,C,40.0,25.0,845.0,108.0,201.0,0.54,0.0,3.0,0.0,108.0,198.0,0.55,0.54,44.0,69.0,0.64,73.0,160.0,233.0,16.0,27.0,60.0,37.0,126.0,260.0
2002,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",25.0,NBA,C,74.0,73.0,1819.0,211.0,390.0,0.54,0.0,2.0,0.0,211.0,388.0,0.54,0.54,88.0,130.0,0.68,184.0,297.0,481.0,35.0,60.0,67.0,51.0,219.0,510.0
2003,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",26.0,NBA,C,67.0,62.0,1683.0,199.0,369.0,0.54,1.0,5.0,0.2,198.0,364.0,0.54,0.54,88.0,118.0,0.75,148.0,285.0,433.0,49.0,33.0,81.0,48.0,197.0,487.0
2004,31,188,TOT,Total After Trade,Tony Battie,"February 11, 1976",27.0,NBA,C,73.0,7.0,1478.0,170.0,384.0,0.44,2.0,9.0,0.22,168.0,375.0,0.45,0.44,66.0,89.0,0.74,118.0,241.0,359.0,58.0,26.0,67.0,63.0,159.0,408.0
2004,2,188,BOS,Boston Celtics,Tony Battie,"February 11, 1976",27.0,NBA,C,23.0,6.0,501.0,56.0,117.0,0.48,1.0,1.0,1.0,55.0,116.0,0.47,0.48,23.0,33.0,0.7,39.0,79.0,118.0,21.0,8.0,20.0,24.0,55.0,136.0
2004,6,188,CLE,Cleveland Cavaliers,Tony Battie,"February 11, 1976",27.0,NBA,C,50.0,1.0,977.0,114.0,267.0,0.43,1.0,8.0,0.12,113.0,259.0,0.44,0.43,43.0,56.0,0.77,79.0,162.0,241.0,37.0,18.0,47.0,39.0,104.0,272.0
2005,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",28.0,NBA,C,81.0,32.0,1894.0,163.0,354.0,0.46,0.0,6.0,0.0,163.0,348.0,0.47,0.46,68.0,94.0,0.72,109.0,343.0,452.0,42.0,30.0,81.0,81.0,244.0,394.0
2006,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",29.0,NBA,C,82.0,82.0,2215.0,280.0,552.0,0.51,0.0,6.0,0.0,280.0,546.0,0.51,0.51,89.0,134.0,0.66,145.0,312.0,457.0,49.0,46.0,69.0,88.0,250.0,649.0
2007,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",30.0,NBA,PF,66.0,66.0,1575.0,176.0,360.0,0.49,0.0,1.0,0.0,176.0,359.0,0.49,0.49,52.0,77.0,0.68,92.0,252.0,344.0,35.0,29.0,30.0,61.0,185.0,404.0
2009,22,188,ORL,Orlando Magic,Tony Battie,"February 11, 1976",32.0,NBA,PF,77.0,3.0,1202.0,158.0,323.0,0.49,2.0,9.0,0.22,156.0,314.0,0.5,0.49,54.0,82.0,0.66,92.0,186.0,278.0,31.0,26.0,25.0,46.0,112.0,372.0
2010,3,188,NJN,New Jersey Nets,Tony Battie,"February 11, 1976",33.0,NBA,C,15.0,0.0,134.0,14.0,40.0,0.35,1.0,4.0,0.25,13.0,36.0,0.36,0.36,7.0,10.0,0.7,4.0,19.0,23.0,3.0,4.0,2.0,3.0,19.0,36.0
2011,23,188,PHI,Philadelphia 76Ers,Tony Battie,"February 11, 1976",34.0,NBA,C,38.0,0.0,377.0,45.0,96.0,0.47,2.0,3.0,0.67,43.0,93.0,0.46,0.48,8.0,14.0,0.57,17.0,82.0,99.0,12.0,5.0,15.0,12.0,59.0,100.0
2012,23,188,PHI,Philadelphia 76Ers,Tony Battie,"February 11, 1976",35.0,NBA,C,27.0,11.0,295.0,19.0,51.0,0.37,0.0,1.0,0.0,19.0,50.0,0.38,0.37,4.0,4.0,1.0,8.0,59.0,67.0,16.0,4.0,6.0,4.0,26.0,42.0
