Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",23.0,NBA,SG,77.0,34.0,1262.0,184.0,387.0,0.48,12.0,31.0,0.39,172.0,356.0,0.48,0.49,112.0,152.0,0.74,85.0,136.0,221.0,64.0,76.0,24.0,77.0,156.0,492.0
2006,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",24.0,NBA,PG,51.0,9.0,978.0,129.0,274.0,0.47,11.0,34.0,0.32,118.0,240.0,0.49,0.49,100.0,134.0,0.75,32.0,79.0,111.0,67.0,51.0,18.0,67.0,126.0,369.0
2007,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",25.0,NBA,SG,33.0,18.0,805.0,133.0,259.0,0.51,8.0,33.0,0.24,125.0,226.0,0.55,0.53,105.0,134.0,0.78,35.0,89.0,124.0,56.0,49.0,12.0,75.0,87.0,379.0
2008,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",26.0,NBA,SG,75.0,11.0,1373.0,169.0,389.0,0.43,18.0,57.0,0.32,151.0,332.0,0.46,0.46,138.0,181.0,0.76,34.0,134.0,168.0,114.0,62.0,21.0,109.0,168.0,494.0
2009,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",27.0,NBA,SG,46.0,2.0,887.0,137.0,284.0,0.48,6.0,27.0,0.22,131.0,257.0,0.51,0.49,79.0,109.0,0.72,22.0,82.0,104.0,66.0,54.0,23.0,77.0,98.0,359.0
2010,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",28.0,NBA,SG,54.0,8.0,889.0,129.0,253.0,0.51,0.0,5.0,0.0,129.0,248.0,0.52,0.51,72.0,119.0,0.6,52.0,93.0,145.0,72.0,59.0,19.0,66.0,109.0,330.0
2011,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",29.0,NBA,SG,72.0,31.0,1494.0,251.0,492.0,0.51,4.0,23.0,0.17,247.0,469.0,0.53,0.51,137.0,182.0,0.75,70.0,123.0,193.0,104.0,129.0,44.0,86.0,161.0,643.0
2012,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",30.0,NBA,SG,58.0,57.0,1525.0,210.0,448.0,0.47,8.0,26.0,0.31,202.0,422.0,0.48,0.48,140.0,175.0,0.8,98.0,135.0,233.0,79.0,104.0,33.0,94.0,142.0,568.0
2013,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",31.0,NBA,SG,79.0,79.0,2109.0,284.0,638.0,0.44,3.0,24.0,0.12,281.0,614.0,0.46,0.45,134.0,187.0,0.72,121.0,242.0,363.0,98.0,119.0,44.0,94.0,211.0,705.0
2014,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",32.0,NBA,SG,55.0,28.0,1278.0,204.0,413.0,0.49,11.0,47.0,0.23,193.0,366.0,0.53,0.51,76.0,121.0,0.63,79.0,129.0,208.0,94.0,90.0,19.0,90.0,121.0,495.0
2015,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",33.0,NBA,SG,63.0,41.0,1648.0,225.0,455.0,0.5,10.0,29.0,0.34,215.0,426.0,0.5,0.5,79.0,126.0,0.63,103.0,177.0,280.0,86.0,129.0,30.0,86.0,166.0,539.0
2016,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",34.0,NBA,SG,64.0,57.0,1620.0,215.0,469.0,0.46,15.0,42.0,0.36,200.0,427.0,0.47,0.47,90.0,138.0,0.65,104.0,192.0,296.0,70.0,110.0,18.0,78.0,175.0,535.0
2017,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",35.0,NBA,SG,71.0,66.0,1914.0,274.0,595.0,0.46,15.0,54.0,0.28,259.0,541.0,0.48,0.47,80.0,130.0,0.62,166.0,225.0,391.0,98.0,115.0,29.0,100.0,178.0,643.0
2018,19,55,NOP,New Orleans Pelicans,Tony Allen,"January 11, 1982",36.0,NBA,SF,22.0,0.0,273.0,44.0,91.0,0.48,4.0,12.0,0.33,40.0,79.0,0.51,0.5,11.0,21.0,0.52,20.0,27.0,47.0,9.0,11.0,3.0,19.0,49.0,103.0
