Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",20.0,NBA,PF,81.0,1.0,13.8,2.5,5.2,0.48,0.0,0.1,0.17,2.5,5.1,0.49,0.48,1.4,2.0,0.74,1.8,2.5,4.3,0.3,0.6,0.9,1.3,2.5,6.5
1991,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",21.0,NBA,PF,81.0,66.0,30.1,5.7,11.2,0.51,0.0,0.1,0.17,5.7,11.1,0.51,0.51,3.6,5.4,0.66,3.3,5.1,8.4,1.8,1.0,1.5,2.5,3.9,15.0
1992,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",22.0,NBA,PF,64.0,23.0,28.3,5.7,11.2,0.5,0.0,0.0,0.0,5.7,11.2,0.51,0.5,4.2,5.6,0.75,4.1,6.3,10.4,1.3,1.1,1.9,2.4,4.1,15.5
1993,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",23.0,NBA,PF,78.0,68.0,33.1,6.6,13.4,0.49,0.0,0.1,0.0,6.6,13.4,0.49,0.49,4.6,6.4,0.71,3.7,7.0,10.7,2.0,1.5,1.9,2.8,4.2,17.8
1994,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",24.0,NBA,PF,79.0,73.0,32.9,6.7,12.5,0.54,0.0,0.1,0.25,6.7,12.5,0.54,0.54,4.6,6.2,0.74,3.9,6.8,10.8,2.6,1.8,2.1,3.3,3.9,18.1
1995,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",25.0,NBA,PF,82.0,79.0,32.7,6.6,12.2,0.55,0.0,0.1,0.29,6.6,12.1,0.55,0.55,5.3,7.1,0.75,3.9,7.0,10.9,1.8,1.2,1.5,3.2,4.1,18.7
1996,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",26.0,NBA,PF,79.0,76.0,33.3,6.7,11.9,0.56,0.1,0.2,0.42,6.6,11.7,0.56,0.56,6.2,8.4,0.74,3.5,7.9,11.4,2.2,1.2,1.6,4.0,3.8,19.6
1997,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",27.0,NBA,PF,81.0,75.0,34.0,6.5,12.7,0.51,0.1,0.4,0.36,6.3,12.3,0.52,0.52,5.6,7.5,0.74,3.4,6.6,10.0,1.9,1.5,1.0,3.5,4.0,18.7
1998,6,1593,CLE,Cleveland Cavaliers,Shawn Kemp,"November 26, 1969",28.0,NBA,PF,80.0,80.0,34.6,6.5,14.6,0.44,0.0,0.1,0.25,6.5,14.5,0.45,0.45,5.1,7.0,0.73,2.7,6.6,9.3,2.5,1.4,1.1,3.4,3.9,18.0
1999,6,1593,CLE,Cleveland Cavaliers,Shawn Kemp,"November 26, 1969",29.0,NBA,PF,42.0,42.0,35.1,6.6,13.7,0.48,0.0,0.0,0.5,6.6,13.6,0.48,0.48,7.3,9.3,0.79,3.1,6.1,9.2,2.4,1.1,1.1,3.0,3.8,20.5
2000,6,1593,CLE,Cleveland Cavaliers,Shawn Kemp,"November 26, 1969",30.0,NBA,C,82.0,82.0,30.4,5.9,14.1,0.42,0.0,0.1,0.33,5.9,14.1,0.42,0.42,6.0,7.7,0.78,2.8,6.0,8.8,1.7,1.2,1.2,3.5,4.5,17.8
2001,25,1593,POR,Portland Trail Blazers,Shawn Kemp,"November 26, 1969",31.0,NBA,PF,68.0,3.0,15.9,2.5,6.1,0.41,0.1,0.2,0.36,2.4,5.9,0.41,0.41,1.5,1.9,0.77,0.9,2.9,3.8,1.0,0.7,0.3,1.5,2.7,6.5
2002,25,1593,POR,Portland Trail Blazers,Shawn Kemp,"November 26, 1969",32.0,NBA,PF,75.0,5.0,16.4,2.3,5.4,0.43,0.0,0.1,0.0,2.3,5.4,0.43,0.43,1.4,1.7,0.79,1.2,2.6,3.8,0.7,0.6,0.4,1.1,2.5,6.1
2003,22,1593,ORL,Orlando Magic,Shawn Kemp,"November 26, 1969",33.0,NBA,C,79.0,55.0,20.7,2.7,6.4,0.42,0.0,0.0,0.0,2.7,6.4,0.42,0.42,1.5,2.0,0.74,1.9,3.8,5.7,0.7,0.8,0.4,1.3,3.0,6.8
