Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1987,12,2290,IND,Indiana Pacers,Chuck Person,"June 27, 1964",22.0,NBA,SF,82.0,78.0,2956.0,10.4,22.3,0.47,0.8,2.3,0.36,9.6,20.0,0.48,3.6,4.9,0.75,2.8,8.4,11.1,4.8,1.5,0.3,3.5,5.1,25.3,103.0,106.0
1988,12,2290,IND,Indiana Pacers,Chuck Person,"June 27, 1964",23.0,NBA,SF,79.0,71.0,2807.0,10.0,21.8,0.46,1.0,3.1,0.33,9.0,18.8,0.48,2.3,3.4,0.67,3.0,6.4,9.4,5.4,1.3,0.1,3.7,4.6,23.4,101.0,108.0
1989,12,2290,IND,Indiana Pacers,Chuck Person,"June 27, 1964",24.0,NBA,SF,80.0,79.0,3012.0,11.4,23.3,0.49,1.0,3.3,0.31,10.4,20.1,0.52,3.9,4.9,0.79,2.3,6.0,8.3,4.6,1.3,0.3,4.9,4.5,27.8,102.0,112.0
1990,12,2290,IND,Indiana Pacers,Chuck Person,"June 27, 1964",25.0,NBA,SF,77.0,73.0,2714.0,11.0,22.6,0.49,1.7,4.6,0.37,9.3,18.0,0.52,3.8,4.9,0.78,2.3,5.8,8.1,4.2,1.0,0.4,3.1,4.0,27.6,110.0,113.0
1991,12,2290,IND,Indiana Pacers,Chuck Person,"June 27, 1964",26.0,NBA,SF,80.0,79.0,2566.0,11.7,23.2,0.5,1.3,3.8,0.34,10.4,19.4,0.54,3.1,4.3,0.72,2.3,5.6,7.9,4.5,1.1,0.3,3.5,4.2,27.8,108.0,114.0
1992,12,2290,IND,Indiana Pacers,Chuck Person,"June 27, 1964",27.0,NBA,SF,81.0,81.0,2923.0,10.2,21.3,0.48,2.2,5.9,0.37,8.0,15.4,0.52,2.2,3.3,0.68,1.9,5.2,7.1,6.3,1.1,0.3,3.6,4.1,24.8,107.0,112.0
1993,18,2290,MIN,Minnesota Timberwolves,Chuck Person,"June 27, 1964",28.0,NBA,SF,78.0,75.0,2985.0,9.3,21.4,0.43,2.0,5.7,0.36,7.2,15.7,0.46,1.9,2.9,0.65,1.7,5.7,7.4,5.9,1.1,0.5,3.8,3.4,22.4,97.0,114.0
1994,18,2290,MIN,Minnesota Timberwolves,Chuck Person,"June 27, 1964",29.0,NBA,SF,77.0,37.0,2029.0,8.9,21.1,0.42,2.5,6.8,0.37,6.4,14.3,0.45,2.0,2.7,0.76,1.4,4.9,6.3,4.6,1.1,0.3,3.0,4.1,22.3,99.0,112.0
1995,27,2290,SAS,San Antonio Spurs,Chuck Person,"June 27, 1964",30.0,NBA,SF,81.0,1.0,2033.0,7.9,18.7,0.42,4.3,11.1,0.39,3.6,7.6,0.48,1.6,2.5,0.65,1.2,5.2,6.4,2.6,1.1,0.3,2.5,4.9,21.8,107.0,108.0
1996,27,2290,SAS,San Antonio Spurs,Chuck Person,"June 27, 1964",31.0,NBA,SF,80.0,16.0,2131.0,7.4,17.0,0.44,4.6,11.2,0.41,2.8,5.8,0.49,1.6,2.5,0.64,1.8,8.1,10.0,2.4,1.2,0.6,2.2,4.8,21.1,111.0,104.0
1998,27,2290,SAS,San Antonio Spurs,Chuck Person,"June 27, 1964",33.0,NBA,PF,61.0,11.0,1455.0,5.3,14.8,0.36,3.5,10.3,0.34,1.8,4.6,0.39,1.0,1.4,0.76,0.6,7.0,7.6,3.2,1.1,0.4,2.5,4.5,15.3,96.0,102.0
1999,4,2290,CHO,Charlotte Hornets,Chuck Person,"June 27, 1964",34.0,NBA,SF,50.0,21.0,990.0,6.1,15.6,0.39,3.0,8.5,0.35,3.1,7.1,0.43,1.3,1.7,0.75,0.9,6.2,7.1,3.2,1.1,0.4,2.2,4.9,16.4,96.0,105.0
2000,21,2290,SEA,Seattle Supersonics,Chuck Person,"June 27, 1964",35.0,NBA,SF,37.0,0.0,340.0,5.6,18.6,0.3,3.6,14.4,0.25,2.0,4.2,0.46,0.6,1.2,0.5,0.9,7.1,8.0,3.3,0.8,0.3,1.8,8.5,15.4,88.0,107.0
