Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,11.0,1823,HOU,Houston Rockets,Moses Malone,"March 23, 1955",24.0,NBA,C,7.0,,275.0,13.4,25.0,0.54,0.0,0.2,0.0,13.4,24.8,0.54,6.0,7.8,0.77,7.6,10.0,17.6,1.3,0.7,2.9,4.0,3.3,32.8,,114.0,110.0
1981,11.0,1823,HOU,Houston Rockets,Moses Malone,"March 23, 1955",25.0,NBA,C,21.0,,955.0,11.1,23.3,0.48,0.0,0.1,0.0,11.1,23.1,0.48,8.0,11.2,0.71,6.7,9.7,16.4,1.9,0.7,1.8,3.2,2.9,30.3,,112.0,104.0
1982,11.0,1823,HOU,Houston Rockets,Moses Malone,"March 23, 1955",26.0,NBA,C,3.0,,136.0,11.9,27.5,0.43,0.0,0.0,,11.9,27.5,0.43,5.7,6.2,0.93,11.5,9.4,20.9,4.1,0.8,0.8,2.5,3.3,29.5,,114.0,106.0
1983,23.0,1823,PHI,Philadelphia 76Ers,Moses Malone,"March 23, 1955",27.0,NBA,C,13.0,,524.0,11.9,22.2,0.54,0.0,0.1,0.0,11.9,22.1,0.54,8.1,11.3,0.72,6.6,12.8,19.4,1.9,1.8,2.4,3.8,3.8,31.9,,118.0,96.0
1984,23.0,1823,PHI,Philadelphia 76Ers,Moses Malone,"March 23, 1955",28.0,NBA,C,5.0,,212.0,8.5,18.6,0.46,0.0,0.0,,8.5,18.6,0.46,6.9,7.2,0.97,4.5,11.0,15.4,1.6,0.7,2.5,4.7,3.4,23.9,,104.0,102.0
1985,23.0,1823,PHI,Philadelphia 76Ers,Moses Malone,"March 23, 1955",29.0,NBA,C,13.0,13.0,505.0,8.6,20.3,0.42,0.0,0.1,0.0,8.6,20.2,0.43,7.8,9.9,0.8,3.4,9.8,13.2,2.3,1.6,2.1,2.2,3.7,25.1,,113.0,103.0
1987,30.0,1823,WSB,Washington Bullets,Moses Malone,"March 23, 1955",31.0,NBA,C,3.0,3.0,114.0,9.0,20.0,0.45,0.0,0.0,,9.0,20.0,0.45,8.5,9.0,0.95,6.4,9.8,16.2,2.1,0.0,1.3,3.4,2.1,26.4,,112.0,112.0
1988,30.0,1823,WSB,Washington Bullets,Moses Malone,"March 23, 1955",32.0,NBA,C,5.0,5.0,198.0,8.1,17.5,0.46,0.0,0.3,0.0,8.1,17.3,0.47,8.9,10.8,0.82,5.9,9.2,15.1,1.9,0.8,1.1,4.0,2.4,25.1,,112.0,109.0
1989,1.0,1823,ATL,Atlanta Hawks,Moses Malone,"March 23, 1955",33.0,NBA,C,5.0,5.0,197.0,9.0,18.0,0.5,0.3,0.3,1.0,8.7,17.7,0.49,11.2,14.3,0.78,7.6,9.3,16.8,2.5,2.0,1.1,3.1,1.4,29.5,,127.0,111.0
1991,1.0,1823,ATL,Atlanta Hawks,Moses Malone,"March 23, 1955",35.0,NBA,C,5.0,0.0,84.0,2.5,12.4,0.2,0.0,0.0,,2.5,12.4,0.2,8.1,8.7,0.93,9.9,9.3,19.3,1.9,1.2,0.6,1.2,2.5,13.1,,112.0,112.0
