Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",22.0,NBA,PG,4.0,0.0,68.0,8.2,18.4,0.44,0.7,4.1,0.17,7.5,14.3,0.52,1.4,2.7,0.5,0.7,2.7,3.4,8.2,2.0,1.4,4.1,6.8,18.4,,93.0,114.0
1987,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",23.0,NBA,PG,4.0,4.0,150.0,7.8,16.2,0.48,0.6,1.6,0.4,7.1,14.6,0.49,5.8,6.5,0.9,0.3,5.8,6.1,12.9,3.2,0.6,4.2,4.5,22.0,,117.0,111.0
1988,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",24.0,NBA,PG,4.0,4.0,149.0,9.2,16.6,0.56,0.3,1.0,0.33,8.9,15.6,0.57,2.9,4.1,0.69,1.3,3.2,4.5,8.9,3.2,0.0,4.1,4.1,21.7,,112.0,107.0
1989,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",25.0,NBA,PG,3.0,3.0,124.0,10.3,20.7,0.5,1.6,4.4,0.36,8.7,16.3,0.54,4.0,4.8,0.83,2.4,4.0,6.4,9.9,0.4,0.4,2.8,3.2,26.2,,123.0,126.0
1990,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",26.0,NBA,PG,21.0,21.0,815.0,7.5,16.3,0.46,2.4,6.1,0.39,5.2,10.2,0.51,8.2,9.8,0.84,0.5,3.1,3.6,9.2,1.7,0.2,3.7,3.0,25.7,,123.0,111.0
1991,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",27.0,NBA,PG,16.0,16.0,595.0,8.8,17.6,0.5,1.5,4.1,0.36,7.3,13.5,0.54,5.9,6.8,0.86,0.7,3.1,3.8,9.1,2.1,0.1,2.8,2.8,24.9,,126.0,112.0
1992,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",28.0,NBA,PG,21.0,21.0,870.0,8.6,16.6,0.52,2.2,4.6,0.47,6.4,12.1,0.53,6.9,8.4,0.83,1.5,4.2,5.7,8.2,1.3,0.2,2.7,2.9,26.3,,132.0,113.0
1993,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",29.0,NBA,PG,4.0,4.0,152.0,9.3,23.5,0.4,1.0,6.6,0.16,8.3,17.0,0.49,3.1,3.8,0.82,1.4,5.5,6.9,2.8,1.4,0.0,2.1,3.5,22.8,,99.0,106.0
1994,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",30.0,NBA,PG,4.0,0.0,76.0,8.1,23.5,0.34,4.0,9.4,0.43,4.0,14.1,0.29,7.4,9.4,0.79,0.7,7.4,8.1,6.1,2.7,0.0,1.3,2.0,27.6,,116.0,115.0
1995,25,2341,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",31.0,NBA,PG,3.0,0.0,21.0,17.5,32.5,0.54,5.0,12.5,0.4,12.5,20.0,0.62,7.5,12.5,0.6,2.5,2.5,5.0,10.0,0.0,0.0,2.5,15.0,47.6,,128.0,133.0
1997,18,2341,MIN,Minnesota Timberwolves,Terry Porter,"April 8, 1963",33.0,NBA,PG,3.0,0.0,46.0,5.8,15.0,0.38,3.5,10.4,0.33,2.3,4.6,0.5,3.5,4.6,0.75,1.2,2.3,3.5,10.4,2.3,2.3,2.3,2.3,18.5,,119.0,123.0
1998,18,2341,MIN,Minnesota Timberwolves,Terry Porter,"April 8, 1963",34.0,NBA,PG,5.0,4.0,188.0,8.0,18.7,0.43,3.0,7.4,0.4,5.0,11.3,0.45,4.4,5.3,0.83,2.1,5.3,7.4,4.7,1.5,0.0,1.2,3.0,23.4,,122.0,114.0
1999,16,2341,MIA,Miami Heat,Terry Porter,"April 8, 1963",35.0,NBA,PG,5.0,0.0,139.0,6.5,13.8,0.47,1.3,5.2,0.25,5.2,8.6,0.6,5.2,6.5,0.8,1.3,6.9,8.2,6.5,1.3,0.0,3.4,3.4,19.4,,109.0,106.0
2001,27,2341,SAS,San Antonio Spurs,Terry Porter,"April 8, 1963",37.0,NBA,PG,13.0,13.0,326.0,6.4,14.1,0.45,2.1,6.4,0.33,4.3,7.7,0.55,2.8,3.6,0.77,0.2,3.8,3.9,7.2,1.8,0.0,3.6,2.5,17.7,,104.0,106.0
2002,27,2341,SAS,San Antonio Spurs,Terry Porter,"April 8, 1963",38.0,NBA,PG,10.0,0.0,131.0,5.6,15.0,0.37,2.1,7.3,0.29,3.4,7.7,0.44,0.9,1.7,0.5,0.4,3.4,3.8,3.4,1.7,0.0,2.1,4.3,14.1,,90.0,106.0
