Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",23.0,NBA,SG,16,,464,5.8,14.2,0.41,0.0,0.2,0.0,5.8,14.0,0.41,3.1,3.6,0.86,2.8,3.1,6.0,5.9,2.4,1.1,2.9,5.5,14.7,,102,104
1981,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",24.0,NBA,SG,3,,102,5.3,9.7,0.55,0.0,1.4,0.0,5.3,8.2,0.65,4.8,6.8,0.71,1.0,3.9,4.8,3.4,2.9,0.0,3.4,3.4,15.4,,105,105
1982,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",25.0,NBA,SG,14,,383,8.5,15.1,0.56,0.1,0.2,0.5,8.4,14.8,0.57,3.0,4.1,0.74,2.3,5.1,7.4,7.5,2.9,1.3,3.5,5.7,20.2,,116,105
1983,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",26.0,NBA,SG,15,,453,5.6,12.0,0.46,0.1,0.7,0.14,5.5,11.2,0.49,3.6,4.3,0.83,1.3,4.9,6.2,4.6,2.7,0.6,2.0,5.7,14.8,,111,107
1984,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",27.0,NBA,SG,21,,723,5.8,12.7,0.46,0.8,2.4,0.33,5.0,10.3,0.49,3.3,4.1,0.81,1.3,4.1,5.4,7.9,1.6,1.3,1.9,5.3,15.8,,119,110
1985,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",28.0,NBA,SG,19,0.0,501,6.3,11.2,0.56,0.7,2.3,0.31,5.6,8.9,0.63,4.3,4.6,0.92,1.1,5.7,6.7,8.3,1.9,0.8,3.2,4.1,17.6,,124,108
1986,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",29.0,NBA,SG,14,0.0,421,6.2,13.1,0.47,2.2,4.7,0.46,4.0,8.4,0.47,1.0,1.3,0.82,1.8,3.4,5.2,7.8,2.1,0.5,2.4,2.7,15.5,,118,109
1987,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",30.0,NBA,SG,18,0.0,522,7.0,14.5,0.48,3.1,6.4,0.49,3.9,8.1,0.48,4.2,4.9,0.85,0.7,4.7,5.4,8.2,2.3,1.3,3.4,4.2,21.4,,123,108
1988,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",31.0,NBA,SG,24,0.0,588,4.8,11.6,0.41,2.2,5.5,0.4,2.6,6.1,0.42,1.8,2.4,0.74,1.3,3.8,5.1,5.8,1.7,0.8,1.9,5.0,13.5,,114,113
1989,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",32.0,NBA,SG,15,4.0,414,4.5,10.8,0.42,2.6,6.7,0.38,1.9,4.1,0.47,2.4,2.9,0.83,1.1,3.8,4.9,8.6,1.1,1.0,2.1,4.6,14.0,,123,113
1990,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",33.0,NBA,SG,9,0.0,173,2.9,10.3,0.29,0.9,3.5,0.25,2.1,6.8,0.3,0.0,0.0,,3.2,3.8,7.1,7.4,2.1,1.2,2.1,6.2,6.8,,94,111
