Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,11,HOU,Houston Rockets,8,Jeff Adrien,PF,6-7,245,1986-02-10,US,1,UConn
2012,11,HOU,Houston Rockets,6,Earl Boykins,PG,5-5,135,1976-06-02,US,12,Eastern Michigan
2012,11,HOU,Houston Rockets,10,Chase Budinger,SF,6-7,209,1988-05-22,US,2,Arizona
2012,11,HOU,Houston Rockets,29,Marcus Camby,C,6-11,220,1974-03-22,US,15,UMass
2012,11,HOU,Houston Rockets,21,Samuel Dalembert,C,6-11,255,1981-05-10,HT,9,Seton Hall
2012,11,HOU,Houston Rockets,3,Goran Dragic,PG,6-3,190,1986-05-06,SI,3,
2012,11,HOU,Houston Rockets,9,Jonny Flynn,PG,6-0,185,1989-02-06,US,2,Syracuse
2012,11,HOU,Houston Rockets,9,Courtney Fortson,PG,5-11,185,1988-05-23,US,R,Arkansas
2012,11,HOU,Houston Rockets,27,Jordan Hill,C,6-10,235,1987-07-27,US,2,Arizona
2012,11,HOU,Houston Rockets,5,Courtney Lee,SG,6-5,215,1985-10-03,US,3,Western Kentucky
2012,11,HOU,Houston Rockets,7,Kyle Lowry,PG,6-0,196,1986-03-25,US,5,Villanova
2012,11,HOU,Houston Rockets,12,Kevin Martin,SG,6-7,199,1983-02-01,US,7,Western Carolina University
2012,11,HOU,Houston Rockets,2,Marcus Morris,PF,6-8,218,1989-09-02,US,R,Kansas
2012,11,HOU,Houston Rockets,25,Chandler Parsons,SF,6-9,230,1988-10-25,US,R,Florida
2012,11,HOU,Houston Rockets,54,Patrick Patterson,PF,6-8,235,1989-03-14,US,1,Kentucky
2012,11,HOU,Houston Rockets,4,Luis Scola,PF,6-9,240,1980-04-30,AR,4,
2012,11,HOU,Houston Rockets,0,Greg Smith,C,6-10,250,1991-01-08,US,R,Fresno State
2012,11,HOU,Houston Rockets,32,Hasheem Thabeet,C,7-3,263,1987-02-16,TZ,2,UConn
2012,11,HOU,Houston Rockets,1,Terrence Williams,SG,6-6,220,1987-06-28,US,2,Louisville
