Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",22.0,NBA,PG,79,8,15.6,2.5,5.2,0.483,0.0,0.1,0.182,2.5,5.1,0.491,0.485,2.7,3.5,0.785,0.3,1.2,1.6,4.3,1.0,0.1,2.0,2.1,7.8
1987,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",23.0,NBA,PG,33,0,16.1,2.2,4.9,0.438,0.0,0.2,0.167,2.1,4.7,0.449,0.441,2.4,3.2,0.762,0.2,1.6,1.8,5.1,1.0,0.1,2.1,2.0,6.8
1988,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",24.0,NBA,PG,82,1,16.4,2.3,4.9,0.475,0.0,0.2,0.053,2.3,4.7,0.496,0.476,1.3,1.6,0.817,0.2,1.6,1.8,4.1,0.8,0.1,1.6,1.5,6.0
1989,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",25.0,NBA,PG,81,6,15.0,1.6,3.6,0.459,0.0,0.3,0.045,1.6,3.3,0.493,0.46,0.6,0.7,0.867,0.3,1.3,1.5,3.5,0.9,0.1,1.0,1.3,3.9
1990,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",26.0,NBA,PG,82,46,26.6,3.6,7.5,0.477,0.0,0.2,0.053,3.6,7.3,0.491,0.478,2.0,2.3,0.871,0.5,2.0,2.5,5.8,1.3,0.1,1.7,2.3,9.2
1991,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",27.0,NBA,PG,75,64,29.3,4.8,10.7,0.447,0.7,2.2,0.321,4.1,8.5,0.48,0.481,3.1,3.5,0.868,0.5,1.8,2.3,5.6,1.6,0.1,1.9,2.4,13.4
1992,26.0,3053,SAC,Sacramento Kings,Spud Webb,"July 13, 1963",28.0,NBA,PG,77,77,35.4,5.8,13.1,0.445,0.9,2.6,0.367,4.9,10.5,0.465,0.482,3.4,4.0,0.859,0.4,2.5,2.9,7.1,1.6,0.3,3.0,2.5,16.0
1993,26.0,3053,SAC,Sacramento Kings,Spud Webb,"July 13, 1963",29.0,NBA,PG,69,68,33.8,5.0,11.4,0.433,0.5,2.0,0.274,4.4,9.5,0.466,0.457,4.0,4.8,0.851,0.6,2.2,2.8,7.0,1.5,0.1,2.8,2.6,14.5
1994,26.0,3053,SAC,Sacramento Kings,Spud Webb,"July 13, 1963",30.0,NBA,PG,79,62,32.5,4.7,10.3,0.46,0.7,2.1,0.335,4.0,8.2,0.492,0.494,2.6,3.2,0.813,0.6,2.3,2.8,6.7,1.2,0.3,2.1,2.3,12.7
1995,26.0,3053,SAC,Sacramento Kings,Spud Webb,"July 13, 1963",31.0,NBA,PG,76,76,32.3,4.0,9.1,0.438,0.6,1.9,0.331,3.3,7.2,0.467,0.473,3.0,3.2,0.934,0.4,1.9,2.3,6.2,1.0,0.1,2.4,1.9,11.6
1996,31.0,3053,TOT,Total After Trade,Spud Webb,"July 13, 1963",32.0,NBA,PG,77,21,19.0,2.4,5.6,0.433,0.6,1.7,0.364,1.8,3.9,0.462,0.487,1.6,1.9,0.862,0.3,1.0,1.3,3.8,0.7,0.1,1.4,1.4,7.1
1996,1.0,3053,ATL,Atlanta Hawks,Spud Webb,"July 13, 1963",32.0,NBA,PG,51,0,16.0,2.0,4.4,0.468,0.4,1.1,0.316,1.7,3.2,0.521,0.509,1.5,1.7,0.851,0.4,0.8,1.2,2.7,0.5,0.0,1.0,1.3,5.9
1996,18.0,3053,MIN,Minnesota Timberwolves,Spud Webb,"July 13, 1963",32.0,NBA,PG,26,21,24.8,3.2,8.0,0.394,1.1,2.8,0.403,2.0,5.2,0.39,0.464,2.0,2.2,0.879,0.3,1.3,1.5,5.9,1.0,0.2,2.3,1.6,9.4
1998,22.0,3053,ORL,Orlando Magic,Spud Webb,"July 13, 1963",34.0,NBA,PG,4,0,8.5,1.3,3.0,0.417,0.0,0.3,0.0,1.3,2.8,0.455,0.417,0.5,0.5,1.0,0.5,0.3,0.8,1.3,0.3,0.0,1.8,1.5,3.0
