Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,7,DAL,Dallas Mavericks,5,J.J. Barea,PG,5-10,180,1984-06-26,PR,11,Northeastern University
2018,7,DAL,Dallas Mavericks,40,Harrison Barnes,PF,6-8,225,1992-05-30,US,5,UNC
2018,7,DAL,Dallas Mavericks,8,Gian Clavell,SG,6-4,185,1993-11-26,PR,R,Colorado State
2018,7,DAL,Dallas Mavericks,44,Antonius Cleveland,SG,6-5,195,1994-02-02,US,R,SE Missouri State
2018,7,DAL,Dallas Mavericks,8,Kyle Collinsworth,SF,6-6,210,1991-10-03,US,R,BYU
2018,7,DAL,Dallas Mavericks,11,Yogi Ferrell,SG,6-0,178,1993-05-09,US,1,Indiana
2018,7,DAL,Dallas Mavericks,10,Dorian Finney-Smith,PF,6-7,220,1993-05-04,US,1,Florida
2018,7,DAL,Dallas Mavericks,34,Devin Harris,PG,6-3,185,1983-02-27,US,13,Wisconsin
2018,7,DAL,Dallas Mavericks,9,Aaron Harrison,SG,6-6,210,1994-10-28,US,2,Kentucky
2018,7,DAL,Dallas Mavericks,32,Scotty Hopson,SG,6-7,204,1989-08-08,US,1,Tennessee
2018,7,DAL,Dallas Mavericks,21,Jalen Jones,SF,6-7,220,1993-05-27,US,R,Texas A&M
2018,7,DAL,Dallas Mavericks,42,Maxi Kleber,PF,6-10,240,1992-01-29,DE,R,
2018,7,DAL,Dallas Mavericks,23,Wesley Matthews,SF,6-4,220,1986-10-14,US,8,Marquette
2018,7,DAL,Dallas Mavericks,20,Doug McDermott,SF,6-7,225,1992-01-03,US,3,Creighton
2018,7,DAL,Dallas Mavericks,13,Josh McRoberts,PF,6-10,240,1987-02-28,US,10,Duke
2018,7,DAL,Dallas Mavericks,50,Salah Mejri,C,7-2,235,1986-06-15,TN,2,
2018,7,DAL,Dallas Mavericks,6,Johnathan Motley,PF,6-8,230,1995-05-04,US,R,Baylor
2018,7,DAL,Dallas Mavericks,3,Nerlens Noel,C,6-10,220,1994-04-10,US,3,Kentucky
2018,7,DAL,Dallas Mavericks,41,Dirk Nowitzki,C,7-0,245,1978-06-19,DE,19,
2018,7,DAL,Dallas Mavericks,7,Dwight Powell,C,6-10,240,1991-07-20,CA,3,Stanford
2018,7,DAL,Dallas Mavericks,1,Dennis Smith,PG,6-2,205,1997-11-25,US,R,NC State
2018,7,DAL,Dallas Mavericks,0,Jameel Warney,PF,6-8,260,1994-01-31,US,R,Stony Brook University
2018,7,DAL,Dallas Mavericks,17,Jeff Withey,C,7-0,231,1990-03-07,US,4,Kansas
