Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,2,BOS,Boston Celtics,45,Kadeem Allen,PG,6-1,200,1993-01-15,US,R,Arizona
2018,2,BOS,Boston Celtics,46,Aron Baynes,C,6-10,260,1986-12-09,NZ,5,Washington State
2018,2,BOS,Boston Celtics,26,Jabari Bird,SG,6-6,198,1994-07-03,US,R,California
2018,2,BOS,Boston Celtics,7,Jaylen Brown,SG,6-6,223,1996-10-24,US,1,California
2018,2,BOS,Boston Celtics,9,Jarell Eddie,SF,6-7,218,1991-10-30,US,2,Virginia Tech
2018,2,BOS,Boston Celtics,60,Jonathan Gibson,PG,6-2,185,1987-11-08,US,1,New Mexico State
2018,2,BOS,Boston Celtics,20,Gordon Hayward,SF,6-7,225,1990-03-23,US,7,Butler
2018,2,BOS,Boston Celtics,42,Al Horford,C,6-9,240,1986-06-03,DO,10,Florida
2018,2,BOS,Boston Celtics,11,Kyrie Irving,PG,6-2,195,1992-03-23,AU,6,Duke
2018,2,BOS,Boston Celtics,8,Shane Larkin,PG,5-11,175,1992-10-02,US,3,Miami (FL)
2018,2,BOS,Boston Celtics,55,Greg Monroe,C,6-11,265,1990-06-04,US,7,Georgetown
2018,2,BOS,Boston Celtics,13,Marcus Morris,PF,6-8,218,1989-09-02,US,6,Kansas
2018,2,BOS,Boston Celtics,28,Abdel Nader,SF,6-5,225,1993-09-25,EG,R,"Northern Illinois, Iowa State"
2018,2,BOS,Boston Celtics,37,Semi Ojeleye,PF,6-6,240,1994-12-05,US,R,"Duke, SMU"
2018,2,BOS,Boston Celtics,12,Terry Rozier,PG,6-1,190,1994-03-17,US,2,Louisville
2018,2,BOS,Boston Celtics,9,Xavier Silas,SG,6-5,205,1988-01-22,US,1,"Colorado, Northern Illinois"
2018,2,BOS,Boston Celtics,36,Marcus Smart,SG,6-3,220,1994-03-06,US,3,Oklahoma State
2018,2,BOS,Boston Celtics,0,Jayson Tatum,SF,6-8,210,1998-03-03,US,R,Duke
2018,2,BOS,Boston Celtics,27,Daniel Theis,C,6-8,245,1992-04-04,DE,R,
2018,2,BOS,Boston Celtics,30,Guerschon Yabusele,PF,6-8,260,1995-12-17,FR,R,
