Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,13.0,1593,LAC,Los Angeles Clippers,Tim Kempton,"January 25, 1964",23.0,NBA,PF,66.0,6.0,936.0,4.8,10.3,0.47,0.0,0.0,0.0,4.8,10.2,0.47,4.7,6.8,0.69,3.5,6.2,9.7,2.6,1.9,0.6,2.4,8.1,14.4,,108.0,111.0
1989,,1593,CHH,None,Tim Kempton,"January 25, 1964",25.0,NBA,PF,79.0,0.0,1341.0,6.1,12.0,0.51,0.0,0.0,0.0,6.1,11.9,0.51,5.1,7.4,0.69,3.2,7.6,10.9,3.6,1.5,0.5,4.3,7.7,17.3,,100.0,111.0
1990,8.0,1593,DEN,Denver Nuggets,Tim Kempton,"January 25, 1964",26.0,NBA,PF,71.0,14.0,1061.0,6.6,13.4,0.49,0.0,0.0,0.0,6.6,13.3,0.49,3.3,4.9,0.68,2.2,7.2,9.4,5.1,1.3,0.4,3.4,6.2,16.4,,101.0,107.0
1993,24.0,1593,PHO,Phoenix Suns,Tim Kempton,"January 25, 1964",29.0,NBA,PF,30.0,0.0,167.0,5.5,13.8,0.4,0.0,0.0,,5.5,13.8,0.4,5.2,8.9,0.58,3.5,7.8,11.2,5.5,1.2,1.2,4.6,8.6,16.1,,93.0,107.0
1994,31.0,1593,TOT,Total After Trade,Tim Kempton,"January 25, 1964",30.0,NBA,PF,13.0,0.0,136.0,5.5,14.0,0.4,0.0,0.0,,5.5,14.0,0.4,3.3,5.9,0.56,3.7,5.1,8.8,3.3,2.2,0.7,4.0,12.1,14.3,,86.0,108.0
1994,,1593,CHH,None,Tim Kempton,"January 25, 1964",30.0,NBA,PF,9.0,0.0,103.0,4.3,12.4,0.35,0.0,0.0,,4.3,12.4,0.35,3.3,4.8,0.7,2.9,3.8,6.7,2.9,1.9,0.5,1.9,11.9,11.9,,93.0,110.0
1994,6.0,1593,CLE,Cleveland Cavaliers,Tim Kempton,"January 25, 1964",30.0,NBA,PF,4.0,0.0,33.0,9.5,19.0,0.5,0.0,0.0,,9.5,19.0,0.5,3.2,9.5,0.33,6.3,9.5,15.9,4.8,3.2,1.6,11.1,12.7,22.2,,75.0,99.0
1996,1.0,1593,ATL,Atlanta Hawks,Tim Kempton,"January 25, 1964",32.0,NBA,PF,3.0,0.0,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.7,9.7,4.9,0.0,0.0,4.9,24.3,0.0,,40.0,109.0
1997,27.0,1593,SAS,San Antonio Spurs,Tim Kempton,"January 25, 1964",33.0,NBA,PF,10.0,0.0,59.0,0.9,4.7,0.2,0.0,0.0,,0.9,4.7,0.2,1.9,1.9,1.0,2.8,4.7,7.5,1.9,0.9,0.9,6.5,3.7,3.7,,49.0,116.0
1998,31.0,1593,TOT,Total After Trade,Tim Kempton,"January 25, 1964",34.0,NBA,PF,8.0,0.0,47.0,2.2,10.1,0.22,0.0,0.0,,2.2,10.1,0.22,0.0,0.0,,4.5,2.2,6.7,3.4,1.1,2.2,4.5,11.2,4.5,,57.0,112.0
1998,22.0,1593,ORL,Orlando Magic,Tim Kempton,"January 25, 1964",34.0,NBA,PF,3.0,0.0,15.0,0.0,7.3,0.0,0.0,0.0,,0.0,7.3,0.0,0.0,0.0,,0.0,3.7,3.7,3.7,0.0,0.0,0.0,11.0,0.0,,30.0,110.0
1998,28.0,1593,TOR,Toronto Raptors,Tim Kempton,"January 25, 1964",34.0,NBA,PF,5.0,0.0,32.0,3.2,11.3,0.29,0.0,0.0,,3.2,11.3,0.29,0.0,0.0,,6.5,1.6,8.1,3.2,1.6,3.2,6.5,11.3,6.5,,61.0,113.0
