Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,30,611,WSB,Washington Bullets,Dave Corzine,"April 25, 1956",23.0,NBA,C,78.0,,826.0,5.1,12.2,0.42,0.0,0.0,,5.1,12.2,0.42,2.5,3.9,0.66,5.9,9.4,15.3,3.6,0.5,1.8,3.4,6.8,12.7,,96.0,104.0
1981,27,611,SAS,San Antonio Spurs,Dave Corzine,"April 25, 1956",24.0,NBA,C,82.0,,1960.0,8.7,17.8,0.49,0.0,0.1,0.0,8.7,17.7,0.49,3.0,4.2,0.71,5.4,9.7,15.1,2.8,1.0,2.4,3.1,5.0,20.4,,108.0,104.0
1982,27,611,SAS,San Antonio Spurs,Dave Corzine,"April 25, 1956",25.0,NBA,C,82.0,21.0,2189.0,7.2,13.9,0.52,0.0,0.1,0.25,7.2,13.8,0.52,3.4,4.6,0.75,4.5,8.9,13.5,2.8,0.7,2.7,3.0,5.0,17.8,,110.0,106.0
1983,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",26.0,NBA,C,82.0,71.0,2496.0,8.3,16.7,0.5,0.0,0.0,0.0,8.3,16.6,0.5,4.2,5.8,0.72,4.4,8.6,13.0,2.8,0.9,2.0,4.1,4.4,20.8,,103.0,107.0
1984,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",27.0,NBA,C,82.0,82.0,2674.0,6.9,14.8,0.47,0.1,0.2,0.33,6.9,14.7,0.47,4.2,4.9,0.84,3.0,7.3,10.3,3.6,1.0,2.2,3.1,4.1,18.1,,105.0,107.0
1985,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",28.0,NBA,C,82.0,50.0,2062.0,6.5,13.3,0.49,0.0,0.0,0.0,6.5,13.3,0.49,3.5,4.7,0.74,3.0,6.8,9.9,3.3,0.7,1.5,2.9,4.4,16.4,,106.0,110.0
1986,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",29.0,NBA,C,67.0,4.0,1709.0,7.2,14.6,0.49,0.1,0.3,0.25,7.1,14.3,0.5,3.6,4.8,0.74,3.7,8.5,12.2,4.2,0.8,1.5,2.9,3.7,18.0,,110.0,112.0
1987,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",30.0,NBA,C,82.0,39.0,2287.0,6.4,13.6,0.48,0.0,0.1,0.0,6.4,13.4,0.48,2.1,2.8,0.74,4.4,7.5,11.8,4.6,0.8,1.9,2.5,4.4,15.0,,108.0,108.0
1988,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",31.0,NBA,C,80.0,32.0,2328.0,7.4,15.4,0.48,0.0,0.2,0.11,7.4,15.2,0.49,2.5,3.3,0.75,3.7,7.7,11.4,3.3,0.8,2.1,2.4,3.2,17.4,,108.0,106.0
1989,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",32.0,NBA,C,81.0,7.0,1483.0,6.8,14.7,0.46,0.1,0.3,0.25,6.7,14.4,0.46,2.4,3.2,0.74,3.1,7.4,10.5,3.4,1.0,1.5,3.1,4.5,16.0,,99.0,108.0
1990,22,611,ORL,Orlando Magic,Dave Corzine,"April 25, 1956",33.0,NBA,C,6.0,3.0,79.0,6.4,16.9,0.38,0.0,0.0,,6.4,16.9,0.38,0.0,1.2,0.0,4.1,6.4,10.5,1.2,1.2,0.0,4.7,4.1,12.8,,71.0,115.0
1991,21,611,SEA,Seattle Supersonics,Dave Corzine,"April 25, 1956",34.0,NBA,C,28.0,0.0,147.0,5.8,12.9,0.45,0.0,0.0,,5.8,12.9,0.45,4.4,7.5,0.59,3.4,7.8,11.2,1.4,1.7,1.7,0.7,6.1,16.0,,115.0,107.0
