Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,24.0,NBA,SG,79.0,18.0,19.3,2.7,5.9,0.46,0.0,0.1,0.11,2.7,5.8,0.46,0.46,1.3,2.2,0.6,1.1,2.5,3.6,2.6,1.3,0.6,2.1,2.2,6.7
1984,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,25.0,NBA,SG,81.0,18.0,21.4,3.4,6.5,0.52,0.0,0.1,0.22,3.4,6.4,0.53,0.52,1.5,2.5,0.6,1.3,2.2,3.5,3.1,1.1,0.6,1.9,3.0,8.3
1985,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,26.0,NBA,SF,80.0,80.0,36.0,6.0,11.6,0.52,0.1,0.3,0.35,5.9,11.4,0.52,0.52,4.0,5.2,0.76,1.9,3.5,5.4,6.8,1.6,0.7,3.1,3.2,16.1
1986,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,27.0,NBA,SF,80.0,80.0,33.8,5.1,10.5,0.49,0.1,0.6,0.18,5.0,10.0,0.5,0.49,4.0,4.9,0.81,1.6,3.4,5.0,7.8,2.1,0.9,3.0,3.1,14.3
1987,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,28.0,NBA,SF,61.0,60.0,33.7,4.8,10.1,0.48,0.3,0.9,0.29,4.6,9.2,0.5,0.49,4.0,5.4,0.74,1.6,3.2,4.9,7.2,1.8,0.8,3.0,3.5,13.9
1988,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,29.0,NBA,SG,75.0,75.0,33.1,4.6,9.4,0.49,0.1,0.5,0.2,4.5,8.8,0.51,0.5,3.8,4.8,0.8,1.7,3.3,5.0,7.0,1.5,0.5,2.6,3.1,13.1
1989,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,30.0,NBA,SG,67.0,62.0,32.4,4.6,9.7,0.47,0.2,0.8,0.22,4.4,8.9,0.5,0.48,2.8,3.6,0.78,1.1,2.8,3.9,6.6,1.8,0.7,2.7,3.3,12.1
1990,17,2361,MIL,Milwaukee Bucks,Paul Pressey,1958-12-24,31.0,NBA,SG,57.0,2.0,24.6,4.2,8.9,0.47,0.1,0.8,0.14,4.1,8.1,0.5,0.48,2.5,3.3,0.76,1.0,2.0,3.0,4.3,1.2,0.4,1.9,2.6,11.0
1991,27,2361,SAS,San Antonio Spurs,Paul Pressey,1958-12-24,32.0,NBA,SG,70.0,18.0,24.0,2.9,6.1,0.47,0.2,0.8,0.28,2.6,5.3,0.5,0.49,1.6,1.9,0.83,0.7,1.8,2.5,3.9,0.9,0.5,1.9,2.5,7.5
1992,27,2361,SAS,San Antonio Spurs,Paul Pressey,1958-12-24,33.0,NBA,SG,56.0,7.0,13.6,1.1,2.9,0.37,0.1,0.4,0.14,1.0,2.5,0.41,0.38,0.5,0.7,0.68,0.4,1.3,1.7,2.5,0.5,0.3,1.1,1.5,2.7
1993,10,2361,GSW,Golden State Warriors,Paul Pressey,1958-12-24,34.0,NBA,SG,18.0,0.0,14.9,1.6,3.7,0.44,0.0,0.2,0.0,1.6,3.4,0.47,0.44,1.2,1.5,0.78,0.4,1.3,1.7,1.7,0.6,0.3,1.3,2.0,4.4
