Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,9,22,DET,Detroit Pistons,Arron Afflalo,"October 15, 1985",22.0,NBA,SG,75.0,9.0,970.0,5.6,13.7,0.41,0.6,2.7,0.21,5.0,10.9,0.46,3.9,4.9,0.78,2.0,5.7,7.8,2.9,1.8,0.5,1.9,4.7,15.6,104.0,104.0
2009,9,22,DET,Detroit Pistons,Arron Afflalo,"October 15, 1985",23.0,NBA,SG,74.0,8.0,1234.0,5.9,13.5,0.44,1.9,4.8,0.4,3.9,8.7,0.46,2.6,3.2,0.82,1.3,4.7,6.0,2.0,1.3,0.6,1.9,6.5,16.3,107.0,110.0
2010,8,22,DEN,Denver Nuggets,Arron Afflalo,"October 15, 1985",24.0,NBA,SG,82.0,75.0,2221.0,6.2,13.3,0.46,2.5,5.7,0.43,3.7,7.7,0.49,1.6,2.2,0.74,1.3,4.4,5.7,3.1,1.0,0.7,1.7,5.1,16.5,114.0,111.0
2011,8,22,DEN,Denver Nuggets,Arron Afflalo,"October 15, 1985",25.0,NBA,SG,69.0,69.0,2324.0,6.7,13.5,0.5,2.3,5.4,0.42,4.5,8.2,0.55,3.0,3.5,0.85,1.0,4.5,5.4,3.6,0.7,0.7,1.5,3.3,18.7,123.0,111.0
2012,8,22,DEN,Denver Nuggets,Arron Afflalo,"October 15, 1985",26.0,NBA,SG,62.0,62.0,2086.0,8.0,17.1,0.47,2.1,5.4,0.4,5.9,11.7,0.5,4.8,6.0,0.8,1.0,3.8,4.8,3.6,0.9,0.3,2.1,3.3,23.0,116.0,111.0
2013,22,22,ORL,Orlando Magic,Arron Afflalo,"October 15, 1985",27.0,NBA,SF,64.0,64.0,2307.0,9.0,20.4,0.44,1.6,5.4,0.3,7.3,15.0,0.49,4.3,5.0,0.86,0.7,4.7,5.4,4.7,0.9,0.2,3.1,3.1,23.9,102.0,112.0
2014,22,22,ORL,Orlando Magic,Arron Afflalo,"October 15, 1985",28.0,NBA,SG,73.0,73.0,2552.0,9.3,20.3,0.46,2.6,6.0,0.43,6.7,14.3,0.47,5.5,6.7,0.82,0.6,4.6,5.3,5.0,0.7,0.1,2.9,2.7,26.7,110.0,112.0
2015,31,22,TOT,Total After Trade,Arron Afflalo,"October 15, 1985",29.0,NBA,SG,78.0,72.0,2502.0,7.5,17.8,0.42,2.4,6.7,0.35,5.2,11.1,0.47,3.4,4.0,0.84,0.5,4.4,5.0,2.6,0.8,0.1,2.3,3.4,20.8,103.0,111.0
2015,8,22,DEN,Denver Nuggets,Arron Afflalo,"October 15, 1985",29.0,NBA,SG,53.0,53.0,1750.0,8.0,18.8,0.43,2.3,6.9,0.34,5.7,11.8,0.48,3.6,4.3,0.84,0.6,4.5,5.1,2.9,0.9,0.1,2.4,3.1,22.0,104.0,112.0
2015,25,22,POR,Portland Trail Blazers,Arron Afflalo,"October 15, 1985",29.0,NBA,SG,25.0,19.0,752.0,6.4,15.4,0.41,2.4,6.1,0.4,3.9,9.3,0.42,2.7,3.2,0.85,0.4,4.1,4.5,1.9,0.6,0.1,2.2,4.0,17.9,100.0,108.0
2016,20,22,NYK,New York Knicks,Arron Afflalo,"October 15, 1985",30.0,NBA,SG,71.0,57.0,2371.0,7.7,17.3,0.44,2.0,5.2,0.38,5.7,12.2,0.47,2.4,2.8,0.84,0.5,5.3,5.8,3.1,0.5,0.2,1.8,3.1,19.7,105.0,112.0
2017,26,22,SAC,Sacramento Kings,Arron Afflalo,"October 15, 1985",31.0,NBA,SG,61.0,45.0,1580.0,5.9,13.5,0.44,2.0,4.8,0.41,3.9,8.6,0.46,2.7,3.0,0.89,0.3,3.7,4.0,2.5,0.7,0.2,1.3,3.3,16.5,109.0,116.0
2018,22,22,ORL,Orlando Magic,Arron Afflalo,"October 15, 1985",32.0,NBA,SG,53.0,3.0,682.0,4.7,11.6,0.4,1.9,5.0,0.39,2.7,6.6,0.41,1.6,1.9,0.85,0.3,4.5,4.7,2.2,0.3,0.6,1.5,4.0,12.8,98.0,115.0
