Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,9,2423,DET,Detroit Pistons,Don Reid,"December 30, 1973",22.0,NBA,PF,69.0,46.0,997.0,5.8,10.3,0.57,0.0,0.0,,5.8,10.3,0.57,2.8,4.2,0.66,4.3,6.9,11.1,0.6,2.6,2.2,2.3,10.9,14.4,113.0,101.0
1997,9,2423,DET,Detroit Pistons,Don Reid,"December 30, 1973",23.0,NBA,PF,47.0,14.0,462.0,6.6,13.8,0.48,0.0,0.1,0.0,6.6,13.6,0.49,2.9,3.9,0.75,4.4,8.0,12.4,1.7,2.0,1.8,2.8,12.9,16.2,104.0,102.0
1998,9,2423,DET,Detroit Pistons,Don Reid,"December 30, 1973",24.0,NBA,PF,68.0,44.0,994.0,5.1,9.6,0.53,0.0,0.0,,5.1,9.6,0.53,2.7,3.9,0.7,4.2,5.4,9.6,1.4,1.4,3.0,1.5,10.0,13.0,119.0,103.0
1999,9,2423,DET,Detroit Pistons,Don Reid,"December 30, 1973",25.0,NBA,PF,47.0,30.0,935.0,5.8,10.3,0.56,0.0,0.0,,5.8,10.3,0.56,2.9,4.7,0.61,3.9,6.2,10.1,2.0,1.6,2.6,2.1,9.3,14.4,113.0,100.0
2000,31,2423,TOT,Total After Trade,Don Reid,"December 30, 1973",26.0,NBA,PF,38.0,3.0,498.0,6.2,11.5,0.54,0.0,0.0,,6.2,11.5,0.54,2.5,3.5,0.71,3.2,7.3,10.5,1.1,2.5,3.2,2.4,12.1,14.8,107.0,101.0
2000,9,2423,DET,Detroit Pistons,Don Reid,"December 30, 1973",26.0,NBA,PF,21.0,3.0,165.0,4.9,10.3,0.47,0.0,0.0,,4.9,10.3,0.47,0.9,1.8,0.5,1.5,6.1,7.6,0.3,1.5,3.6,3.3,13.7,10.6,79.0,103.0
2000,30,2423,WAS,Washington Wizards,Don Reid,"December 30, 1973",26.0,NBA,PF,17.0,0.0,333.0,6.8,12.1,0.56,0.0,0.0,,6.8,12.1,0.56,3.3,4.4,0.75,4.0,7.9,12.0,1.6,3.0,3.0,1.9,11.3,16.9,120.0,101.0
2001,22,2423,ORL,Orlando Magic,Don Reid,"December 30, 1973",27.0,NBA,PF,65.0,7.0,764.0,5.5,9.8,0.57,0.0,0.0,,5.5,9.8,0.57,3.1,5.1,0.61,5.7,10.7,16.3,1.4,1.6,3.6,3.2,12.8,14.2,107.0,97.0
2002,22,2423,ORL,Orlando Magic,Don Reid,"December 30, 1973",28.0,NBA,PF,68.0,5.0,714.0,6.5,13.7,0.47,0.0,0.0,,6.5,13.7,0.47,3.2,4.9,0.65,4.7,8.0,12.7,1.9,1.4,3.2,3.9,13.0,16.2,96.0,102.0
2003,9,2423,DET,Detroit Pistons,Don Reid,"December 30, 1973",29.0,NBA,PF,1.0,0.0,10.0,0.0,16.6,0.0,0.0,0.0,,0.0,16.6,0.0,5.5,11.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.5,32.0,108.0
