Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",23.0,NBA,SG,3.0,3.0,120.0,7.5,14.1,0.53,2.7,5.7,0.47,4.8,8.4,0.57,2.4,3.9,0.62,2.4,4.2,6.6,3.9,0.9,0.3,3.3,2.7,20.1
2001,17,54,MIL,Milwaukee Bucks,Ray Allen,"July 20, 1975",25.0,NBA,SG,18.0,18.0,768.0,7.4,15.5,0.48,2.7,5.6,0.48,4.7,9.9,0.48,3.7,4.0,0.92,0.9,2.6,3.5,5.1,1.1,0.5,2.0,2.1,21.2
2005,21,54,SEA,Seattle Supersonics,Ray Allen,"July 20, 1975",29.0,NBA,SG,11.0,11.0,436.0,8.4,17.8,0.47,2.6,6.8,0.38,5.9,11.0,0.53,4.6,5.2,0.89,1.0,2.9,3.9,3.6,1.2,0.3,2.8,1.8,24.0
2008,2,54,BOS,Boston Celtics,Ray Allen,"July 20, 1975",32.0,NBA,SG,26.0,26.0,987.0,4.9,11.3,0.43,2.0,5.1,0.4,2.8,6.3,0.45,3.1,3.4,0.91,0.9,2.7,3.6,2.6,0.9,0.3,1.4,2.3,14.8
2009,2,54,BOS,Boston Celtics,Ray Allen,"July 20, 1975",33.0,NBA,SG,14.0,14.0,565.0,5.3,13.1,0.4,2.2,6.4,0.35,3.1,6.8,0.45,3.5,3.7,0.95,0.8,2.7,3.5,2.4,1.0,0.3,1.6,2.2,16.3
2010,2,54,BOS,Boston Celtics,Ray Allen,"July 20, 1975",34.0,NBA,SG,24.0,24.0,925.0,5.1,11.8,0.43,2.2,5.6,0.39,2.9,6.2,0.47,2.7,3.1,0.86,0.5,2.6,3.1,2.5,0.9,0.1,1.4,2.9,15.1
2011,2,54,BOS,Boston Celtics,Ray Allen,"July 20, 1975",35.0,NBA,SG,9.0,9.0,361.0,5.7,10.9,0.52,3.2,5.6,0.57,2.5,5.3,0.47,2.4,2.5,0.96,0.5,2.9,3.4,2.2,1.1,0.1,1.0,2.1,17.0
2012,2,54,BOS,Boston Celtics,Ray Allen,"July 20, 1975",36.0,NBA,SG,18.0,10.0,616.0,3.9,9.8,0.4,1.6,5.4,0.3,2.2,4.4,0.51,1.9,2.6,0.71,0.5,3.9,4.3,1.1,1.0,0.1,1.0,2.4,11.2
2013,16,54,MIA,Miami Heat,Ray Allen,"July 20, 1975",37.0,NBA,SG,23.0,0.0,573.0,4.6,10.8,0.43,2.5,6.0,0.41,2.2,4.8,0.46,3.0,3.4,0.87,0.8,3.2,4.0,1.8,0.8,0.2,1.7,2.6,14.7
2014,16,54,MIA,Miami Heat,Ray Allen,"July 20, 1975",38.0,NBA,SG,20.0,1.0,527.0,4.0,9.8,0.41,2.3,5.8,0.39,1.8,4.0,0.45,2.3,2.5,0.92,0.9,3.7,4.6,2.2,1.0,0.3,1.6,2.8,12.6
