Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2012,31,2659,TOT,Total After Trade,Donald Sloan,"January 15, 1988",24.0,NBA,PG,33.0,11.0,669.0,6.2,15.6,0.4,0.2,2.0,0.08,6.1,13.6,0.44,1.8,2.4,0.77,1.4,3.9,5.3,8.3,1.0,0.2,3.9,2.9,14.4,91.0,112.0
2012,1,2659,ATL,Atlanta Hawks,Donald Sloan,"January 15, 1988",24.0,NBA,PG,5.0,0.0,20.0,8.0,21.3,0.38,0.0,2.7,0.0,8.0,18.6,0.43,0.0,0.0,,2.7,10.6,13.3,13.3,2.7,0.0,5.3,8.0,16.0,86.0,98.0
2012,19,2659,NOH,New Orleans Hornets,Donald Sloan,"January 15, 1988",24.0,NBA,PG,3.0,0.0,41.0,6.6,18.6,0.36,0.0,2.7,0.0,6.6,15.9,0.42,2.7,5.3,0.5,2.7,1.3,4.0,10.6,2.7,0.0,6.6,2.7,15.9,79.0,108.0
2012,6,2659,CLE,Cleveland Cavaliers,Donald Sloan,"January 15, 1988",24.0,NBA,PG,25.0,11.0,608.0,6.1,15.2,0.4,0.2,1.9,0.09,6.0,13.3,0.45,1.8,2.2,0.81,1.3,3.8,5.1,8.0,0.9,0.3,3.6,2.8,14.3,92.0,113.0
2013,31,2659,TOT,Total After Trade,Donald Sloan,"January 15, 1988",25.0,NBA,"PG,SG",23.0,0.0,263.0,5.3,15.4,0.35,1.4,3.8,0.37,4.0,11.7,0.34,4.0,4.9,0.8,0.6,4.9,5.5,7.5,1.0,0.0,2.8,3.4,16.0,99.0,113.0
2013,6,2659,CLE,Cleveland Cavaliers,Donald Sloan,"January 15, 1988",25.0,NBA,SG,20.0,0.0,257.0,5.5,15.8,0.35,1.4,3.8,0.37,4.0,11.9,0.34,4.0,5.1,0.8,0.6,5.1,5.7,7.5,1.0,0.0,2.6,3.4,16.4,100.0,113.0
2013,19,2659,NOH,New Orleans Hornets,Donald Sloan,"January 15, 1988",25.0,NBA,PG,3.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,40.0,119.0
2014,12,2659,IND,Indiana Pacers,Donald Sloan,"January 15, 1988",26.0,NBA,SG,48.0,1.0,392.0,5.8,15.5,0.38,1.3,5.6,0.24,4.5,9.9,0.45,1.6,2.6,0.6,0.5,5.3,5.8,6.6,1.3,0.1,2.9,2.5,14.6,91.0,102.0
2015,12,2659,IND,Indiana Pacers,Donald Sloan,"January 15, 1988",27.0,NBA,PG,53.0,21.0,1107.0,6.7,16.5,0.41,1.9,6.1,0.31,4.8,10.4,0.46,2.8,3.6,0.78,0.6,6.1,6.7,8.8,1.1,0.0,3.0,2.2,18.2,104.0,106.0
2016,3,2659,BRK,Brooklyn Nets,Donald Sloan,"January 15, 1988",28.0,NBA,PG,61.0,33.0,1318.0,5.9,13.4,0.44,1.5,3.8,0.38,4.4,9.6,0.46,3.0,4.0,0.75,0.7,6.0,6.6,10.2,1.2,0.2,3.1,2.8,16.2,110.0,113.0
