PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Marc Gasol,31,52,52,34.4,6.3,13.6,0.46399999999999997,0.0,0.1,0.667,6.3,13.5,0.46299999999999997,0.465,3.9,4.7,0.8290000000000001,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6
Mike Conley,28,56,56,31.4,5.3,12.4,0.42200000000000004,1.4,3.8,0.363,3.9,8.6,0.449,0.478,3.4,4.1,0.8340000000000001,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,15.3
Zach Randolph,34,68,53,29.6,6.3,13.3,0.475,0.1,0.4,0.231,6.3,13.0,0.48200000000000004,0.479,2.5,3.2,0.7959999999999999,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3
Courtney Lee,30,51,37,29.2,3.8,8.2,0.45799999999999996,1.0,2.7,0.37,2.8,5.5,0.502,0.519,1.5,1.8,0.826,0.4,1.9,2.3,1.5,1.0,0.3,1.0,1.5,10.0
Jeff Green,29,53,31,29.1,4.5,10.5,0.431,0.8,2.6,0.309,3.7,7.9,0.47,0.469,2.3,2.9,0.8,1.0,3.5,4.5,1.8,0.8,0.4,1.3,1.9,12.2
Matt Barnes,35,76,45,28.8,3.5,9.1,0.381,1.6,4.9,0.322,1.9,4.3,0.449,0.467,1.5,1.8,0.804,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,10.0
Briante Weber,23,6,4,27.7,2.2,6.3,0.342,0.0,0.8,0.0,2.2,5.5,0.39399999999999996,0.342,0.5,0.7,0.75,1.3,2.7,4.0,3.3,1.5,0.5,1.5,1.8,4.8
Lance Stephenson,25,26,3,26.6,5.6,11.8,0.474,0.4,1.2,0.355,5.2,10.7,0.48700000000000004,0.49200000000000005,2.5,3.1,0.815,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,14.2
Tony Allen,34,64,57,25.3,3.4,7.3,0.45799999999999996,0.2,0.7,0.35700000000000004,3.1,6.7,0.46799999999999997,0.474,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,8.4
Jordan Farmar,29,12,10,24.3,3.5,8.3,0.42,1.3,3.8,0.35600000000000004,2.2,4.6,0.473,0.5,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2
Mario Chalmers,29,55,7,22.8,3.1,7.5,0.41700000000000004,0.8,2.5,0.326,2.3,5.0,0.46399999999999997,0.47200000000000003,3.7,4.5,0.8270000000000001,0.4,2.2,2.6,3.8,1.5,0.2,1.8,3.0,10.8
Ray McCallum,24,10,3,21.9,2.8,7.9,0.354,1.0,2.6,0.385,1.8,5.3,0.34,0.418,0.3,0.5,0.6,0.2,1.4,1.6,2.7,0.7,0.3,1.3,1.5,6.9
P.J. Hairston,23,18,9,20.8,2.6,7.3,0.348,0.9,3.8,0.23199999999999998,1.7,3.5,0.47600000000000003,0.409,0.9,1.2,0.727,0.4,2.2,2.6,0.5,0.4,0.2,0.9,1.7,6.9
JaMychal Green,25,78,15,18.5,2.9,6.3,0.465,0.2,0.6,0.33299999999999996,2.8,5.8,0.478,0.48,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4
Chris Andersen,37,20,14,18.3,1.7,3.1,0.5479999999999999,0.1,0.5,0.222,1.6,2.7,0.604,0.565,1.1,1.6,0.688,1.7,2.8,4.5,0.5,0.7,0.5,0.4,1.3,4.6
Brandan Wright,28,12,2,17.7,2.9,4.3,0.6729999999999999,0.0,0.0,,2.9,4.3,0.6729999999999999,0.6729999999999999,1.1,2.0,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9
Xavier Munford,23,14,0,17.4,2.3,5.5,0.41600000000000004,0.6,1.6,0.391,1.6,3.9,0.426,0.474,0.5,1.0,0.5,0.2,2.0,2.2,1.6,0.9,0.2,1.1,1.8,5.7
Vince Carter,39,60,3,16.8,2.2,5.7,0.38799999999999996,1.0,2.8,0.349,1.2,2.9,0.425,0.474,1.2,1.4,0.833,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7,6.6
Alex Stepheson,28,4,0,15.3,2.0,6.5,0.308,0.0,0.0,,2.0,6.5,0.308,0.308,1.0,2.5,0.4,4.5,2.0,6.5,0.5,0.3,0.8,0.0,2.0,5.0
Beno Udrih,33,8,0,15.0,2.5,5.8,0.435,0.5,1.4,0.364,2.0,4.4,0.457,0.478,0.4,0.4,1.0,0.3,0.9,1.1,3.3,0.4,0.1,1.4,1.4,5.9
Jarell Martin,21,27,0,14.1,2.0,4.3,0.466,0.0,0.1,0.0,2.0,4.2,0.474,0.466,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,5.7
Ryan Hollins,31,32,9,12.9,1.4,2.3,0.625,0.0,0.0,,1.4,2.3,0.625,0.625,0.8,1.3,0.619,1.3,1.5,2.7,0.3,0.2,0.6,0.7,1.8,3.6
Elliot Williams,26,5,0,9.0,0.4,2.0,0.2,0.2,0.8,0.25,0.2,1.2,0.16699999999999998,0.25,0.6,0.8,0.75,0.2,0.6,0.8,0.8,0.0,0.0,0.2,0.4,1.6
Jordan Adams,21,2,0,7.5,1.0,3.0,0.33299999999999996,0.0,0.5,0.0,1.0,2.5,0.4,0.33299999999999996,1.5,2.5,0.6,0.0,1.0,1.0,1.5,1.5,0.0,1.0,1.0,3.5
Russ Smith,24,15,0,4.4,0.5,1.5,0.318,0.1,0.3,0.2,0.4,1.1,0.353,0.341,0.5,0.9,0.615,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.5
James Ennis,25,10,0,4.0,0.4,1.3,0.308,0.2,0.8,0.25,0.2,0.5,0.4,0.385,0.6,1.0,0.6,0.4,0.3,0.7,0.2,0.4,0.2,0.2,0.1,1.6
Jarnell Stokes,22,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
