Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2007,18,952,MIN,Minnesota Timberwolves,Randy Foye,"September 24, 1983",23.0,NBA,PG,82.0,12.0,1879.0,8.4,19.4,0.43,1.9,5.2,0.37,6.5,14.2,0.46,4.6,5.4,0.85,1.4,4.7,6.1,6.5,1.5,0.6,4.3,5.2,23.4,,102.0,109.0
2008,18,952,MIN,Minnesota Timberwolves,Randy Foye,"September 24, 1983",24.0,NBA,PG,39.0,31.0,1259.0,8.2,19.2,0.43,2.5,6.1,0.41,5.7,13.0,0.44,2.2,2.7,0.82,0.5,4.8,5.3,6.8,1.5,0.1,3.3,4.2,21.2,,103.0,113.0
2009,18,952,MIN,Minnesota Timberwolves,Randy Foye,"September 24, 1983",25.0,NBA,SG,70.0,61.0,2494.0,8.4,20.6,0.41,2.3,6.5,0.36,6.1,14.1,0.43,4.8,5.7,0.85,0.7,3.8,4.5,6.4,1.5,0.5,3.2,4.2,23.9,,106.0,113.0
2010,30,952,WAS,Washington Wizards,Randy Foye,"September 24, 1983",26.0,NBA,PG,70.0,38.0,1667.0,8.0,19.4,0.41,2.0,5.7,0.35,6.1,13.7,0.44,4.1,4.6,0.89,0.5,3.6,4.1,7.2,1.0,0.3,3.0,3.9,22.1,,106.0,113.0
2011,13,952,LAC,Los Angeles Clippers,Randy Foye,"September 24, 1983",27.0,NBA,SG,63.0,24.0,1551.0,6.9,17.7,0.39,2.4,7.2,0.33,4.5,10.5,0.43,4.4,5.0,0.89,0.4,3.0,3.4,5.7,1.6,0.7,3.2,4.1,20.5,,103.0,112.0
2012,13,952,LAC,Los Angeles Clippers,Randy Foye,"September 24, 1983",28.0,NBA,SG,65.0,48.0,1682.0,8.2,20.6,0.4,4.1,10.5,0.39,4.1,10.1,0.41,2.3,2.7,0.86,0.8,3.6,4.4,4.7,1.5,0.8,2.3,4.2,22.8,,108.0,109.0
2013,29,952,UTA,Utah Jazz,Randy Foye,"September 24, 1983",29.0,NBA,SG,82.0,72.0,2249.0,6.9,17.3,0.4,4.2,10.2,0.41,2.7,7.1,0.38,2.8,3.4,0.82,0.4,2.6,3.0,3.9,1.5,0.6,2.2,4.5,20.7,,110.0,111.0
2014,8,952,DEN,Denver Nuggets,Randy Foye,"September 24, 1983",30.0,NBA,SG,81.0,78.0,2485.0,7.1,17.2,0.41,3.7,9.8,0.38,3.4,7.4,0.46,3.1,3.6,0.85,0.7,3.9,4.6,5.7,1.3,0.8,2.9,4.0,21.0,,110.0,111.0
2015,8,952,DEN,Denver Nuggets,Randy Foye,"September 24, 1983",31.0,NBA,SG,50.0,21.0,1087.0,6.8,18.5,0.37,4.3,12.1,0.36,2.5,6.4,0.39,2.1,2.5,0.82,0.4,3.5,3.9,5.5,1.6,0.5,2.8,4.5,20.0,,102.0,111.0
2016,31,952,TOT,Total After Trade,Randy Foye,"September 24, 1983",32.0,NBA,SG,81.0,8.0,1642.0,5.1,14.7,0.35,2.3,7.6,0.3,2.9,7.1,0.4,1.9,2.3,0.82,0.7,4.0,4.7,4.9,1.2,0.9,2.6,4.0,14.4,,95.0,111.0
2016,8,952,DEN,Denver Nuggets,Randy Foye,"September 24, 1983",32.0,NBA,SG,54.0,7.0,1070.0,5.5,15.6,0.35,2.3,7.9,0.3,3.1,7.7,0.41,1.8,2.2,0.83,0.7,4.2,4.9,5.2,1.2,0.7,2.7,3.9,15.1,,94.0,112.0
2016,21,952,OKC,Oklahoma City Thunder,Randy Foye,"September 24, 1983",32.0,NBA,SG,27.0,1.0,572.0,4.5,12.9,0.35,2.2,7.0,0.31,2.3,5.9,0.4,1.9,2.3,0.82,0.7,3.7,4.4,4.3,1.1,1.1,2.4,4.2,13.1,,99.0,109.0
2017,3,952,BRK,Brooklyn Nets,Randy Foye,"September 24, 1983",33.0,NBA,SG,69.0,40.0,1284.0,4.4,12.0,0.36,2.5,7.5,0.33,1.9,4.5,0.42,2.0,2.3,0.86,0.3,5.4,5.7,5.0,1.3,0.3,3.0,3.7,13.2,,95.0,113.0
