Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,20,967,NYK,New York Knicks,Channing Frye,"May 17, 1983",22.0,NBA,C,65.0,14.0,1572.0,10.3,21.5,0.48,0.1,0.3,0.33,10.2,21.2,0.48,6.4,7.7,0.82,4.6,7.9,12.6,1.8,1.0,1.6,3.3,6.7,27.0,,110.0,110.0
2007,20,967,NYK,New York Knicks,Channing Frye,"May 17, 1983",23.0,NBA,PF,72.0,59.0,1896.0,8.3,19.2,0.43,0.1,0.5,0.17,8.2,18.7,0.44,2.4,3.0,0.79,2.5,8.5,11.0,1.9,1.0,1.2,2.8,6.0,19.1,,95.0,108.0
2008,25,967,POR,Portland Trail Blazers,Channing Frye,"May 17, 1983",24.0,NBA,C,78.0,20.0,1342.0,9.0,18.4,0.49,0.1,0.4,0.3,8.9,18.0,0.49,3.5,4.4,0.78,4.4,10.0,14.4,2.3,1.2,1.1,2.2,8.5,21.6,,109.0,106.0
2009,25,967,POR,Portland Trail Blazers,Channing Frye,"May 17, 1983",25.0,NBA,PF,63.0,1.0,746.0,8.4,19.8,0.42,0.8,2.5,0.33,7.6,17.4,0.44,1.9,2.7,0.72,3.0,7.4,10.4,1.8,1.3,1.2,2.2,7.9,19.5,,100.0,108.0
2010,24,967,PHO,Phoenix Suns,Channing Frye,"May 17, 1983",26.0,NBA,C,81.0,41.0,2190.0,7.3,16.2,0.45,4.0,9.0,0.44,3.3,7.2,0.47,2.3,2.8,0.81,1.5,8.3,9.8,2.6,1.5,1.7,1.7,6.0,20.8,,120.0,108.0
2011,24,967,PHO,Phoenix Suns,Channing Frye,"May 17, 1983",27.0,NBA,PF,77.0,64.0,2541.0,7.2,16.6,0.43,3.4,8.8,0.39,3.7,7.8,0.48,1.8,2.1,0.83,1.3,9.0,10.3,1.9,0.9,1.6,1.5,5.4,19.5,,110.0,109.0
2012,24,967,PHO,Phoenix Suns,Channing Frye,"May 17, 1983",28.0,NBA,PF,64.0,59.0,1669.0,7.9,19.0,0.42,2.8,8.2,0.35,5.1,10.9,0.47,2.3,2.5,0.89,2.2,9.6,11.8,2.7,1.3,2.2,2.0,5.5,20.9,,106.0,104.0
2014,24,967,PHO,Phoenix Suns,Channing Frye,"May 17, 1983",30.0,NBA,PF,82.0,82.0,2312.0,7.3,16.9,0.43,3.5,9.4,0.37,3.8,7.5,0.51,1.7,2.1,0.82,1.6,7.4,9.0,2.1,1.3,1.4,1.9,5.3,19.7,,111.0,107.0
2015,22,967,ORL,Orlando Magic,Channing Frye,"May 17, 1983",31.0,NBA,PF,75.0,51.0,1870.0,5.2,13.3,0.39,3.7,9.5,0.39,1.5,3.9,0.39,0.8,1.0,0.89,0.7,7.3,8.0,2.6,1.3,1.1,2.1,5.2,15.0,,101.0,108.0
2016,31,967,TOT,Total After Trade,Channing Frye,"May 17, 1983",32.0,NBA,"C,PF",70.0,32.0,1200.0,6.4,14.6,0.44,3.8,9.9,0.39,2.6,4.7,0.55,1.3,1.5,0.86,1.5,8.4,9.9,3.0,1.2,1.2,1.8,5.3,17.9,,113.0,106.0
2016,22,967,ORL,Orlando Magic,Channing Frye,"May 17, 1983",32.0,NBA,PF,44.0,29.0,754.0,5.4,12.3,0.44,3.2,8.0,0.4,2.2,4.3,0.51,1.3,1.4,0.9,1.5,7.8,9.4,3.0,1.4,1.3,2.0,4.7,15.2,,111.0,107.0
2016,6,967,CLE,Cleveland Cavaliers,Channing Frye,"May 17, 1983",32.0,NBA,C,26.0,3.0,446.0,8.2,18.6,0.44,5.0,13.2,0.38,3.2,5.4,0.6,1.3,1.6,0.79,1.4,9.3,10.7,3.0,0.9,0.9,1.5,6.5,22.6,,117.0,104.0
2017,6,967,CLE,Cleveland Cavaliers,Channing Frye,"May 17, 1983",33.0,NBA,C,74.0,15.0,1398.0,8.5,18.6,0.46,4.9,12.0,0.41,3.6,6.6,0.55,2.2,2.6,0.85,1.3,9.0,10.4,1.6,1.2,1.3,1.9,4.9,24.1,,115.0,109.0
2018,31,967,TOT,Total After Trade,Channing Frye,"May 17, 1983",34.0,NBA,C,53.0,1.0,695.0,7.3,14.9,0.49,2.7,8.1,0.34,4.6,6.8,0.67,1.2,1.3,0.9,0.8,8.6,9.5,2.7,1.3,0.9,1.5,4.8,18.5,,115.0,111.0
2018,6,967,CLE,Cleveland Cavaliers,Channing Frye,"May 17, 1983",34.0,NBA,C,44.0,1.0,545.0,7.6,15.2,0.5,2.7,8.1,0.33,4.9,7.1,0.68,1.3,1.3,0.93,0.9,9.0,9.9,2.5,1.5,1.1,1.5,4.9,19.1,,115.0,110.0
2018,14,967,LAL,Los Angeles Lakers,Channing Frye,"May 17, 1983",34.0,NBA,C,9.0,0.0,150.0,6.4,13.7,0.46,2.9,8.0,0.36,3.5,5.7,0.61,1.0,1.3,0.75,0.6,7.3,8.0,3.2,0.3,0.3,1.3,4.8,16.6,,115.0,111.0
2019,6,967,CLE,Cleveland Cavaliers,Channing Frye,"May 17, 1983",35.0,NBA,C,36.0,6.0,341.0,6.3,17.0,0.37,4.7,11.5,0.4,1.6,5.5,0.29,1.6,2.0,0.79,0.6,7.0,7.6,2.9,0.9,0.7,1.9,6.4,18.8,,104.0,118.0
