Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,19,180,NOK,New Orleans/Oklahoma City Hornets,Brandon Bass,"April 30, 1985",20.0,NBA,PF,29.0,268.0,9.1,0.43,0.0,0.27,7.8,22.8,15.1,1.8,0.6,2.2,12.3,15.6,-0.2,0.3,0.1,0.01,-3.6,-1.4,-5.0,-0.2
2007,19,180,NOK,New Orleans/Oklahoma City Hornets,Brandon Bass,"April 30, 1985",21.0,NBA,PF,21.0,162.0,7.2,0.41,0.02,0.36,9.1,21.9,15.3,2.8,0.7,1.5,16.4,17.2,-0.2,0.2,0.0,-0.01,-4.5,-1.1,-5.6,-0.1
2008,7,180,DAL,Dallas Mavericks,Brandon Bass,"April 30, 1985",22.0,NBA,C,79.0,1557.0,15.9,0.56,0.01,0.4,9.2,16.3,12.9,6.1,0.8,2.3,12.4,19.8,2.4,1.9,4.3,0.13,-0.2,-0.2,-0.4,0.6
2009,7,180,DAL,Dallas Mavericks,Brandon Bass,"April 30, 1985",23.0,NBA,C,81.0,1574.0,16.4,0.57,0.01,0.41,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20.0,2.5,1.6,4.1,0.12,-0.7,-0.8,-1.5,0.2
2010,22,180,ORL,Orlando Magic,Brandon Bass,"April 30, 1985",24.0,NBA,PF,50.0,648.0,16.5,0.56,0.0,0.27,10.0,12.6,11.3,5.1,1.0,3.1,10.6,20.9,1.0,1.0,2.0,0.15,-0.7,0.1,-0.6,0.2
2011,22,180,ORL,Orlando Magic,Brandon Bass,"April 30, 1985",25.0,NBA,PF,76.0,1980.0,15.9,0.57,0.0,0.36,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,3.2,3.1,6.3,0.15,-0.3,0.5,0.2,1.1
2012,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",26.0,NBA,PF,59.0,1868.0,14.1,0.52,0.0,0.26,6.3,16.3,11.5,5.1,1.0,2.2,8.5,19.8,1.5,3.2,4.7,0.12,-1.3,0.3,-1.0,0.5
2013,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",27.0,NBA,PF,81.0,2239.0,12.3,0.54,0.0,0.26,7.0,15.2,11.2,6.0,1.0,2.3,10.9,15.5,2.0,2.7,4.7,0.1,-1.9,0.0,-1.9,0.1
2014,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",28.0,NBA,PF,82.0,2266.0,15.0,0.55,0.01,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,3.2,1.9,5.1,0.11,-0.6,-0.6,-1.1,0.5
2015,2,180,BOS,Boston Celtics,Brandon Bass,"April 30, 1985",29.0,NBA,PF,82.0,1929.0,16.3,0.56,0.05,0.31,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.13,0.5,-0.5,0.0,1.0
2016,14,180,LAL,Los Angeles Lakers,Brandon Bass,"April 30, 1985",30.0,NBA,PF,66.0,1342.0,17.4,0.62,0.01,0.47,8.1,15.0,11.4,9.2,1.2,3.2,9.9,13.9,3.4,0.7,4.1,0.15,0.6,0.0,0.6,0.9
2017,13,180,LAC,Los Angeles Clippers,Brandon Bass,"April 30, 1985",31.0,NBA,PF,52.0,577.0,19.7,0.65,0.02,0.47,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,0.19,1.2,-0.8,0.4,0.4
