Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,2,1767,BOS,Boston Celtics,Brad Lohaus,"September 29, 1964",23.0,NBA,PF,70.0,718.0,12.2,0.54,0.05,0.25,8.1,14.2,11.4,9.2,1.4,3.3,17.8,19.9,0.2,0.8,0.9,0.06,-3.0,0.4,-2.7,-0.1
1989,31,1767,TOT,Total After Trade,Brad Lohaus,"September 29, 1964",24.0,NBA,PF,77.0,1214.0,11.6,0.47,0.02,0.21,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,-0.3,1.1,0.9,0.03,-3.2,-0.4,-3.7,-0.5
1989,2,1767,BOS,Boston Celtics,Brad Lohaus,"September 29, 1964",24.0,NBA,PF,48.0,738.0,10.0,0.46,0.02,0.17,7.4,14.6,11.0,9.1,1.4,2.1,14.4,19.1,-0.3,0.6,0.4,0.02,-3.3,-0.2,-3.5,-0.3
1989,26,1767,SAC,Sacramento Kings,Brad Lohaus,"September 29, 1964",24.0,NBA,PF,29.0,476.0,14.0,0.48,0.03,0.26,8.2,17.7,12.9,5.5,0.9,3.6,10.4,23.2,0.0,0.5,0.5,0.05,-3.1,-0.8,-3.9,-0.2
1990,31,1767,TOT,Total After Trade,Brad Lohaus,"September 29, 1964",25.0,NBA,PF,80.0,1943.0,13.6,0.52,0.21,0.16,5.7,18.5,11.9,13.0,1.5,2.9,13.3,17.9,0.9,2.4,3.3,0.08,-0.6,0.9,0.3,1.1
1990,18,1767,MIN,Minnesota Timberwolves,Brad Lohaus,"September 29, 1964",25.0,NBA,PF,28.0,590.0,11.8,0.49,0.08,0.13,4.0,19.3,11.2,17.1,1.3,2.5,17.4,19.3,-0.3,0.7,0.4,0.03,-2.4,0.6,-1.7,0.0
1990,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",25.0,NBA,PF,52.0,1353.0,14.4,0.53,0.26,0.17,6.4,18.2,12.2,11.3,1.6,3.1,11.5,17.3,1.2,1.7,2.9,0.1,0.2,1.1,1.2,1.1
1991,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",26.0,NBA,PF,81.0,1219.0,11.9,0.49,0.29,0.13,5.7,15.7,10.6,8.9,2.0,3.9,12.0,17.6,0.1,1.7,1.8,0.07,-2.0,1.2,-0.8,0.4
1992,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",27.0,NBA,PF,70.0,1081.0,15.0,0.54,0.4,0.11,6.6,20.3,13.2,10.0,1.9,4.1,10.8,16.4,1.4,1.3,2.7,0.12,0.6,1.4,2.0,1.1
1993,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",28.0,NBA,PF,80.0,1766.0,13.3,0.55,0.38,0.16,3.8,14.3,9.0,10.8,1.3,2.7,12.4,18.2,1.4,1.3,2.7,0.07,0.1,-0.1,0.0,0.9
1994,17,1767,MIL,Milwaukee Bucks,Brad Lohaus,"September 29, 1964",29.0,NBA,PF,67.0,962.0,8.3,0.46,0.48,0.1,3.7,14.8,9.0,9.7,1.6,3.9,16.5,15.8,-0.7,0.8,0.1,0.0,-3.7,0.5,-3.3,-0.3
1995,16,1767,MIA,Miami Heat,Brad Lohaus,"September 29, 1964",30.0,NBA,PF,61.0,730.0,12.7,0.56,0.67,0.06,4.4,12.1,8.2,8.9,1.4,2.6,10.9,16.1,0.9,0.6,1.5,0.1,1.3,0.1,1.4,0.6
1996,31,1767,TOT,Total After Trade,Brad Lohaus,"September 29, 1964",31.0,NBA,PF,55.0,598.0,10.6,0.56,0.7,0.03,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,0.5,0.7,1.3,0.1,-0.1,1.0,0.9,0.4
1996,27,1767,SAS,San Antonio Spurs,Brad Lohaus,"September 29, 1964",31.0,NBA,PF,32.0,273.0,11.0,0.55,0.68,0.03,2.1,11.0,6.7,9.5,0.4,1.8,8.5,17.5,0.3,0.3,0.5,0.1,0.0,0.2,0.2,0.2
1996,20,1767,NYK,New York Knicks,Brad Lohaus,"September 29, 1964",31.0,NBA,PF,23.0,325.0,10.2,0.56,0.72,0.02,0.8,10.3,5.6,12.6,1.3,2.4,12.1,13.0,0.3,0.4,0.7,0.1,-0.2,1.6,1.5,0.3
1997,28,1767,TOR,Toronto Raptors,Brad Lohaus,"September 29, 1964",32.0,NBA,PF,6.0,45.0,2.4,0.33,0.47,0.0,2.5,16.1,9.1,3.5,1.2,0.0,6.3,15.9,-0.1,0.0,-0.1,-0.05,-6.3,-1.7,-8.0,-0.1
1998,27,1767,SAS,San Antonio Spurs,Brad Lohaus,"September 29, 1964",33.0,NBA,PF,9.0,102.0,5.2,0.43,0.67,0.14,3.6,9.6,6.8,7.4,0.5,1.4,11.8,11.6,0.0,0.1,0.1,0.04,-3.9,-0.3,-4.2,-0.1
