Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2007,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",22.0,NBA,PG,42.0,0.0,622.0,6.9,16.7,0.41,3.3,8.4,0.39,3.6,8.3,0.43,4.6,5.2,0.9,0.9,3.6,4.5,3.1,1.0,0.0,1.8,4.5,21.6,,117.0,108.0
2008,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",23.0,NBA,SG,34.0,0.0,276.0,8.9,20.1,0.44,3.2,8.0,0.4,5.8,12.1,0.48,5.0,6.3,0.79,0.2,4.1,4.3,3.0,0.7,0.0,2.8,5.4,26.1,,108.0,110.0
2009,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",24.0,NBA,SG,64.0,5.0,1111.0,5.5,14.0,0.39,3.1,8.4,0.37,2.3,5.6,0.42,3.8,4.4,0.87,0.4,4.7,5.1,3.4,1.0,0.0,2.5,3.4,17.9,,107.0,106.0
2010,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",25.0,NBA,SG,82.0,9.0,1808.0,7.0,16.0,0.44,3.2,7.9,0.4,3.8,8.0,0.47,5.5,6.4,0.86,0.5,4.0,4.5,4.6,0.8,0.1,1.8,3.4,22.7,,123.0,108.0
2011,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",26.0,NBA,SG,59.0,5.0,1513.0,6.9,15.5,0.44,3.0,7.6,0.4,3.8,7.9,0.48,3.9,4.5,0.88,0.2,3.7,3.9,3.5,1.0,0.1,1.8,2.8,20.6,,117.0,106.0
2012,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",27.0,NBA,SG,65.0,22.0,1765.0,7.6,17.8,0.42,3.4,8.2,0.42,4.2,9.7,0.43,4.4,4.8,0.91,0.5,4.0,4.6,5.0,0.8,0.2,2.1,2.8,22.9,,117.0,109.0
2013,31,2411,TOT,Total After Trade,J.J. Redick,"June 24, 1984",28.0,NBA,SG,78.0,13.0,2379.0,8.3,19.1,0.43,3.6,9.8,0.37,4.7,9.3,0.51,3.7,4.1,0.9,0.4,3.3,3.7,6.4,0.8,0.2,3.0,2.5,23.9,,111.0,113.0
2013,22,2411,ORL,Orlando Magic,J.J. Redick,"June 24, 1984",28.0,NBA,SG,50.0,11.0,1575.0,8.7,19.2,0.45,3.9,9.9,0.39,4.8,9.3,0.51,3.8,4.3,0.89,0.3,3.6,3.9,7.3,1.0,0.2,3.5,2.3,25.0,,112.0,113.0
2013,17,2411,MIL,Milwaukee Bucks,J.J. Redick,"June 24, 1984",28.0,NBA,SG,28.0,2.0,804.0,7.6,18.8,0.4,3.0,9.5,0.32,4.5,9.3,0.49,3.5,3.8,0.92,0.5,2.8,3.3,4.8,0.6,0.3,2.1,3.0,21.7,,109.0,112.0
2014,13,2411,LAC,Los Angeles Clippers,J.J. Redick,"June 24, 1984",29.0,NBA,SG,35.0,34.0,987.0,9.2,20.2,0.46,3.7,9.4,0.4,5.5,10.8,0.51,4.9,5.4,0.92,0.5,3.3,3.8,4.0,1.4,0.2,2.1,3.3,27.0,,117.0,109.0
2015,13,2411,LAC,Los Angeles Clippers,J.J. Redick,"June 24, 1984",30.0,NBA,SG,78.0,78.0,2409.0,9.4,19.7,0.48,4.2,9.6,0.44,5.2,10.1,0.52,3.9,4.3,0.9,0.5,3.1,3.5,2.9,0.8,0.2,2.0,2.8,26.9,,118.0,111.0
2016,13,2411,LAC,Los Angeles Clippers,J.J. Redick,"June 24, 1984",31.0,NBA,SG,75.0,75.0,2097.0,10.1,21.0,0.48,4.8,10.1,0.48,5.3,11.0,0.48,4.3,4.9,0.89,0.2,3.1,3.3,2.5,1.0,0.1,1.9,3.2,29.3,,118.0,109.0
2017,13,2411,LAC,Los Angeles Clippers,J.J. Redick,"June 24, 1984",32.0,NBA,SG,78.0,78.0,2198.0,9.0,20.2,0.44,4.6,10.6,0.43,4.4,9.6,0.46,4.1,4.6,0.89,0.3,3.6,3.9,2.5,1.2,0.3,2.2,2.8,26.7,,113.0,112.0
2018,23,2411,PHI,Philadelphia 76Ers,J.J. Redick,"June 24, 1984",33.0,NBA,SG,70.0,70.0,2116.0,9.2,20.0,0.46,4.4,10.5,0.42,4.8,9.5,0.5,4.5,5.0,0.9,0.2,3.8,4.0,4.8,0.8,0.1,2.3,2.8,27.2,,119.0,110.0
2019,23,2411,PHI,Philadelphia 76Ers,J.J. Redick,"June 24, 1984",34.0,NBA,SG,76.0,63.0,2379.0,9.0,20.4,0.44,4.8,12.0,0.4,4.2,8.4,0.5,4.5,5.1,0.89,0.4,3.3,3.7,4.1,0.6,0.3,2.0,2.6,27.2,,118.0,115.0
2020,19,2411,NOP,New Orleans Pelicans,J.J. Redick,"June 24, 1984",35.0,NBA,SG,60.0,36.0,1581.0,8.4,18.5,0.45,5.3,11.6,0.45,3.1,6.8,0.45,4.8,5.4,0.89,0.3,4.1,4.4,3.5,0.6,0.3,2.2,2.8,26.8,,122.0,116.0
2021,19,2411,NOP,New Orleans Pelicans,J.J. Redick,"June 24, 1984",36.0,NBA,SG,18.0,0.0,354.0,6.0,17.1,0.35,4.1,12.6,0.33,1.9,4.5,0.42,4.1,4.1,1.0,0.3,3.7,4.0,3.0,0.7,0.0,1.8,3.3,20.2,,109.0,118.0
