Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1988,26,SAC,Sacramento Kings,53,Joe Arlauckas,SF,6-9,230,1965-07-20,US,R,Niagara University
1988,26,SAC,Sacramento Kings,10,Franklin Edwards,PG,6-1,170,1959-02-02,US,6,Cleveland State University
1988,26,SAC,Sacramento Kings,31,Conner Henry,SG,6-7,195,1963-07-21,US,1,UC Santa Barbara
1988,26,SAC,Sacramento Kings,2,Michael Jackson,PG,6-2,183,1964-07-13,US,R,Georgetown
1988,26,SAC,Sacramento Kings,35,Joe Kleine,C,6-11,255,1962-01-04,US,2,"Notre Dame, Arkansas"
1988,26,SAC,Sacramento Kings,25,Mike McGee,SF,6-5,190,1959-07-29,US,6,Michigan
1988,26,SAC,Sacramento Kings,51,Martin Nessley,C,7-2,260,1965-02-16,US,R,Duke
1988,26,SAC,Sacramento Kings,32,Jawann Oldham,C,7-0,215,1957-07-04,US,7,Seattle University
1988,26,SAC,Sacramento Kings,54,Ed Pinckney,PF,6-9,195,1963-03-27,US,2,Villanova
1988,26,SAC,Sacramento Kings,21,Harold Pressley,SF,6-7,210,1963-07-14,US,1,Villanova
1988,26,SAC,Sacramento Kings,18,Derek Smith,SG,6-6,205,1961-11-01,US,5,Louisville
1988,26,SAC,Sacramento Kings,30,Kenny Smith,PG,6-3,170,1965-03-08,US,R,UNC
1988,26,SAC,Sacramento Kings,24,Reggie Theus,SG,6-7,190,1957-10-13,US,9,UNLV
1988,26,SAC,Sacramento Kings,41,LaSalle Thompson,C,6-10,245,1961-06-23,US,5,Texas
1988,26,SAC,Sacramento Kings,33,Otis Thorpe,PF,6-9,225,1962-08-05,US,3,Providence
1988,26,SAC,Sacramento Kings,40,Terry Tyler,SF,6-7,215,1956-10-30,US,9,Detroit Mercy
