Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",20.0,NBA,C,80.0,53.0,2258.0,7.5,14.5,0.52,0.0,0.1,0.0,7.5,14.4,0.52,4.6,8.0,0.58,4.9,6.6,11.5,3.5,3.0,1.5,4.2,6.9,19.6,,100.0,99.0
2004,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",21.0,NBA,PF,77.0,77.0,2504.0,6.9,12.9,0.53,0.0,0.0,0.0,6.9,12.9,0.53,4.9,7.2,0.68,3.2,7.2,10.3,3.5,2.4,0.8,3.8,5.8,18.6,,106.0,102.0
2005,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",22.0,NBA,C,55.0,18.0,1317.0,7.6,15.0,0.5,0.0,0.1,0.0,7.6,15.0,0.5,5.5,8.3,0.66,4.1,8.6,12.7,3.3,1.9,1.9,3.7,6.5,20.6,,105.0,102.0
2006,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",23.0,NBA,PF,1.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,,0.0,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.1,17.0,0.0,,0.0,114.0
2007,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",24.0,NBA,C,64.0,42.0,1715.0,8.4,14.8,0.57,0.0,0.0,0.0,8.4,14.8,0.57,5.6,8.1,0.69,4.3,8.6,12.9,2.2,1.8,1.7,3.6,6.0,22.5,,113.0,104.0
2008,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",25.0,NBA,PF,16.0,1.0,266.0,5.2,12.8,0.41,0.0,0.2,0.0,5.2,12.7,0.41,4.9,8.9,0.55,5.4,10.3,15.7,2.7,1.6,2.5,3.8,8.3,15.4,,94.0,103.0
2009,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",26.0,NBA,C,77.0,76.0,2510.0,8.7,14.4,0.6,0.0,0.1,0.2,8.7,14.3,0.61,5.4,7.5,0.72,3.7,8.4,12.1,2.2,1.9,2.0,3.0,5.6,22.8,,120.0,105.0
2010,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",27.0,NBA,C,82.0,82.0,2755.0,7.7,13.2,0.59,0.0,0.0,0.0,7.7,13.1,0.59,5.4,7.6,0.7,3.1,8.5,11.5,3.7,2.1,1.5,2.3,5.2,20.9,,124.0,105.0
2011,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",28.0,NBA,C,75.0,75.0,2291.0,8.8,14.3,0.62,0.0,0.1,0.2,8.8,14.2,0.62,6.3,8.8,0.71,3.2,9.3,12.5,3.3,1.8,1.6,2.9,5.2,23.9,,123.0,104.0
2012,31,1286,TOT,Total After Trade,Nene Hilario,"September 13, 1982",29.0,NBA,C,39.0,33.0,1110.0,9.7,18.1,0.54,0.0,0.2,0.0,9.7,17.9,0.54,5.2,7.7,0.67,2.9,10.5,13.4,3.7,1.9,1.8,4.4,4.4,24.7,,105.0,103.0
2012,8,1286,DEN,Denver Nuggets,Nene Hilario,"September 13, 1982",29.0,NBA,C,28.0,27.0,826.0,8.8,17.3,0.51,0.0,0.1,0.0,8.8,17.2,0.51,5.6,8.2,0.68,2.7,10.2,12.8,3.8,2.2,1.5,4.8,4.3,23.2,,101.0,102.0
2012,30,1286,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",29.0,NBA,C,11.0,6.0,284.0,12.4,20.5,0.61,0.0,0.4,0.0,12.4,20.1,0.62,4.2,6.4,0.66,3.7,11.5,15.2,3.5,1.1,2.4,3.5,4.7,29.0,,116.0,103.0
2013,30,1286,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",30.0,NBA,PF,61.0,49.0,1659.0,8.9,18.6,0.48,0.0,0.0,0.0,8.9,18.6,0.48,6.2,8.4,0.73,3.2,9.6,12.8,5.6,1.7,1.2,4.4,5.4,24.0,,103.0,101.0
2014,30,1286,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",31.0,NBA,PF,53.0,37.0,1560.0,9.9,19.6,0.5,0.0,0.2,0.2,9.8,19.4,0.51,5.1,8.8,0.58,2.1,7.6,9.7,5.1,2.1,1.6,3.9,5.4,24.9,,102.0,103.0
2015,30,1286,WAS,Washington Wizards,Nene Hilario,"September 13, 1982",32.0,NBA,PF,67.0,58.0,1693.0,9.3,18.2,0.51,0.0,0.2,0.2,9.3,18.0,0.51,3.7,6.1,0.6,2.5,7.9,10.4,3.7,2.0,0.7,3.8,5.4,22.3,,100.0,102.0
