Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1998,26,1464,SAC,Sacramento Kings,Anthony Johnson,"October 2, 1974",23.0,NBA,PG,77.0,62.0,2266.0,5.2,14.0,0.37,1.0,2.9,0.33,4.2,11.1,0.38,1.8,2.5,0.73,1.2,2.8,3.9,7.6,1.5,0.1,2.8,4.3,13.2,,95.0,111.0
1999,1,1464,ATL,Atlanta Hawks,Anthony Johnson,"October 2, 1974",24.0,NBA,PG,49.0,2.0,885.0,5.8,14.3,0.4,0.3,1.2,0.26,5.5,13.1,0.42,3.6,5.2,0.7,1.0,3.7,4.8,6.8,2.2,0.4,4.1,4.3,15.5,,93.0,99.0
2000,31,1464,TOT,Total After Trade,Anthony Johnson,"October 2, 1974",25.0,NBA,PG,56.0,6.0,637.0,5.0,13.2,0.38,0.2,0.9,0.18,4.8,12.3,0.39,2.3,3.1,0.72,1.7,2.4,4.1,5.8,2.7,0.3,2.6,4.7,12.4,,94.0,107.0
2000,1,1464,ATL,Atlanta Hawks,Anthony Johnson,"October 2, 1974",25.0,NBA,PG,38.0,2.0,423.0,4.5,12.7,0.35,0.1,0.7,0.17,4.3,12.0,0.36,2.3,3.0,0.79,1.9,3.0,4.8,7.3,2.8,0.2,3.0,5.1,11.4,,92.0,108.0
2000,22,1464,ORL,Orlando Magic,Anthony Johnson,"October 2, 1974",25.0,NBA,PG,18.0,4.0,214.0,6.0,14.1,0.43,0.2,1.2,0.2,5.8,12.9,0.45,2.1,3.5,0.6,1.4,1.4,2.8,3.0,2.3,0.5,1.8,3.9,14.3,,97.0,105.0
2001,31,1464,TOT,Total After Trade,Anthony Johnson,"October 2, 1974",26.0,NBA,PG,53.0,0.0,511.0,5.4,15.6,0.35,0.1,0.5,0.2,5.3,15.1,0.35,2.4,3.4,0.7,1.0,3.5,4.5,8.0,2.4,0.6,3.5,6.4,13.3,,86.0,106.0
2001,1,1464,ATL,Atlanta Hawks,Anthony Johnson,"October 2, 1974",26.0,NBA,PG,25.0,0.0,279.0,4.9,13.3,0.37,0.0,0.6,0.0,4.9,12.7,0.38,2.2,3.2,0.71,0.6,3.7,4.3,6.4,3.2,0.9,3.7,7.7,12.0,,83.0,103.0
2001,6,1464,CLE,Cleveland Cavaliers,Anthony Johnson,"October 2, 1974",26.0,NBA,PG,28.0,0.0,232.0,6.1,18.4,0.33,0.2,0.5,0.5,5.9,17.9,0.33,2.5,3.6,0.69,1.6,3.2,4.8,10.0,1.4,0.2,3.2,4.8,15.0,,89.0,109.0
2002,3,1464,NJN,New Jersey Nets,Anthony Johnson,"October 2, 1974",27.0,NBA,SG,34.0,0.0,366.0,5.3,12.9,0.41,0.6,1.7,0.33,4.7,11.1,0.42,2.3,3.6,0.64,1.4,2.7,4.1,6.9,4.4,0.1,2.9,4.3,13.4,,97.0,98.0
2003,3,1464,NJN,New Jersey Nets,Anthony Johnson,"October 2, 1974",28.0,NBA,PG,66.0,2.0,842.0,6.4,14.4,0.45,0.8,2.2,0.37,5.6,12.2,0.46,3.2,4.6,0.69,0.8,4.0,4.9,5.4,2.3,0.3,2.6,5.8,16.8,,102.0,100.0
