Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2004,19,109,NOH,New Orleans Hornets,3,Darrell Armstrong,PG,6-0,170,1968-06-22,US,9,Fayetteville State University
2004,19,118,NOH,New Orleans Hornets,2,Stacey Augmon,SF,6-8,205,1968-08-01,US,12,UNLV
2004,19,393,NOH,New Orleans Hornets,42,P.J. Brown,PF,6-11,225,1969-10-14,US,10,Louisiana Tech
2004,19,400,NOH,New Orleans Hornets,6,Tierre Brown,PG,6-2,189,1979-06-03,US,2,McNeese State University
2004,19,489,NOH,New Orleans Hornets,5,Maurice Carter,SG,6-5,210,1976-10-12,US,R,LSU
2004,19,679,NOH,New Orleans Hornets,1,Baron Davis,PG,6-3,209,1979-04-13,US,4,UCLA
2004,19,784,NOH,New Orleans Hornets,17,Bryce Drew,PG,6-2,185,1974-09-21,US,5,Valparaiso
2004,19,1795,NOH,New Orleans Hornets,9,George Lynch,SF,6-8,218,1970-09-03,US,10,UNC
2004,19,1818,NOH,New Orleans Hornets,21,Jamaal Magloire,C,6-11,259,1978-05-21,CA,3,Kentucky
2004,19,1868,NOH,New Orleans Hornets,24,Jamal Mashburn,SF,6-8,240,1972-11-29,US,10,Kentucky
2004,19,2511,NOH,New Orleans Hornets,45,Sean Rooks,C,6-10,250,1969-09-09,US,11,Arizona
2004,19,2710,NOH,New Orleans Hornets,8,Steve Smith,SG,6-7,200,1969-03-31,US,12,Michigan State
2004,19,2913,NOH,New Orleans Hornets,34,Robert Traylor,C,6-8,284,1977-02-01,US,5,Michigan
2004,19,3078,NOH,New Orleans Hornets,4,David Wesley,SG,6-0,190,1970-11-14,US,10,Baylor
2004,19,3079,NOH,New Orleans Hornets,30,David West,PF,6-9,250,1980-08-29,US,R,Xavier
2004,19,3186,NOH,New Orleans Hornets,11,Shammond Williams,PG,6-1,201,1975-04-05,US,5,UNC
