Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,16,1016,MIA,Miami Heat,Matt Geiger,"September 10, 1969",23.0,NBA,C,48.0,2.0,554.0,4.9,9.4,0.52,0.0,0.3,0.0,4.9,9.2,0.54,4.0,6.0,0.67,3.0,4.8,7.8,0.9,1.0,1.2,2.3,8.0,13.9
1994,16,1016,MIA,Miami Heat,Matt Geiger,"September 10, 1969",24.0,NBA,C,72.0,0.0,1199.0,6.1,10.6,0.57,0.0,0.2,0.2,6.0,10.4,0.58,3.5,4.5,0.78,3.6,5.5,9.1,1.0,1.1,0.9,1.8,6.0,15.6
1995,16,1016,MIA,Miami Heat,Matt Geiger,"September 10, 1969",25.0,NBA,C,74.0,43.0,1712.0,5.5,10.2,0.54,0.1,0.2,0.4,5.4,10.0,0.54,2.0,3.0,0.65,3.1,5.6,8.7,1.2,0.9,1.1,2.4,5.2,13.0
1996,4,1016,CHO,Charlotte Hornets,Matt Geiger,"September 10, 1969",26.0,NBA,C,77.0,50.0,2349.0,5.5,10.2,0.54,0.0,0.1,0.38,5.4,10.1,0.54,2.3,3.1,0.73,3.1,6.9,9.9,0.9,0.7,1.0,2.1,4.4,13.3
1997,4,1016,CHO,Charlotte Hornets,Matt Geiger,"September 10, 1969",27.0,NBA,C,49.0,13.0,1044.0,5.9,12.1,0.49,0.2,0.7,0.3,5.7,11.4,0.5,3.1,4.4,0.7,3.4,5.4,8.9,1.3,0.7,0.9,2.3,5.3,15.1
1998,4,1016,CHO,Charlotte Hornets,Matt Geiger,"September 10, 1969",28.0,NBA,C,78.0,42.0,1839.0,7.0,13.9,0.5,0.0,0.2,0.09,7.0,13.7,0.51,3.3,4.6,0.71,3.8,6.4,10.2,1.5,1.3,1.7,2.2,3.7,17.3
1999,23,1016,PHI,Philadelphia 76Ers,Matt Geiger,"September 10, 1969",29.0,NBA,C,50.0,40.0,1540.0,6.2,13.0,0.48,0.0,0.1,0.2,6.2,12.9,0.48,3.3,4.1,0.8,3.2,5.3,8.5,1.4,0.9,0.9,2.4,3.7,15.8
2000,23,1016,PHI,Philadelphia 76Ers,Matt Geiger,"September 10, 1969",30.0,NBA,C,65.0,20.0,1406.0,6.7,15.1,0.44,0.0,0.1,0.0,6.7,15.0,0.44,2.8,3.6,0.78,3.9,6.0,9.9,1.0,0.7,0.6,2.3,5.0,16.1
2001,23,1016,PHI,Philadelphia 76Ers,Matt Geiger,"September 10, 1969",31.0,NBA,C,35.0,4.0,542.0,5.8,14.9,0.39,0.0,0.1,0.0,5.8,14.7,0.4,2.5,3.6,0.68,3.3,5.9,9.2,0.9,0.8,0.5,1.7,4.8,14.1
2002,23,1016,PHI,Philadelphia 76Ers,Matt Geiger,"September 10, 1969",32.0,NBA,C,4.0,0.0,36.0,1.0,8.0,0.12,0.0,0.0,,1.0,8.0,0.12,1.0,2.0,0.5,3.0,3.0,6.0,0.0,0.0,2.0,2.0,2.0,3.0
