Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2016,23,333,PHI,Philadelphia 76Ers,42,Elton Brand,C,6-8,275,"March 11, 1979",US,16,Duke
2016,23,465,PHI,Philadelphia 76Ers,0,Isaiah Canaan,SG,6-0,201,"May 21, 1991",US,2,Murray State
2016,23,619,PHI,Philadelphia 76Ers,33,Robert Covington,SF,6-7,209,"December 14, 1990",US,2,Tennessee State
2016,23,1084,PHI,Philadelphia 76Ers,39,Jerami Grant,PF,6-8,210,"March 12, 1994",US,1,Syracuse
2016,23,1315,PHI,Philadelphia 76Ers,22,Richaun Holmes,PF,6-10,235,"October 15, 1993",US,R,Bowling Green
2016,23,1686,PHI,Philadelphia 76Ers,7,Carl Landry,PF,6-9,248,"September 19, 1983",US,8,Purdue
2016,23,1844,PHI,Philadelphia 76Ers,5,Kendall Marshall,PG,6-4,200,"August 19, 1991",US,3,UNC
2016,23,1906,PHI,Philadelphia 76Ers,12,T.J. McConnell,PG,6-1,190,"March 25, 1992",US,R,"Duquesne, Arizona"
2016,23,2151,PHI,Philadelphia 76Ers,4,Nerlens Noel,C,6-11,220,"April 10, 1994",US,1,Kentucky
2016,23,2190,PHI,Philadelphia 76Ers,8,Jahlil Okafor,C,6-10,270,"December 15, 1995",US,R,Duke
2016,23,2355,PHI,Philadelphia 76Ers,26,Phil Pressey,PG,5-11,175,"February 17, 1991",US,2,Missouri
2016,23,2547,PHI,Philadelphia 76Ers,9,JaKarr Sampson,SF,6-7,214,"March 20, 1993",US,1,St. John's
2016,23,2678,PHI,Philadelphia 76Ers,1,Ish Smith,PG,6-0,175,"July 5, 1988",US,5,Wake Forest
2016,23,2738,PHI,Philadelphia 76Ers,11,Nik Stauskas,SG,6-6,205,"October 7, 1993",CA,1,Michigan
2016,23,2867,PHI,Philadelphia 76Ers,31,Hollis Thompson,SG,6-8,206,"April 3, 1991",US,2,Georgetown
2016,23,3060,PHI,Philadelphia 76Ers,9,Sonny Weems,SF,6-6,205,"July 8, 1986",US,3,Arkansas
2016,23,3220,PHI,Philadelphia 76Ers,35,Christian Wood,PF,6-10,214,"September 27, 1995",US,R,UNLV
2016,23,3249,PHI,Philadelphia 76Ers,1,Tony Wroten,PG,6-6,205,"April 13, 1993",US,3,Washington
