Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,17,1755,MIL,Milwaukee Bucks,Alton Lister,"October 1, 1958",23.0,NBA,C,6.0,,112.0,14.0,24.0,0.58,0.0,0.0,,14.0,24.0,0.58,0.58,5.0,7.0,0.71,6.0,21.0,27.0,5.0,2.0,15.0,9.0,23.0,33.0
1983,17,1755,MIL,Milwaukee Bucks,Alton Lister,"October 1, 1958",24.0,NBA,PF,9.0,,206.0,27.0,63.0,0.43,0.0,1.0,0.0,27.0,62.0,0.44,0.43,4.0,5.0,0.8,21.0,40.0,61.0,11.0,9.0,15.0,17.0,30.0,58.0
1984,17,1755,MIL,Milwaukee Bucks,Alton Lister,"October 1, 1958",25.0,NBA,PF,16.0,,368.0,39.0,78.0,0.5,0.0,0.0,,39.0,78.0,0.5,0.5,30.0,48.0,0.62,26.0,70.0,96.0,10.0,5.0,24.0,27.0,63.0,108.0
1985,17,1755,MIL,Milwaukee Bucks,Alton Lister,"October 1, 1958",26.0,NBA,C,8.0,8.0,203.0,27.0,60.0,0.45,0.0,0.0,,27.0,60.0,0.45,0.45,15.0,32.0,0.47,27.0,35.0,62.0,15.0,6.0,15.0,16.0,36.0,69.0
1986,17,1755,MIL,Milwaukee Bucks,Alton Lister,"October 1, 1958",27.0,NBA,C,14.0,1.0,335.0,66.0,103.0,0.64,0.0,1.0,0.0,66.0,102.0,0.65,0.64,35.0,58.0,0.6,37.0,59.0,96.0,12.0,7.0,22.0,21.0,56.0,167.0
1987,21,1755,SEA,Seattle Supersonics,Alton Lister,"October 1, 1958",28.0,NBA,C,9.0,7.0,206.0,20.0,50.0,0.4,0.0,0.0,,20.0,50.0,0.4,0.4,14.0,20.0,0.7,29.0,27.0,56.0,7.0,7.0,13.0,10.0,37.0,54.0
1988,21,1755,SEA,Seattle Supersonics,Alton Lister,"October 1, 1958",29.0,NBA,C,5.0,5.0,77.0,12.0,17.0,0.71,0.0,0.0,,12.0,17.0,0.71,0.71,4.0,5.0,0.8,9.0,20.0,29.0,5.0,1.0,5.0,4.0,17.0,28.0
1989,21,1755,SEA,Seattle Supersonics,Alton Lister,"October 1, 1958",30.0,NBA,C,8.0,8.0,160.0,17.0,39.0,0.44,0.0,0.0,,17.0,39.0,0.44,0.44,22.0,26.0,0.85,13.0,25.0,38.0,2.0,2.0,21.0,9.0,28.0,56.0
1991,10,1755,GSW,Golden State Warriors,Alton Lister,"October 1, 1958",32.0,NBA,C,6.0,5.0,72.0,12.0,25.0,0.48,0.0,0.0,,12.0,25.0,0.48,0.48,2.0,5.0,0.4,7.0,21.0,28.0,2.0,0.0,7.0,8.0,15.0,26.0
1992,10,1755,GSW,Golden State Warriors,Alton Lister,"October 1, 1958",33.0,NBA,C,4.0,3.0,47.0,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,0.4,4.0,5.0,0.8,3.0,8.0,11.0,1.0,0.0,4.0,3.0,9.0,16.0
1998,25,1755,POR,Portland Trail Blazers,Alton Lister,"October 1, 1958",39.0,NBA,C,2.0,0.0,11.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0
