Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",21.0,NBA,PF,82.0,3112.0,21.9,0.55,0.02,0.5,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,6.5,3.4,9.8,0.15,3.0,-0.3,2.6,3.6
2012,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",22.0,NBA,PF,66.0,2392.0,23.4,0.56,0.02,0.46,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,6.6,2.6,9.2,0.18,3.9,-0.2,3.7,3.4
2013,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",23.0,NBA,PF,80.0,2598.0,22.4,0.57,0.03,0.4,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,6.8,3.9,10.6,0.2,3.2,0.8,4.1,4.0
2014,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",24.0,NBA,PF,80.0,2863.0,23.9,0.58,0.03,0.5,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,8.1,4.1,12.2,0.2,3.8,0.7,4.5,4.7
2015,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",25.0,NBA,PF,67.0,2356.0,22.8,0.55,0.02,0.37,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9.0,0.18,3.8,0.2,4.0,3.6
2016,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",26.0,NBA,PF,35.0,1170.0,22.1,0.54,0.03,0.32,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,2.2,1.6,3.8,0.16,3.4,1.1,4.5,1.9
2017,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",27.0,NBA,PF,61.0,2076.0,22.6,0.57,0.12,0.43,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,0.18,4.2,0.5,4.7,3.5
2018,31,1125,TOT,Total After Trade,Blake Griffin,"March 16, 1989",28.0,NBA,PF,58.0,1970.0,19.6,0.54,0.32,0.33,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,3.2,1.8,4.9,0.12,3.6,-0.2,3.4,2.7
2018,13,1125,LAC,Los Angeles Clippers,Blake Griffin,"March 16, 1989",28.0,NBA,PF,33.0,1139.0,20.4,0.55,0.32,0.38,4.5,20.5,12.6,25.6,1.3,0.7,12.8,29.3,2.0,1.0,3.0,0.13,3.8,-0.4,3.4,1.6
2018,9,1125,DET,Detroit Pistons,Blake Griffin,"March 16, 1989",28.0,NBA,PF,25.0,831.0,18.5,0.53,0.32,0.27,3.5,18.9,11.0,31.5,0.7,1.0,12.4,28.4,1.1,0.8,1.9,0.11,3.4,0.1,3.4,1.1
2019,9,1125,DET,Detroit Pistons,Blake Griffin,"March 16, 1989",29.0,NBA,PF,75.0,2622.0,21.0,0.58,0.39,0.41,4.0,20.1,11.8,27.1,1.0,0.9,13.8,30.2,5.1,2.9,8.0,0.15,4.9,0.2,5.1,4.7
2020,9,1125,DET,Detroit Pistons,Blake Griffin,"March 16, 1989",30.0,NBA,PF,18.0,512.0,11.9,0.48,0.44,0.39,3.7,15.0,9.3,18.0,0.7,1.1,12.0,28.4,-0.4,0.3,-0.1,-0.01,-1.7,-2.6,-4.3,-0.3
2021,9,1125,DET,Detroit Pistons,Blake Griffin,"March 16, 1989",31.0,NBA,PF,20.0,626.0,9.9,0.49,0.56,0.28,1.2,17.8,9.2,18.6,1.1,0.3,11.4,19.5,-0.1,0.5,0.4,0.03,-1.5,-1.1,-2.6,-0.1
