Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2014,31,717,TOT,Total After Trade,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,31.0,6.0,390.0,4.9,10.7,0.46,0.0,0.0,,4.9,10.7,0.46,2.7,4.1,0.66,4.9,11.4,16.3,0.6,0.9,2.8,2.3,8.5,12.5,100.0,105.0
2014,10,717,GSW,Golden State Warriors,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,4.0,0.0,6.0,0.0,8.3,0.0,0.0,0.0,,0.0,8.3,0.0,8.3,16.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,62.0,111.0
2014,23,717,PHI,Philadelphia 76Ers,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,11.0,0.0,150.0,4.8,9.4,0.52,0.0,0.0,,4.8,9.4,0.52,2.3,4.2,0.54,3.6,12.3,15.8,1.0,0.0,2.9,2.9,9.0,11.9,96.0,108.0
2014,22,717,ORL,Orlando Magic,Dewayne Dedmon,"August 12, 1989",24.0,NBA,C,16.0,6.0,234.0,5.0,11.6,0.43,0.0,0.0,,5.0,11.6,0.43,2.8,3.7,0.76,5.9,11.2,17.1,0.4,1.5,2.8,2.0,8.1,12.9,104.0,103.0
2015,22,717,ORL,Orlando Magic,Dewayne Dedmon,"August 12, 1989",25.0,NBA,C,59.0,15.0,845.0,5.5,9.8,0.56,0.0,0.1,0.0,5.5,9.7,0.56,2.1,3.9,0.53,7.1,10.7,17.9,0.5,1.0,3.0,3.1,8.5,13.1,107.0,104.0
2016,22,717,ORL,Orlando Magic,Dewayne Dedmon,"August 12, 1989",26.0,NBA,C,58.0,20.0,705.0,7.0,12.6,0.56,0.0,0.0,,7.0,12.6,0.56,4.0,5.4,0.75,4.8,11.4,16.2,0.9,1.6,3.3,2.3,7.7,18.1,117.0,102.0
2017,27,717,SAS,San Antonio Spurs,Dewayne Dedmon,"August 12, 1989",27.0,NBA,C,76.0,37.0,1330.0,6.2,9.9,0.62,0.0,0.0,,6.2,9.9,0.62,2.5,3.6,0.7,4.9,14.1,19.0,1.7,1.4,2.3,2.3,6.9,14.8,122.0,99.0
2018,1,717,ATL,Atlanta Hawks,Dewayne Dedmon,"August 12, 1989",28.0,NBA,C,62.0,46.0,1542.0,7.9,15.1,0.52,1.6,4.5,0.36,6.3,10.6,0.6,2.1,2.7,0.78,3.2,12.3,15.5,2.9,1.3,1.6,2.7,5.1,19.5,111.0,107.0
2019,1,717,ATL,Atlanta Hawks,Dewayne Dedmon,"August 12, 1989",29.0,NBA,C,64.0,52.0,1609.0,7.4,15.1,0.49,2.4,6.2,0.38,5.1,8.9,0.57,2.6,3.2,0.81,3.0,10.8,13.8,2.6,2.0,2.0,2.4,6.1,19.9,115.0,109.0
2020,31,717,TOT,Total After Trade,Dewayne Dedmon,"August 12, 1989",30.0,NBA,C,44.0,18.0,774.0,6.3,15.8,0.4,1.4,6.6,0.21,5.0,9.2,0.54,1.9,2.2,0.83,3.7,11.7,15.4,1.4,1.5,2.5,3.5,8.2,15.9,90.0,108.0
2020,26,717,SAC,Sacramento Kings,Dewayne Dedmon,"August 12, 1989",30.0,NBA,C,34.0,10.0,541.0,6.2,15.3,0.4,1.3,6.4,0.2,4.9,9.0,0.55,2.1,2.5,0.82,4.1,10.9,15.0,1.3,1.3,2.3,4.2,8.3,15.7,89.0,108.0
2020,1,717,ATL,Atlanta Hawks,Dewayne Dedmon,"August 12, 1989",30.0,NBA,C,10.0,8.0,233.0,6.6,16.8,0.39,1.6,7.2,0.22,5.0,9.6,0.52,1.4,1.6,0.88,2.8,13.6,16.4,1.4,2.0,3.0,2.0,8.0,16.2,94.0,107.0
