Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2000,30,121,WAS,Washington Wizards,8,Isaac Austin,C,6-10,255,"August 18, 1969",US,6,Arizona State
2000,30,297,WAS,Washington Wizards,52,Calvin Booth,C,6-11,230,"May 7, 1976",US,R,Penn State
2000,30,1161,WAS,Washington Wizards,32,Richard Hamilton,SG,6-6,185,"February 14, 1978",US,R,UConn
2000,30,1341,WAS,Washington Wizards,5,Juwan Howard,PF,6-9,240,"February 7, 1973",US,5,Michigan
2000,30,1569,WAS,Washington Wizards,10,Reggie Jordan,PG,6-4,195,"January 26, 1968",US,5,New Mexico State
2000,30,1620,WAS,Washington Wizards,51,Gerard King,SF,6-9,230,"November 25, 1972",US,1,Nicholls State
2000,30,2094,WAS,Washington Wizards,30,Tracy Murray,SF,6-7,225,"July 25, 1971",US,7,UCLA
2000,30,2371,WAS,Washington Wizards,3,Laron Profit,SG,6-5,204,"August 5, 1977",US,R,Maryland
2000,30,2423,WAS,Washington Wizards,50,Don Reid,PF,6-8,250,"December 30, 1973",US,4,Georgetown
2000,30,2450,WAS,Washington Wizards,2,Mitch Richmond,SG,6-5,215,"June 30, 1965",US,11,Kansas State
2000,30,2696,WAS,Washington Wizards,34,Michael Smith (1972),SF,6-8,230,"March 28, 1972",US,5,Providence
2000,30,2777,WAS,Washington Wizards,1,Rod Strickland,PG,6-3,175,"July 11, 1966",US,11,DePaul
2000,30,3091,WAS,Washington Wizards,55,Jahidi White,C,6-9,290,"February 19, 1976",US,1,Georgetown
2000,30,3107,WAS,Washington Wizards,12,Chris Whitney,PG,6-0,168,"October 5, 1971",US,6,Clemson
2000,30,3128,WAS,Washington Wizards,44,Aaron Williams,PF,6-9,220,"October 2, 1971",US,5,Xavier
2000,30,3159,WAS,Washington Wizards,43,Lorenzo Williams,PF,6-9,200,"July 15, 1969",US,6,Stetson University
