Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,30,278,WSB,Washington Bullets,Muggsy Bogues,1965-01-09,23.0,NBA,PG,79.0,14.0,20.6,2.1,5.4,0.39,0.0,0.2,0.19,2.1,5.2,0.4,0.39,0.7,0.9,0.78,0.4,1.3,1.7,5.1,1.6,0.0,1.3,1.7,5.0
1989,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,24.0,NBA,PG,79.0,21.0,22.2,2.3,5.3,0.43,0.0,0.2,0.08,2.2,5.1,0.44,0.43,0.8,1.1,0.75,0.7,1.4,2.1,7.8,1.4,0.1,1.6,1.8,5.4
1990,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,25.0,NBA,PG,81.0,65.0,33.9,4.0,8.2,0.49,0.1,0.3,0.19,4.0,7.9,0.5,0.5,1.3,1.7,0.79,0.6,2.0,2.6,10.7,2.0,0.0,1.8,2.1,9.4
1991,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,26.0,NBA,PG,81.0,46.0,28.4,3.0,6.5,0.46,0.0,0.1,0.0,3.0,6.3,0.47,0.46,1.1,1.3,0.8,0.7,2.0,2.7,8.3,1.7,0.0,1.5,2.0,7.0
1992,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,27.0,NBA,PG,82.0,69.0,34.0,3.9,8.2,0.47,0.0,0.3,0.07,3.8,7.9,0.49,0.47,1.1,1.5,0.78,0.7,2.2,2.9,9.1,2.1,0.1,1.9,1.9,8.9
1993,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,28.0,NBA,PG,81.0,80.0,35.0,4.1,9.0,0.45,0.1,0.3,0.23,4.0,8.7,0.46,0.46,1.7,2.1,0.83,0.6,3.0,3.7,8.8,2.0,0.1,1.9,2.2,10.0
1994,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,29.0,NBA,PG,77.0,77.0,35.7,4.6,9.8,0.47,0.0,0.2,0.17,4.6,9.6,0.48,0.47,1.6,2.0,0.81,1.0,3.1,4.1,10.1,1.7,0.0,2.2,1.9,10.8
1995,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,30.0,NBA,PG,78.0,78.0,33.7,4.5,9.4,0.48,0.1,0.4,0.2,4.4,9.0,0.49,0.48,2.1,2.3,0.89,0.7,2.6,3.3,8.7,1.3,0.0,1.7,1.9,11.1
1996,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,31.0,NBA,PG,6.0,0.0,12.8,1.0,2.7,0.38,0.0,0.2,0.0,1.0,2.5,0.4,0.38,0.3,0.3,1.0,1.0,0.2,1.2,3.2,0.3,0.0,1.0,0.7,2.3
1997,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,32.0,NBA,PG,65.0,65.0,28.9,3.1,6.8,0.46,0.9,2.2,0.42,2.2,4.6,0.48,0.53,0.8,1.0,0.84,0.4,1.8,2.2,7.2,1.3,0.0,1.7,1.8,8.0
1998,31,278,TOT,Total After Trade,Muggsy Bogues,1965-01-09,33.0,NBA,PG,61.0,31.0,25.7,2.3,5.3,0.44,0.1,0.3,0.25,2.2,5.0,0.45,0.44,1.0,1.1,0.9,0.5,1.7,2.2,5.4,1.1,0.0,1.7,1.0,5.7
1998,4,278,CHO,Charlotte Hornets,Muggsy Bogues,1965-01-09,33.0,NBA,PG,2.0,0.0,8.0,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,1.0,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.5,1.0,3.0
1998,10,278,GSW,Golden State Warriors,Muggsy Bogues,1965-01-09,33.0,NBA,PG,59.0,31.0,26.3,2.4,5.4,0.44,0.1,0.3,0.25,2.3,5.1,0.45,0.44,1.0,1.1,0.89,0.5,1.7,2.2,5.5,1.1,0.1,1.8,0.9,5.8
1999,10,278,GSW,Golden State Warriors,Muggsy Bogues,1965-01-09,34.0,NBA,PG,36.0,5.0,19.8,2.1,4.3,0.49,0.0,0.2,0.0,2.1,4.1,0.51,0.49,0.9,1.0,0.86,0.4,1.6,2.0,3.7,1.2,0.0,1.3,1.2,5.1
2000,28,278,TOR,Toronto Raptors,Muggsy Bogues,1965-01-09,35.0,NBA,PG,80.0,5.0,21.6,2.0,4.5,0.44,0.2,0.6,0.33,1.8,3.8,0.46,0.46,1.0,1.1,0.91,0.3,1.4,1.7,3.7,0.8,0.1,0.7,1.5,5.1
2001,28,278,TOR,Toronto Raptors,Muggsy Bogues,1965-01-09,36.0,NBA,PG,3.0,0.0,11.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.7,0.7,0.0,1.3,1.0,0.0
