Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",23.0,NBA,PF,4.0,4.0,169.0,7.0,14.4,0.49,0.3,1.2,0.25,6.8,13.2,0.51,7.6,10.0,0.76,4.7,10.3,15.0,3.2,0.6,0.3,0.9,3.8,22.0,,133.0,116.0
1986,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",24.0,NBA,PF,10.0,10.0,347.0,8.1,19.0,0.43,0.3,1.1,0.25,7.9,17.9,0.44,4.7,6.1,0.77,4.3,7.6,11.9,3.4,1.3,2.0,2.3,4.6,21.3,,109.0,114.0
1987,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",25.0,NBA,PF,4.0,4.0,133.0,9.2,18.4,0.5,0.0,1.4,0.0,9.2,17.0,0.54,5.7,8.1,0.7,4.2,7.8,12.0,1.8,1.4,0.4,3.2,5.7,24.1,,110.0,117.0
1988,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",26.0,NBA,PF,17.0,17.0,572.0,7.9,17.4,0.45,0.1,0.6,0.14,7.8,16.8,0.46,4.7,5.9,0.8,3.5,6.5,10.0,2.8,2.2,1.5,2.7,4.5,20.5,,110.0,113.0
1990,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",28.0,NBA,SF,3.0,3.0,118.0,6.7,15.1,0.44,0.0,0.4,0.0,6.7,14.7,0.46,5.4,7.1,0.76,4.2,5.0,9.2,3.3,1.3,0.8,2.9,7.1,18.8,,107.0,114.0
1991,14,2284,LAL,Los Angeles Lakers,Sam Perkins,"June 14, 1961",29.0,NBA,PF,19.0,19.0,752.0,8.4,15.3,0.55,0.8,2.1,0.37,7.6,13.3,0.58,5.8,7.6,0.76,2.8,8.1,10.9,2.3,1.0,1.9,2.6,4.8,23.3,,121.0,110.0
1993,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",31.0,NBA,PF,19.0,17.0,626.0,8.4,19.2,0.44,2.6,6.8,0.38,5.8,12.5,0.47,4.1,4.7,0.87,2.8,8.5,11.4,3.2,1.6,2.1,1.8,4.7,23.4,,120.0,108.0
1994,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",32.0,NBA,PF,5.0,0.0,141.0,5.4,16.2,0.33,2.3,5.4,0.43,3.1,10.8,0.29,5.8,6.5,0.88,2.3,11.5,13.9,1.5,1.5,0.8,2.3,5.8,18.9,,103.0,99.0
1995,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",33.0,NBA,C,4.0,2.0,141.0,8.2,18.7,0.44,3.9,8.6,0.46,4.3,10.1,0.42,0.8,0.8,1.0,2.3,9.7,12.1,5.1,1.2,1.9,3.5,4.7,21.1,,108.0,106.0
1996,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",34.0,NBA,PF,21.0,1.0,654.0,7.5,16.3,0.46,2.7,7.2,0.37,4.8,9.1,0.53,3.8,5.1,0.75,1.7,5.7,7.5,2.9,1.2,0.5,2.5,3.7,21.5,,112.0,106.0
1997,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",35.0,NBA,C,12.0,6.0,340.0,4.8,14.2,0.34,2.2,7.0,0.31,2.6,7.3,0.36,3.9,4.5,0.86,2.3,5.9,8.2,2.3,1.9,1.9,2.0,5.3,15.6,,104.0,109.0
1998,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",36.0,NBA,PF,10.0,1.0,210.0,4.3,11.2,0.38,2.7,6.4,0.42,1.6,4.8,0.33,3.2,5.4,0.6,1.6,7.0,8.6,3.7,0.8,1.3,2.9,5.9,14.4,,103.0,116.0
1999,12,2284,IND,Indiana Pacers,Sam Perkins,"June 14, 1961",37.0,NBA,PF,13.0,0.0,146.0,6.8,13.3,0.51,4.2,9.1,0.46,2.7,4.2,0.64,2.3,3.4,0.67,0.8,8.7,9.5,2.3,0.0,1.1,2.7,4.9,20.1,,118.0,105.0
2001,12,2284,IND,Indiana Pacers,Sam Perkins,"June 14, 1961",39.0,NBA,PF,3.0,0.0,19.0,5.8,23.2,0.25,2.9,11.6,0.25,2.9,11.6,0.25,0.0,0.0,,2.9,8.7,11.6,0.0,0.0,0.0,0.0,8.7,14.5,,75.0,109.0
