Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,1,240,ATL,Atlanta Hawks,10,Mike Bibby,PG,6-1,190,1978-05-13,US,10,Arizona
2009,1,551,ATL,Atlanta Hawks,12,Speedy Claxton,PG,5-11,166,1978-05-08,US,6,Hofstra
2009,1,880,ATL,Atlanta Hawks,1,Maurice Evans,SF,6-5,220,1978-11-08,US,5,"Wichita State, Texas"
2009,1,992,ATL,Atlanta Hawks,3,Thomas Gardner,SG,6-5,225,1985-02-08,US,1,Missouri
2009,1,1328,ATL,Atlanta Hawks,15,Al Horford,C,6-9,240,1986-06-03,DO,1,Florida
2009,1,1370,ATL,Atlanta Hawks,50,Othello Hunter,PF,6-8,225,1986-05-28,US,R,Ohio State
2009,1,1496,ATL,Atlanta Hawks,2,Joe Johnson,SG,6-7,240,1981-06-29,US,7,Arkansas
2009,1,1562,ATL,Atlanta Hawks,44,Solomon Jones,C,6-10,230,1984-07-16,US,2,South Florida
2009,1,1707,ATL,Atlanta Hawks,4,Acie Law,PG,6-3,195,1985-01-25,US,1,Texas A&M
2009,1,2060,ATL,Atlanta Hawks,33,Randolph Morris,C,6-10,266,1986-01-02,US,2,Kentucky
2009,1,2096,ATL,Atlanta Hawks,22,Ronald Murray,SG,6-4,190,1979-07-29,US,6,"Meridian Community College, Shaw"
2009,1,2237,ATL,Atlanta Hawks,27,Zaza Pachulia,C,6-11,270,1984-02-10,GE,5,
2009,1,2693,ATL,Atlanta Hawks,5,Josh Smith,PF,6-9,225,1985-12-05,US,4,
2009,1,3082,ATL,Atlanta Hawks,6,Mario West,SG,6-5,210,1984-06-19,US,1,Georgia Tech
2009,1,3169,ATL,Atlanta Hawks,24,Marvin Williams,SF,6-8,237,1986-06-19,US,3,UNC
