Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,13,1759,LAC,Los Angeles Clippers,Shaun Livingston,"September 11, 1985",19.0,NBA,PG,30.0,15.0,814.0,89.0,215.0,0.41,0.0,2.0,0.0,89.0,213.0,0.42,0.41,44.0,59.0,0.75,22.0,67.0,89.0,151.0,32.0,11.0,75.0,82.0,222.0
2006,13,1759,LAC,Los Angeles Clippers,Shaun Livingston,"September 11, 1985",20.0,NBA,PG,61.0,14.0,1525.0,149.0,349.0,0.43,1.0,8.0,0.12,148.0,341.0,0.43,0.43,53.0,77.0,0.69,41.0,142.0,183.0,273.0,46.0,32.0,111.0,160.0,352.0
2007,13,1759,LAC,Los Angeles Clippers,Shaun Livingston,"September 11, 1985",21.0,NBA,PG,54.0,31.0,1611.0,208.0,449.0,0.46,5.0,16.0,0.31,203.0,433.0,0.47,0.47,82.0,116.0,0.71,56.0,128.0,184.0,274.0,59.0,29.0,108.0,135.0,503.0
2009,31,1759,TOT,Total After Trade,Shaun Livingston,"September 11, 1985",23.0,NBA,PG,12.0,1.0,231.0,31.0,60.0,0.52,0.0,0.0,,31.0,60.0,0.52,0.52,9.0,10.0,0.9,3.0,25.0,28.0,20.0,7.0,2.0,9.0,12.0,71.0
2009,16,1759,MIA,Miami Heat,Shaun Livingston,"September 11, 1985",23.0,NBA,PG,4.0,0.0,41.0,3.0,8.0,0.38,0.0,0.0,,3.0,8.0,0.38,0.38,3.0,4.0,0.75,0.0,2.0,2.0,4.0,2.0,0.0,3.0,4.0,9.0
2009,21,1759,OKC,Oklahoma City Thunder,Shaun Livingston,"September 11, 1985",23.0,NBA,PG,8.0,1.0,190.0,28.0,52.0,0.54,0.0,0.0,,28.0,52.0,0.54,0.54,6.0,6.0,1.0,3.0,23.0,26.0,16.0,5.0,2.0,6.0,8.0,62.0
2010,31,1759,TOT,Total After Trade,Shaun Livingston,"September 11, 1985",24.0,NBA,PG,36.0,18.0,796.0,104.0,201.0,0.52,0.0,6.0,0.0,104.0,195.0,0.53,0.52,42.0,48.0,0.88,16.0,62.0,78.0,130.0,17.0,11.0,58.0,61.0,250.0
2010,21,1759,OKC,Oklahoma City Thunder,Shaun Livingston,"September 11, 1985",24.0,NBA,PG,10.0,0.0,130.0,5.0,16.0,0.31,0.0,2.0,0.0,5.0,14.0,0.36,0.31,0.0,0.0,,4.0,16.0,20.0,14.0,5.0,2.0,8.0,9.0,10.0
2010,30,1759,WAS,Washington Wizards,Shaun Livingston,"September 11, 1985",24.0,NBA,PG,26.0,18.0,666.0,99.0,185.0,0.54,0.0,4.0,0.0,99.0,181.0,0.55,0.54,42.0,48.0,0.88,12.0,46.0,58.0,116.0,12.0,9.0,50.0,52.0,240.0
2011,4,1759,CHA,Charlotte Bobcats,Shaun Livingston,"September 11, 1985",25.0,NBA,PG,73.0,0.0,1261.0,185.0,397.0,0.47,1.0,4.0,0.25,184.0,393.0,0.47,0.47,108.0,125.0,0.86,29.0,120.0,149.0,164.0,47.0,29.0,88.0,109.0,479.0
2012,17,1759,MIL,Milwaukee Bucks,Shaun Livingston,"September 11, 1985",26.0,NBA,SG,58.0,27.0,1092.0,127.0,271.0,0.47,2.0,3.0,0.67,125.0,268.0,0.47,0.47,62.0,79.0,0.78,39.0,84.0,123.0,122.0,27.0,20.0,66.0,79.0,318.0
2013,31,1759,TOT,Total After Trade,Shaun Livingston,"September 11, 1985",27.0,NBA,PG,66.0,16.0,1455.0,166.0,346.0,0.48,0.0,4.0,0.0,166.0,342.0,0.48,0.48,85.0,98.0,0.87,31.0,127.0,158.0,215.0,48.0,31.0,76.0,127.0,417.0
2013,30,1759,WAS,Washington Wizards,Shaun Livingston,"September 11, 1985",27.0,NBA,PG,17.0,4.0,320.0,24.0,66.0,0.36,0.0,3.0,0.0,24.0,63.0,0.38,0.36,15.0,15.0,1.0,2.0,35.0,37.0,38.0,11.0,2.0,17.0,22.0,63.0
2013,6,1759,CLE,Cleveland Cavaliers,Shaun Livingston,"September 11, 1985",27.0,NBA,PG,49.0,12.0,1135.0,142.0,280.0,0.51,0.0,1.0,0.0,142.0,279.0,0.51,0.51,70.0,83.0,0.84,29.0,92.0,121.0,177.0,37.0,29.0,59.0,105.0,354.0
2014,3,1759,BRK,Brooklyn Nets,Shaun Livingston,"September 11, 1985",28.0,NBA,PG,76.0,54.0,1974.0,235.0,487.0,0.48,1.0,6.0,0.17,234.0,481.0,0.49,0.48,158.0,191.0,0.83,67.0,179.0,246.0,245.0,93.0,31.0,105.0,172.0,629.0
2015,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",29.0,NBA,PG,78.0,2.0,1468.0,198.0,396.0,0.5,0.0,2.0,0.0,198.0,394.0,0.5,0.5,65.0,91.0,0.71,43.0,140.0,183.0,259.0,49.0,20.0,102.0,110.0,461.0
2016,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",30.0,NBA,PG,78.0,3.0,1520.0,203.0,379.0,0.54,2.0,12.0,0.17,201.0,367.0,0.55,0.54,80.0,93.0,0.86,42.0,127.0,169.0,237.0,57.0,27.0,78.0,140.0,488.0
2017,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",31.0,NBA,PG,76.0,3.0,1345.0,173.0,316.0,0.55,1.0,3.0,0.33,172.0,313.0,0.55,0.55,42.0,60.0,0.7,28.0,123.0,151.0,139.0,38.0,20.0,62.0,120.0,389.0
2018,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",32.0,NBA,PG,71.0,7.0,1129.0,172.0,343.0,0.5,0.0,5.0,0.0,172.0,338.0,0.51,0.5,50.0,61.0,0.82,32.0,99.0,131.0,140.0,35.0,21.0,58.0,117.0,394.0
2019,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",33.0,NBA,PG,64.0,0.0,967.0,109.0,210.0,0.52,0.0,2.0,0.0,109.0,208.0,0.52,0.52,40.0,51.0,0.78,42.0,75.0,117.0,114.0,31.0,27.0,38.0,74.0,258.0
