Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,31,1967,TOT,Total After Trade,Jodie Meeks,1987-08-21,22.0,NBA,SG,60.0,0.0,719.0,104.0,268.0,0.39,42.0,132.0,0.32,62.0,136.0,0.46,0.47,31.0,39.0,0.8,9.0,90.0,99.0,39.0,18.0,5.0,25.0,52.0,281.0
2010,17,1967,MIL,Milwaukee Bucks,Jodie Meeks,1987-08-21,22.0,NBA,SG,41.0,0.0,486.0,64.0,177.0,0.36,23.0,82.0,0.28,41.0,95.0,0.43,0.43,18.0,21.0,0.86,5.0,67.0,72.0,22.0,13.0,4.0,20.0,33.0,169.0
2010,23,1967,PHI,Philadelphia 76Ers,Jodie Meeks,1987-08-21,22.0,NBA,SG,19.0,0.0,233.0,40.0,91.0,0.44,19.0,50.0,0.38,21.0,41.0,0.51,0.54,13.0,18.0,0.72,4.0,23.0,27.0,17.0,5.0,1.0,5.0,19.0,112.0
2011,23,1967,PHI,Philadelphia 76Ers,Jodie Meeks,1987-08-21,23.0,NBA,SG,74.0,64.0,2062.0,242.0,570.0,0.42,138.0,348.0,0.4,104.0,222.0,0.47,0.55,152.0,170.0,0.89,21.0,150.0,171.0,78.0,63.0,4.0,60.0,97.0,774.0
2012,23,1967,PHI,Philadelphia 76Ers,Jodie Meeks,1987-08-21,24.0,NBA,SG,66.0,50.0,1644.0,191.0,467.0,0.41,97.0,266.0,0.36,94.0,201.0,0.47,0.51,77.0,85.0,0.91,17.0,144.0,161.0,54.0,40.0,3.0,29.0,82.0,556.0
2013,14,1967,LAL,Los Angeles Lakers,Jodie Meeks,1987-08-21,25.0,NBA,SG,78.0,10.0,1663.0,205.0,530.0,0.39,122.0,342.0,0.36,83.0,188.0,0.44,0.5,86.0,96.0,0.9,37.0,134.0,171.0,69.0,58.0,5.0,52.0,103.0,618.0
2014,14,1967,LAL,Los Angeles Lakers,Jodie Meeks,1987-08-21,26.0,NBA,SG,77.0,70.0,2556.0,413.0,892.0,0.46,162.0,404.0,0.4,251.0,488.0,0.51,0.55,221.0,258.0,0.86,30.0,164.0,194.0,138.0,111.0,4.0,111.0,119.0,1209.0
2015,9,1967,DET,Detroit Pistons,Jodie Meeks,1987-08-21,27.0,NBA,SG,60.0,0.0,1462.0,222.0,534.0,0.42,74.0,212.0,0.35,148.0,322.0,0.46,0.48,145.0,160.0,0.91,12.0,92.0,104.0,79.0,59.0,6.0,57.0,76.0,663.0
2016,9,1967,DET,Detroit Pistons,Jodie Meeks,1987-08-21,28.0,NBA,SG,3.0,0.0,43.0,7.0,20.0,0.35,4.0,9.0,0.44,3.0,11.0,0.27,0.45,4.0,4.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,2.0,22.0
2017,22,1967,ORL,Orlando Magic,Jodie Meeks,1987-08-21,29.0,NBA,SG,36.0,10.0,738.0,103.0,256.0,0.4,56.0,137.0,0.41,47.0,119.0,0.4,0.51,65.0,74.0,0.88,5.0,72.0,77.0,45.0,34.0,4.0,36.0,41.0,327.0
2018,30,1967,WAS,Washington Wizards,Jodie Meeks,1987-08-21,30.0,NBA,SG,77.0,0.0,1119.0,157.0,393.0,0.4,72.0,210.0,0.34,85.0,183.0,0.46,0.49,101.0,117.0,0.86,15.0,111.0,126.0,70.0,29.0,4.0,37.0,55.0,487.0
2019,28,1967,TOR,Toronto Raptors,Jodie Meeks,1987-08-21,31.0,NBA,SG,8.0,0.0,104.0,21.0,39.0,0.54,8.0,18.0,0.44,13.0,21.0,0.62,0.64,1.0,1.0,1.0,1.0,11.0,12.0,8.0,1.0,1.0,2.0,5.0,51.0
