Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1992,2,137,BOS,Boston Celtics,5,John Bagley,PG,6-0,185,"April 23, 1960",US,8,Boston College
1992,2,191,BOS,Boston Celtics,8,Kenny Battle,SG,6-6,210,"October 10, 1964",US,2,"Northern Illinois, Illinois"
1992,2,246,BOS,Boston Celtics,33,Larry Bird,SF,6-9,220,"December 7, 1956",US,12,Indiana State University
1992,2,374,BOS,Boston Celtics,7,DeCovan Brown,PG,6-1,160,"November 29, 1968",US,1,Jacksonville University
1992,2,771,BOS,Boston Celtics,"4, 20",Sherman Douglas,PG,6-0,180,"September 15, 1966",US,2,Syracuse
1992,2,951,BOS,Boston Celtics,44,Rick Fox,SF,6-7,230,"July 24, 1969",CA,R,UNC
1992,2,985,BOS,Boston Celtics,34,Kevin Gamble,SF,6-5,210,"November 13, 1965",US,4,Iowa
1992,2,1112,BOS,Boston Celtics,13,Rickey Green,PG,6-0,170,"August 18, 1954",US,13,Michigan
1992,2,1633,BOS,Boston Celtics,53,Joe Kleine,C,6-11,255,"January 4, 1962",US,6,"Notre Dame, Arkansas"
1992,2,1749,BOS,Boston Celtics,35,Reggie Lewis,SG,6-7,195,"November 21, 1965",US,4,Northeastern University
1992,2,1870,BOS,Boston Celtics,41,Tony Massenburg,PF,6-9,220,"July 31, 1967",US,1,Maryland
1992,2,1938,BOS,Boston Celtics,32,Kevin McHale,PF,6-10,210,"December 19, 1957",US,11,Minnesota
1992,2,2246,BOS,Boston Celtics,00,Robert Parish,C,7-1,230,"August 30, 1953",US,15,Centenary (LA)
1992,2,2311,BOS,Boston Celtics,54,Ed Pinckney,PF,6-9,195,"March 27, 1963",US,6,Villanova
1992,2,2369,BOS,Boston Celtics,12,Kevin Pritchard,PG,6-3,180,"July 17, 1967",US,1,Kansas
1992,2,2485,BOS,Boston Celtics,4,Larry Robinson,SG,6-3,180,"January 11, 1968",US,1,Centenary (LA)
1992,2,2611,BOS,Boston Celtics,20,Brian Shaw,PG,6-6,190,"March 22, 1966",US,2,"Saint Mary's, UC Santa Barbara"
1992,2,2985,BOS,Boston Celtics,11,Stojko Vrankovic,C,7-2,260,"January 22, 1964",HR,1,
