Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1992,16,116,MIA,Miami Heat,2,Keith Askins,SF,6-7,197,"December 15, 1967",US,1,Alabama
1992,16,134,MIA,Miami Heat,0,Milos Babic,C,7-0,240,"November 23, 1968",RS,1,Tennessee Technological University
1992,16,224,MIA,Miami Heat,30,Winston Bennett,SF,6-7,210,"February 9, 1965",US,2,Kentucky
1992,16,433,MIA,Miami Heat,34,Willie Burton,SF,6-8,210,"May 26, 1968",US,1,Minnesota
1992,16,565,MIA,Miami Heat,12,Bimbo Coles,PG,6-1,180,"April 22, 1968",US,1,Virginia Tech
1992,16,771,MIA,Miami Heat,11,Sherman Douglas,PG,6-0,180,"September 15, 1966",US,2,Syracuse
1992,16,835,MIA,Miami Heat,21,Kevin Edwards,PG,6-3,190,"October 30, 1965",US,3,DePaul
1992,16,1600,MIA,Miami Heat,33,Alec Kessler,PF,6-11,230,"January 13, 1967",US,1,Georgia
1992,16,1769,MIA,Miami Heat,43,Grant Long,PF,6-8,225,"March 12, 1966",US,3,Eastern Michigan
1992,16,2061,MIA,Miami Heat,23,John Morton,SF,6-3,180,"May 18, 1967",US,2,Seton Hall
1992,16,2186,MIA,Miami Heat,53,Alan Ogg,C,7-2,240,"July 5, 1967",US,1,UAB
1992,16,2434,MIA,Miami Heat,41,Glen Rice,SF,6-7,215,"May 28, 1967",US,2,Michigan
1992,16,2591,MIA,Miami Heat,4,Rony Seikaly,C,6-11,230,"May 10, 1965",LB,3,Syracuse
1992,16,2608,MIA,Miami Heat,22,Brian Shaw,PG,6-6,190,"March 22, 1966",US,2,"Saint Mary's, UC Santa Barbara"
1992,16,2703,MIA,Miami Heat,3,Steve Smith,SG,6-7,200,"March 31, 1969",US,R,Michigan State
1992,16,2786,MIA,Miami Heat,20,Jon Sundvold,PG,6-2,170,"July 2, 1961",US,8,Missouri
