Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,13,1759,LAC,Los Angeles Clippers,Shaun Livingston,"September 11, 1985",19.0,NBA,PG,30.0,15.0,814.0,5.9,14.2,0.41,0.0,0.1,0.0,5.9,14.1,0.42,2.9,3.9,0.75,1.5,4.4,5.9,10.0,2.1,0.7,5.0,5.4,14.7,92.0,107.0
2006,13,1759,LAC,Los Angeles Clippers,Shaun Livingston,"September 11, 1985",20.0,NBA,PG,61.0,14.0,1525.0,5.1,12.0,0.43,0.0,0.3,0.12,5.1,11.7,0.43,1.8,2.6,0.69,1.4,4.9,6.3,9.4,1.6,1.1,3.8,5.5,12.1,94.0,105.0
2007,13,1759,LAC,Los Angeles Clippers,Shaun Livingston,"September 11, 1985",21.0,NBA,PG,54.0,31.0,1611.0,6.8,14.7,0.46,0.2,0.5,0.31,6.7,14.2,0.47,2.7,3.8,0.71,1.8,4.2,6.0,9.0,1.9,1.0,3.5,4.4,16.5,103.0,107.0
2009,31,1759,TOT,Total After Trade,Shaun Livingston,"September 11, 1985",23.0,NBA,PG,12.0,1.0,231.0,6.9,13.4,0.52,0.0,0.0,,6.9,13.4,0.52,2.0,2.2,0.9,0.7,5.6,6.3,4.5,1.6,0.4,2.0,2.7,15.9,109.0,111.0
2009,16,1759,MIA,Miami Heat,Shaun Livingston,"September 11, 1985",23.0,NBA,PG,4.0,0.0,41.0,3.9,10.4,0.38,0.0,0.0,,3.9,10.4,0.38,3.9,5.2,0.75,0.0,2.6,2.6,5.2,2.6,0.0,3.9,5.2,11.7,85.0,110.0
2009,21,1759,OKC,Oklahoma City Thunder,Shaun Livingston,"September 11, 1985",23.0,NBA,PG,8.0,1.0,190.0,7.6,14.0,0.54,0.0,0.0,,7.6,14.0,0.54,1.6,1.6,1.0,0.8,6.2,7.0,4.3,1.3,0.5,1.6,2.2,16.7,115.0,111.0
2010,31,1759,TOT,Total After Trade,Shaun Livingston,"September 11, 1985",24.0,NBA,PG,36.0,18.0,796.0,6.8,13.2,0.52,0.0,0.4,0.0,6.8,12.8,0.53,2.8,3.2,0.88,1.1,4.1,5.1,8.5,1.1,0.7,3.8,4.0,16.4,107.0,111.0
2010,21,1759,OKC,Oklahoma City Thunder,Shaun Livingston,"September 11, 1985",24.0,NBA,PG,10.0,0.0,130.0,2.0,6.3,0.31,0.0,0.8,0.0,2.0,5.6,0.36,0.0,0.0,,1.6,6.3,7.9,5.6,2.0,0.8,3.2,3.6,4.0,74.0,105.0
2010,30,1759,WAS,Washington Wizards,Shaun Livingston,"September 11, 1985",24.0,NBA,PG,26.0,18.0,666.0,7.8,14.5,0.54,0.0,0.3,0.0,7.8,14.2,0.55,3.3,3.8,0.88,0.9,3.6,4.6,9.1,0.9,0.7,3.9,4.1,18.9,111.0,113.0
2011,4,1759,CHA,Charlotte Bobcats,Shaun Livingston,"September 11, 1985",25.0,NBA,PG,73.0,0.0,1261.0,7.9,16.9,0.47,0.0,0.2,0.25,7.8,16.7,0.47,4.6,5.3,0.86,1.2,5.1,6.3,7.0,2.0,1.2,3.7,4.6,20.3,103.0,108.0
2012,17,1759,MIL,Milwaukee Bucks,Shaun Livingston,"September 11, 1985",26.0,NBA,SG,58.0,27.0,1092.0,6.0,12.7,0.47,0.1,0.1,0.67,5.9,12.6,0.47,2.9,3.7,0.78,1.8,3.9,5.8,5.7,1.3,0.9,3.1,3.7,14.9,102.0,108.0
2013,31,1759,TOT,Total After Trade,Shaun Livingston,"September 11, 1985",27.0,NBA,PG,66.0,16.0,1455.0,5.9,12.4,0.48,0.0,0.1,0.0,5.9,12.2,0.48,3.0,3.5,0.87,1.1,4.5,5.6,7.7,1.7,1.1,2.7,4.5,14.9,109.0,109.0
2013,30,1759,WAS,Washington Wizards,Shaun Livingston,"September 11, 1985",27.0,NBA,PG,17.0,4.0,320.0,3.9,10.7,0.36,0.0,0.5,0.0,3.9,10.3,0.38,2.4,2.4,1.0,0.3,5.7,6.0,6.2,1.8,0.3,2.8,3.6,10.3,89.0,104.0
2013,6,1759,CLE,Cleveland Cavaliers,Shaun Livingston,"September 11, 1985",27.0,NBA,PG,49.0,12.0,1135.0,6.5,12.8,0.51,0.0,0.0,0.0,6.5,12.8,0.51,3.2,3.8,0.84,1.3,4.2,5.5,8.1,1.7,1.3,2.7,4.8,16.2,114.0,110.0
2014,3,1759,BRK,Brooklyn Nets,Shaun Livingston,"September 11, 1985",28.0,NBA,PG,76.0,54.0,1974.0,6.2,12.9,0.48,0.0,0.2,0.17,6.2,12.8,0.49,4.2,5.1,0.83,1.8,4.8,6.5,6.5,2.5,0.8,2.8,4.6,16.7,111.0,108.0
2015,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",29.0,NBA,PG,78.0,2.0,1468.0,6.6,13.2,0.5,0.0,0.1,0.0,6.6,13.1,0.5,2.2,3.0,0.71,1.4,4.7,6.1,8.6,1.6,0.7,3.4,3.7,15.3,107.0,104.0
2016,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",30.0,NBA,PG,78.0,3.0,1520.0,6.5,12.0,0.54,0.1,0.4,0.17,6.4,11.7,0.55,2.5,3.0,0.86,1.3,4.0,5.4,7.5,1.8,0.9,2.5,4.5,15.5,119.0,106.0
2017,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",31.0,NBA,PG,76.0,3.0,1345.0,6.2,11.3,0.55,0.0,0.1,0.33,6.2,11.2,0.55,1.5,2.1,0.7,1.0,4.4,5.4,5.0,1.4,0.7,2.2,4.3,13.9,110.0,108.0
2018,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",32.0,NBA,PG,71.0,7.0,1129.0,7.3,14.6,0.5,0.0,0.2,0.0,7.3,14.4,0.51,2.1,2.6,0.82,1.4,4.2,5.6,6.0,1.5,0.9,2.5,5.0,16.8,108.0,110.0
2019,10,1759,GSW,Golden State Warriors,Shaun Livingston,"September 11, 1985",33.0,NBA,PG,64.0,0.0,967.0,5.4,10.3,0.52,0.0,0.1,0.0,5.4,10.2,0.52,2.0,2.5,0.78,2.1,3.7,5.8,5.6,1.5,1.3,1.9,3.6,12.7,118.0,112.0
