Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,21.0,NBA,SG,6.0,0.0,5.8,0.8,3.2,0.26,0.0,0.5,0.0,0.8,2.7,0.31,0.26,0.5,1.0,0.5,0.5,0.2,0.7,0.2,0.2,0.0,0.2,0.3,2.2
2002,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,22.0,NBA,SG,67.0,8.0,21.1,4.4,9.1,0.48,1.3,3.0,0.44,3.1,6.1,0.5,0.56,1.4,1.7,0.79,1.1,2.2,3.3,1.4,0.6,0.1,0.9,1.4,11.4
2003,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,23.0,NBA,SG,82.0,14.0,28.2,5.5,11.8,0.47,2.2,5.1,0.44,3.3,6.8,0.49,0.56,1.8,2.3,0.8,1.2,3.3,4.5,1.4,1.2,0.2,0.9,1.7,15.1
2004,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,24.0,NBA,SG,82.0,82.0,36.8,7.7,17.5,0.44,1.5,4.4,0.35,6.2,13.1,0.47,0.48,4.7,5.4,0.87,1.4,3.5,5.0,2.3,1.0,0.1,1.4,1.9,21.7
2005,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,25.0,NBA,SG,75.0,75.0,38.0,8.3,18.9,0.44,1.4,3.9,0.36,6.9,15.0,0.46,0.48,4.9,5.8,0.85,1.0,3.2,4.2,2.3,0.8,0.1,1.8,2.0,23.0
2006,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,26.0,NBA,SG,80.0,80.0,39.1,8.5,19.0,0.45,2.0,5.2,0.4,6.5,13.8,0.47,0.5,6.3,7.1,0.88,1.0,3.3,4.3,2.9,1.2,0.1,2.1,2.0,25.4
2007,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,27.0,NBA,SF,53.0,53.0,38.4,9.0,19.3,0.46,2.2,5.8,0.38,6.8,13.6,0.5,0.52,6.5,7.8,0.83,0.8,2.9,3.7,2.3,1.2,0.2,2.3,1.5,26.7
2008,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,28.0,NBA,SG,72.0,71.0,37.5,7.6,17.3,0.44,1.8,5.0,0.36,5.8,12.3,0.48,0.5,5.6,6.8,0.82,1.2,3.1,4.3,3.4,0.9,0.2,2.5,1.7,22.7
2009,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,29.0,NBA,SG,33.0,32.0,36.5,7.5,16.6,0.46,2.1,5.8,0.37,5.4,10.8,0.5,0.52,4.0,4.9,0.81,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4,21.2
2010,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,30.0,NBA,SG,18.0,12.0,27.3,4.2,11.8,0.35,1.0,3.3,0.3,3.2,8.5,0.37,0.39,2.6,3.7,0.71,0.6,2.4,3.0,2.2,1.1,0.1,0.8,1.3,11.9
2011,17,2416,MIL,Milwaukee Bucks,Michael Redd,1979-08-24,31.0,NBA,SG,10.0,0.0,13.4,1.8,4.5,0.4,0.4,1.7,0.24,1.4,2.8,0.5,0.44,0.4,0.4,1.0,0.0,0.8,0.8,1.2,0.2,0.1,0.4,0.4,4.4
2012,24,2416,PHO,Phoenix Suns,Michael Redd,1979-08-24,32.0,NBA,SG,51.0,2.0,15.1,2.8,7.1,0.4,0.8,2.6,0.32,2.0,4.5,0.45,0.46,1.7,2.2,0.79,0.3,1.2,1.5,0.6,0.3,0.0,0.7,0.6,8.2
