Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,20,515,NYK,New York Knicks,Wilson Chandler,"May 10, 1987",20.0,NBA,SF,35.0,16.0,685.0,8.1,18.5,0.44,0.7,2.3,0.3,7.4,16.2,0.46,2.6,4.1,0.63,2.9,6.8,9.7,2.5,1.1,1.2,2.1,6.3,19.5,101.0,111.0
2009,20,515,NYK,New York Knicks,Wilson Chandler,"May 10, 1987",21.0,NBA,SF,82.0,70.0,2735.0,8.3,19.1,0.43,1.9,5.7,0.33,6.4,13.4,0.48,3.1,3.9,0.8,1.7,6.4,8.1,3.1,1.3,1.4,2.5,4.5,21.5,103.0,110.0
2010,20,515,NYK,New York Knicks,Wilson Chandler,"May 10, 1987",22.0,NBA,SG,65.0,64.0,2320.0,9.1,18.9,0.48,0.9,3.3,0.27,8.2,15.6,0.52,2.8,3.5,0.81,2.0,5.6,7.7,3.0,1.0,1.1,2.4,4.1,21.9,106.0,113.0
2011,31,515,TOT,Total After Trade,Wilson Chandler,"May 10, 1987",23.0,NBA,SF,72.0,49.0,2401.0,9.0,19.9,0.45,2.3,6.7,0.35,6.6,13.2,0.5,2.7,3.4,0.81,1.6,7.0,8.5,2.5,1.0,2.0,2.2,4.2,23.0,106.0,109.0
2011,20,515,NYK,New York Knicks,Wilson Chandler,"May 10, 1987",23.0,NBA,SF,51.0,30.0,1759.0,9.4,20.3,0.46,2.5,7.0,0.35,6.9,13.3,0.52,2.7,3.4,0.81,1.8,6.9,8.7,2.5,1.0,2.0,1.9,4.3,23.9,109.0,110.0
2011,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",23.0,NBA,SF,21.0,19.0,642.0,7.9,18.9,0.42,2.0,5.9,0.35,5.9,13.0,0.45,2.7,3.3,0.81,1.0,7.2,8.2,2.7,1.1,1.9,2.9,3.7,20.5,96.0,107.0
2012,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",24.0,NBA,SF,8.0,6.0,215.0,7.3,18.7,0.39,0.7,2.8,0.25,6.6,15.9,0.42,2.4,2.8,0.83,1.4,8.3,9.7,4.0,1.4,1.4,4.3,4.3,17.8,86.0,105.0
2013,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",25.0,NBA,PF,43.0,8.0,1079.0,9.8,21.3,0.46,2.4,5.9,0.41,7.4,15.4,0.48,4.1,5.2,0.79,2.1,8.1,10.2,2.7,2.1,0.6,2.8,5.6,26.2,110.0,105.0
2014,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",26.0,NBA,SF,62.0,55.0,1927.0,7.8,18.7,0.42,3.1,8.9,0.35,4.7,9.8,0.48,2.8,3.9,0.72,1.5,6.0,7.5,2.9,1.2,0.8,2.0,4.9,21.5,107.0,110.0
2015,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",27.0,NBA,SF,78.0,75.0,2471.0,8.4,19.7,0.43,2.8,8.2,0.34,5.6,11.5,0.49,2.2,2.9,0.78,1.9,7.7,9.6,2.7,1.2,0.6,2.2,4.7,21.9,104.0,109.0
2017,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",29.0,NBA,SF,71.0,33.0,2197.0,9.6,20.9,0.46,2.4,7.2,0.34,7.2,13.6,0.53,3.1,4.3,0.73,2.3,7.9,10.2,3.1,1.1,0.7,2.5,3.8,24.8,109.0,113.0
2018,8,515,DEN,Denver Nuggets,Wilson Chandler,"May 10, 1987",30.0,NBA,SF,74.0,71.0,2346.0,5.9,13.3,0.44,1.9,5.2,0.36,4.1,8.1,0.5,1.9,2.4,0.77,2.2,6.3,8.4,3.4,0.9,0.8,1.9,3.3,15.6,110.0,113.0
2019,31,515,TOT,Total After Trade,Wilson Chandler,"May 10, 1987",31.0,NBA,"PF,SF",51.0,33.0,1177.0,4.6,11.0,0.42,2.4,6.3,0.37,2.2,4.6,0.48,0.7,1.0,0.72,1.9,6.7,8.6,3.3,1.0,0.8,1.8,4.9,12.2,107.0,112.0
2019,23,515,PHI,Philadelphia 76Ers,Wilson Chandler,"May 10, 1987",31.0,NBA,PF,36.0,32.0,951.0,4.5,10.3,0.44,2.3,5.9,0.39,2.2,4.4,0.51,0.6,0.9,0.72,2.2,6.2,8.3,3.6,1.1,0.9,1.9,4.7,12.0,111.0,112.0
2019,13,515,LAC,Los Angeles Clippers,Wilson Chandler,"May 10, 1987",31.0,NBA,SF,15.0,1.0,226.0,4.8,13.8,0.35,2.7,8.4,0.32,2.1,5.4,0.38,1.0,1.5,0.71,0.8,9.0,9.8,2.1,0.6,0.6,1.5,6.1,13.4,94.0,112.0
2020,3,515,BRK,Brooklyn Nets,Wilson Chandler,"May 10, 1987",32.0,NBA,PF,35.0,3.0,734.0,4.8,11.8,0.4,2.4,7.8,0.31,2.4,4.0,0.6,1.3,1.5,0.87,0.7,8.6,9.3,2.5,1.0,0.8,2.2,5.1,13.2,99.0,110.0
