Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,23,1652,PHI,Philadelphia 76Ers,Kyle Korver,"March 17, 1981",23.0,NBA,SF,5.0,5.0,147.0,3.0,10.4,0.29,2.6,8.9,0.29,0.4,1.5,0.25,0.7,0.7,1.0,1.1,3.7,4.8,3.0,1.5,0.4,3.0,6.7,9.3,80.0,113.0
2008,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",26.0,NBA,SG,12.0,0.0,259.0,6.2,15.2,0.41,2.3,7.9,0.29,4.0,7.3,0.54,4.8,5.2,0.92,1.0,4.4,5.4,1.5,0.8,1.7,1.7,5.8,19.6,116.0,113.0
2009,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",27.0,NBA,SF,5.0,2.0,136.0,6.8,17.4,0.39,4.5,9.8,0.46,2.3,7.6,0.3,1.9,2.6,0.71,0.8,3.4,4.2,4.9,1.1,0.4,0.8,3.4,20.0,118.0,118.0
2010,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",28.0,NBA,SG,10.0,0.0,210.0,7.8,14.8,0.52,2.7,5.6,0.48,5.1,9.2,0.55,1.9,2.2,0.89,0.0,2.7,2.7,3.2,1.2,0.0,1.7,5.4,20.2,120.0,120.0
2011,5,1652,CHI,Chicago Bulls,Kyle Korver,"March 17, 1981",29.0,NBA,SG,16.0,0.0,276.0,7.6,19.6,0.39,4.4,10.4,0.42,3.2,9.2,0.35,1.4,1.4,1.0,0.2,3.6,3.8,3.4,1.6,0.6,3.2,7.0,21.0,100.0,104.0
2012,5,1652,CHI,Chicago Bulls,Kyle Korver,"March 17, 1981",30.0,NBA,SG,6.0,0.0,94.0,5.2,12.8,0.41,2.3,7.5,0.31,2.9,5.2,0.56,0.6,1.2,0.5,0.6,5.2,5.8,5.2,1.7,1.7,2.9,5.8,13.3,93.0,98.0
2013,1,1652,ATL,Atlanta Hawks,Kyle Korver,"March 17, 1981",31.0,NBA,SF,6.0,2.0,177.0,5.7,14.6,0.39,3.6,10.1,0.35,2.1,4.5,0.47,3.3,3.6,0.92,0.0,5.9,5.9,1.2,0.6,1.2,1.8,4.2,18.1,102.0,106.0
2014,1,1652,ATL,Atlanta Hawks,Kyle Korver,"March 17, 1981",32.0,NBA,SG,7.0,7.0,250.0,6.4,14.0,0.46,4.9,11.4,0.43,1.5,2.5,0.58,2.3,2.5,0.92,0.4,7.4,7.8,1.1,0.8,0.4,2.3,3.2,19.9,113.0,105.0
2015,1,1652,ATL,Atlanta Hawks,Kyle Korver,"March 17, 1981",33.0,NBA,SG,14.0,14.0,526.0,5.1,13.0,0.39,3.8,10.7,0.36,1.3,2.2,0.56,1.3,1.6,0.81,0.1,6.7,6.8,3.2,2.0,1.5,2.0,2.6,15.2,101.0,103.0
2016,1,1652,ATL,Atlanta Hawks,Kyle Korver,"March 17, 1981",34.0,NBA,SG,10.0,8.0,316.0,5.6,11.9,0.47,3.8,8.6,0.44,1.7,3.3,0.52,1.4,1.4,1.0,0.5,7.1,7.6,1.6,1.6,0.6,1.3,3.7,16.3,119.0,106.0
2017,6,1652,CLE,Cleveland Cavaliers,Kyle Korver,"March 17, 1981",35.0,NBA,SG,18.0,0.0,326.0,5.2,12.2,0.42,4.1,10.5,0.39,1.1,1.7,0.64,1.5,1.5,1.0,0.3,4.3,4.6,2.0,1.1,0.8,1.1,3.4,16.0,123.0,115.0
2018,6,1652,CLE,Cleveland Cavaliers,Kyle Korver,"March 17, 1981",36.0,NBA,SG,22.0,11.0,505.0,6.1,14.6,0.42,4.7,11.3,0.41,1.5,3.3,0.44,2.0,2.3,0.86,0.6,4.8,5.4,2.0,0.9,0.9,1.5,4.6,18.9,117.0,113.0
2019,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",37.0,NBA,SG,4.0,0.0,30.0,4.9,13.0,0.38,3.2,9.7,0.33,1.6,3.2,0.5,3.2,4.9,0.67,1.6,6.5,8.1,0.0,0.0,0.0,1.6,9.7,16.2,102.0,115.0
2020,17,1652,MIL,Milwaukee Bucks,Kyle Korver,"March 17, 1981",38.0,NBA,SF,10.0,0.0,119.0,8.0,18.9,0.43,6.0,14.9,0.4,2.0,4.0,0.5,2.8,2.8,1.0,0.4,2.8,3.2,0.4,1.2,0.4,2.0,3.6,24.9,110.0,112.0
